ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2516,Lianyuan LFG Power Generation Project,"Lianyuan Xinzhongshui Environmental Protection Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"40,563",Asia,2022-03-04,2021-01-01,2030-12-31,79.75
2517,EV Charging Infrastructure Project by EnKing International,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources); Transport,,VM0038,Under development,India,"20,174",Asia,,2019-08-01,2026-07-31,54.050000000000004
2518,"Carbon sequestration in mangroves of the south – central coastal zone of the state of Sinaloa, México",ALLCOT AG,Agriculture Forestry and Other Land Use,REDD,VM0007,Under development,Mexico,"3,123,836",Latin America,,2021-06-01,2051-05-31,41.550000000000004
2519,Grouped Energy Efficiency Project at Oxy,Multiple Proponents,Energy demand,,AMS-II.D.,Inactive,United States,"12,000",North America,,2019-07-01,2026-06-30,62.15
2520,Nanjing Landsea Green Center Building Energy Efficiency Project,Nanjing Langtong Commercial Real Estate Operation Management Co. Ltd.,Energy demand; Energy industries (renewable/non-renewable sources),,AMS-II.E.,Registered,China,"1,442",Asia,2022-03-25,2022-06-01,2032-05-31,71.75
2521,Installation of high efficiency wood burning cookstoves in Laos,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand; Energy industries (renewable/non-renewable sources),,VMR0006,Registered,Lao,"373,095",Asia,2022-07-11,2022-05-04,2032-05-03,67.35000000000001
2522,Installation of high efficiency wood burning cookstoves in Thailand,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand,,VMR0006,Registered,Thailand,"1,900,000",Asia,2022-12-21,2021-06-22,2031-06-21,68.55
2523,Installation of high efficiency wood burning cookstoves in Vietnam,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand,,VMR0006,Registered,Viet Nam,"590,000",Asia,2023-01-19,2021-11-04,2031-11-03,67.05
2525,Ziyang LFG Power Generation Project,Ziyang Oasis Xinzhongshui Environmental Protection Technology Co. Ltd.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"81,291",Asia,2022-03-29,2020-03-15,2030-03-14,61.25000000000001
2526,Clean Air and Healthy Soil,Multiple Proponents,Agriculture Forestry and Other Land Use,ALM,VM0017,Registration requested,India,"110,812",Asia,,2018-10-17,2038-10-16,52.75000000000001
2527,Maesod Wastewater Treatment and Biogas Utilisation Project,Thai Wah Public Company Limited,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.; AMS-I.D.; AMS-III.H.,Registered,Thailand,"53,241",Asia,2024-12-02,2020-03-22,2027-03-21,82.55000000000001
2529,Hainan Lingao LFG Power Generation Project,"Hainan Lingao Qinghong Environmental Protection Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.G.,Under development,China,"18,962",Asia,,2020-08-31,2030-08-30,69.25
2530,Facilitating the transition to low emitting electric auto-rickshaws in India,Three Wheels United Inc.,Transport,,AMS-III.C.,Under development,India,"197,472",Asia,,2021-04-01,2028-03-31,69.95
2531,Grouped project for reforestation on degraded and non-forest lands,EKI Energy Services Limited,Agriculture Forestry and Other Land Use,ARR,AR-AMS0003; AR-AMS0007; AR-ACM0003; AR-AM0014,Under development,India,"36,000",Asia,,2018-09-29,2038-09-28,44.75000000000001
2532,Cumare carbon project,Reforestadora Cumare S.A.S.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval requested,Colombia,"29,180",Latin America,2022-08-08,2016-11-01,2116-10-31,45.95
2533,Improved Cookstove Programme by SDG13 in India,SDG 13 Ventures Pte. Ltd.,Energy demand,,VMR0006,Registered,India,"1,966,523",Asia,2022-07-02,2022-01-01,2031-12-31,67.55
2534,Planting hybrid coconuts in Palawan,Lionheart Agrotech Limited,Agriculture Forestry and Other Land Use,ARR,VM0047,Under validation,Philippines,"210,000",Asia,,2019-09-01,2059-08-31,53.150000000000006
2535,Skyridge Farms Advanced Solid Separation Project,Skyridge Farms,"Livestock, enteric fermentation, and manure management",,AMS-III.Y; VMR0003,Verification approval requested,United States,"10,000",North America,2023-05-08,2019-10-23,2026-10-22,67.15
2536,Zen Global Biogas Energy Plant,Multiple Proponents,Waste handling and disposal,,AM0073,Registration requested,Turkey,"135,392",Middle East,,2019-10-25,2026-10-24,56.65
2537,Gansu Gaotai Biogas Recovery and Utilization Project,"Gansu Founder Energy Conservation Sci&Tech Service Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.D.,Registered,China,"31,631",Asia,2021-12-16,2019-11-01,2026-10-31,74.45
2538,Pendjari and W-Benin National Parks REDD+ Project,African Parks Benin (A Branch of African Parks Network),Agriculture Forestry and Other Land Use,REDD,VM0009,Verification approval requested,Benin,"228,923",Africa,2023-10-05,2017-08-24,2047-08-23,53.75
2539,EVERGREEN REDD+ PROJECT,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,On Hold - see notification letter,Brazil,"1,566,547",Latin America,2022-04-14,2020-11-25,2050-11-24,40.95
2540,Improved cookstoves for Burundi restaurants,OBEN EAC S.A,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Burundi,"661,007",Africa,2022-07-13,2020-02-03,2027-02-02,68.15
2546,Enking International Grouped project – Solar Water Heating systems,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.J,Under development,India,101,Asia,,2019-12-21,2029-12-20,51.35000000000001
2547,ACAP Albania Vjosë-Nartë A/R project,Carbon Sink Group s.r.l.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Albania,30,Europe,2022-10-13,2021-01-19,2041-01-18,48.550000000000004
2548,Grouped projects for Improved cookstove for climate and community action,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,AMS-II.G.,Registered,Viet Nam,"52,083",Asia,2022-03-04,2021-11-01,2031-10-31,71.55000000000001
2549,Renewable Energy Grouped Project based on biogas from cattle waste/ agricultural feed stock,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-I.F.; AMS-III.D.,Rejected by Administrator,India,"21,602",Asia,,2020-09-30,2027-09-29,71.05000000000001
2551,BRAZILIAN AMAZON APD GROUPED PROJECT,BRCARBON SERVICOS AMBIENTAIS LTDA,Agriculture Forestry and Other Land Use,REDD,VM0007,Verification approval requested,Brazil,"812,538",Latin America,2022-11-10,2021-08-02,2121-08-01,40.45
2552,"Improving rural livelihood through agroforestry practices in Punjab, India- I","Department of Forests and Wildlife Preservation, Punjab",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,On Hold - see notification letter,India,"1,098,123",Asia,2024-04-29,2017-07-01,2037-06-30,52.75000000000001
2553,Restoring Degraded Lands for Biodiversity Conservation and Livelihood Development in Brazil,"Saving Nature, Inc.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,Brazil,"7,666",Latin America,,2017-10-01,2057-09-30,42.45
2554,CNG AgriCarbon Rewards Programme,Anthesis B.V.,Agriculture Forestry and Other Land Use,ALM,VM0042,Registered,South Africa,"23,161",Africa,2025-03-11,2018-07-04,2068-07-03,63.25
2555,"Improving rural livelihood through agroforestry practices in Punjab, India- II","Department of Forests and Wildlife Preservation, Punjab",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,On Hold - see notification letter,India,"1,571,328",Asia,2024-04-29,2017-07-01,2037-06-30,52.75000000000001
2556,Southern Paraguay Sustainable Afforestation Project,SAIFF Hold Co. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,"170,514",Latin America,2023-05-08,2016-11-18,2046-11-17,52.95
2557,Grouped projects for water purifiers for climate and community action,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,AMS-III.AV.,Registered,Viet Nam,"59,152",Asia,2022-01-20,2021-11-01,2031-10-31,71.55000000000001
2558,ABC Norte REDD Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"1,004,626",Latin America,2023-01-30,2017-09-13,2047-09-12,53.45
2563,AMG OHIO COMPLEX GHG EMISSIONS REDUCTION PROJECT,AMG Advanced Metallurgical Group N.V.,Metal production; Mining/mineral production,,Methodology Under Development,Under development,United States,"200,000",North America,,2021-08-01,2031-07-31,55.95
2564,Distribution of Justa model Chimney Rocket Stoves in Central America,JustaStoveWorks LLC,Energy demand,,AMS-II.G.; VMR0006,Withdrawn,Guatemala,"40,195",Latin America,,2020-07-24,2030-07-23,62.85
2565,Yunnan Qiubei Afforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"135,706",Asia,2022-12-15,2017-06-01,2077-05-31,53.550000000000004
2566,The Serra do Amolar REDD+ Project,Instituto Homem Pantaneiro,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"90,592",Latin America,2023-04-21,2016-07-01,2046-06-30,48.95
2567,Soc Son Waste to Power Plant Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,Viet Nam,"544,076",Asia,2023-08-23,2022-07-24,2029-07-23,79.55000000000001
2568,Hainan Lingshui Mangrove Blue Carbon Project,Lingshui County Forestry Bureau,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Withdrawn,China,"2,527",Asia,,2016-05-21,2046-05-20,43.550000000000004
2569,Sichuan Yingjing IFM (conversion of logged to protected forest) Project,"Yingjing County State-owned Assets Management Co., Ltd",Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,China,"27,057",Asia,,2017-01-01,2046-12-31,45.550000000000004
2570,Henan Tongbai and Zhenping Afforestation Project,"Beijing Qianyuhui Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"339,387",Asia,,2017-06-01,2077-05-31,43.050000000000004
2571,Renewable Electricity Grouped Project in Africa,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Tanzania,"10,208",Africa,2022-11-09,2021-02-09,2028-02-08,79.65
2573,SANTIAGO PONIENTE LANDFILL GAS  PROJECT,Veolia Su Chile S.A,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Chile,"333,251",Latin America,2024-11-18,2022-04-14,2029-04-13,64.45
2576,Montes del Este afforestation through high quality timber in degraded grasslands,Fideicomiso Financiero Forestal Montes del Este,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,"38,000",Latin America,2023-06-14,2016-10-30,2076-10-29,50.550000000000004
2577,Establishing a Rubber Cultivation Project with Community Engagement in the Eastern & Uva Provinces of Sri Lanka,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,Sri Lanka,"58,510",Asia,,2017-11-10,2047-11-09,45.650000000000006
2578,PANAMA FORESTS CONSERVATION PROJECT REDUCTION OF GHG EMISSIONS THROUGH DEFORESTATION AND AVOIDED DEGRADATION.  -Alliance of Indigenous Peoples and Rural Communities of Panama-,APRONAD Asociacion para la Promocion de Nuevas Alternativas de Desarrllo,Agriculture Forestry and Other Land Use,REDD,VM0015,Inactive,Panama,"1,398,681",Latin America,,2016-10-27,2046-10-26,42.95
2581,Grouped projects for Mekong River Delta Water Purifier,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,AMS-I.E.; AMS-III.AV.,Verification approval requested,Viet Nam,"1,202,693",Asia,2022-07-25,2021-11-10,2031-11-09,73.05000000000001
2582,Zhijiang Shibaoshan LFG Power Generation Project,"Zhijiang Xinzhongshui Chufeng Environmental Protection Technology Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"44,138",Asia,2022-03-07,2021-01-11,2031-01-10,79.75
2584,"Grouped Reforestation Project in Indore, India",EKI Energy Services Limited,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007; AR-ACM0003,Rejected by Administrator,India,"5,597",Asia,,2017-06-25,2037-06-24,37.75000000000001
2585,Solid Waste to Bio CNG Production Facility in India,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.AO.; ACM0022,Registration and verification approval request denied,India,"56,700",Asia,,2019-10-15,2026-10-14,70.55000000000001
2586,413 REDD Project,"413 Environmental, LLC",Agriculture Forestry and Other Land Use,REDD,VM0007,Under validation,Brazil,"1,465,769",Latin America,,2021-01-01,2050-12-31,41.95
2587,Zero Carbon Aripuanã River Valley REDD Project 1,"Zero Carbon Holdings, LLC",Agriculture Forestry and Other Land Use,REDD,VM0007,Under validation,Brazil,"456,864",Latin America,,2021-01-01,2050-12-31,38.95
2588,Taiba N’Diaye Wind Power,Parc Eolien Taiba N’Diaye S.A.U,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Senegal,"243,965",Africa,2022-01-25,2019-12-09,2029-12-08,81.95
2590,REGENERATIVE AGRICULTURE IN RICE-WHEAT-MAIZE SYSTEM FOR INCOME GENERATION,Grow Indigo Private Ltd,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration and verification approval requested,India,"4,267,622",Asia,,2019-06-01,2119-05-31,62.650000000000006
2591,Yongkang huachuan MSW landfill site LFG comprehensive utilization project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"48,363",Asia,2022-10-08,2020-09-09,2030-09-08,80.75
2592,Hongya MSW landfill site biogas power generation project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"52,132",Asia,2022-01-31,2021-04-02,2031-04-01,81.25
2593,Botou Hengjie MSW landfill site LFG comprehensive utilization project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"35,034",Asia,2022-04-21,2020-11-10,2030-11-09,79.75
2594,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Yen Bai Province – CPA 007,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,"43,664",Asia,2023-02-05,2020-01-18,2030-01-17,71.05000000000001
2595,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Yen Bai Province – CPA 008,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,"43,470",Asia,2023-02-20,2020-01-18,2030-01-17,71.05000000000001
2596,Tradewater International Honduras,Tradewater International SRL,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,,VM0016,Withdrawn,Honduras,"8,500",Latin America,,2021-12-01,2031-11-30,48.650000000000006
2597,Grouped Electric Vehicles Project in India,EKI Energy Services Limited,Transport,,AMS-III.C.,Registration request denied,India,"1,705",Asia,,2019-11-13,2026-11-12,64.45
2598,"Experimental regeneration of diverse forests on abandoned pastures in Panguana, Peru",Panguana Stiftung,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Under development,Peru,"9,940",Latin America,,2021-11-01,2121-10-31,43.45
2599,Domestic Cooking Stoves substitution programme in Mozambique - CER Conversion,Converted from other GHG program,Energy demand,,AMS-II.G.,Units Transferred from Approved GHG Program,Mozambique,"30,373",Africa,,,,62.55
2600,Oeste de Caucaia Landfill Project Activity - CER Conversion,Converted from other GHG program,Waste handling and disposal,,ACM0001,Units Transferred from Approved GHG Program,Brazil,"523,569",Latin America,,,,55.75
2601,EnviroServ- Chloorkop Landfill Gas Recovery Project,EnviroServ Waste Management,Waste handling and disposal,,ACM0001,Registered,South Africa,"72,643",Africa,2022-04-20,,,59.05
2603,Composting of organic waste project in Guangxi,"Guangxi Liyuanbao Science and Technology Co., Ltd.",Waste handling and disposal,,ACM0022,Registered,China,"1,527,835",Asia,2022-07-08,2020-01-06,2027-01-05,79.65
2604,Grouped CNG Vehicles Project in India,EKI Energy Services Limited,Transport,,AMS-III.S.,Registration and verification approval request denied,India,"1,500",Asia,,2020-01-16,2027-01-15,64.45
2605,İZMIR LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"618,042",Middle East,2022-10-26,2019-10-25,2026-10-24,64.95
2606,Fujian Qingliu IFM (conversion of logged to protected forest) Project,"Fujian Qingliu Forestry Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,"101,521",Asia,2022-05-16,2017-01-01,2046-12-31,55.050000000000004
2607,Household Energy Efficiency Programme,C-Quest Capital SG India Holdings Private Limited,Energy demand,,VMR0006,Registered,India,"680,100",Asia,2023-01-19,2021-09-17,2031-09-16,67.05
2608,SHINE - Distribution of LED lightbulbs in India-2,Multiple Proponents,Energy demand,,AMS-II.C.,Withdrawn,India,"55,082",Asia,2022-02-22,2018-08-12,2028-08-11,64.55
2609,KUAMUT RAINFOREST CONSERVATION PROJECT,Permian Malaysia SDN. BHD,Agriculture Forestry and Other Land Use,IFM,VM0010,Verification approval requested,Malaysia,"543,049",Asia,2023-04-13,2015-12-11,2045-12-10,53.150000000000006
2610,Unitán afforestation and reforestation of grazing lands project,UNITAN SAICA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval requested,Argentina,"7,468",Latin America,2022-12-05,2016-09-16,2056-09-15,44.45
2611,CORAZÓN VERDE DEL CHACO PROJECT,Quadriz Paraguay S.A.,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Paraguay,"1,272,472",Latin America,2023-03-21,2020-07-01,2050-06-30,45.95
2614,Lingbi County Wastewater Treatment Plant Project,"Lingbi Chenxin Green Industry Development Co., Ltd",Waste handling and disposal,,AM0080,Verification approval requested,China,"67,300",Asia,2022-08-02,2020-02-17,2030-02-16,57.45
2615,Jinjia Jiayi CMM Power Generation Project,"Guizhou Panjiang CBM Development&Utilization Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"129,988",Asia,2022-01-31,2020-01-19,2030-01-18,62.75000000000001
2616,BQS improved cookstoves for Burundi’s schools,Burundi Quality Stoves S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Burundi,"187,061",Africa,2022-11-22,,,67.35
2618,COMACO Landscape Management Project - West,Community Markets for Conservation (COMACO),Agriculture Forestry and Other Land Use,ALM; REDD,VM0015; VM0017,Under validation,Zambia,"147,925",Africa,,2017-07-01,2027-06-30,44.95
2619,Tombwe Smallholder Reforestation Project,Tombwe Processing Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Zambia,"56,657",Africa,2024-03-28,2019-10-01,2049-09-30,51.25
2620,Ribeirinho REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Under development,Brazil,"1,521,662",Latin America,,2018-07-01,2048-06-30,47.45
2621,YUNNAN DAYAO IFM (CONVERSION OF LOGGED TO PROTECTED FOREST) PROJECT,Multiple Proponents,Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,China,"53,799",Asia,,2017-06-01,2037-05-31,47.650000000000006
2622,Huiluo Adjusted Water Management in Rice Cultivation,"Guizhou Zhongjian’yangchen Energy Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,785",Asia,,,,63.650000000000006
2623,Komaza Smallholder Farmer Forestry Kenya,Komaza Group Inc.,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registered,Kenya,"286,630",Africa,2023-11-08,2017-05-01,2037-04-30,53.35
2626,Xiping Adjusted Water Management in Rice Cultivation,"Guizhou Zhongjian’yangchen Energy Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,625",Asia,,,,63.650000000000006
2627,Xing’anwang Adjusted Water Management in Rice Cultivation,"Guizhou Zhongjian’yangchen Energy Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,290",Asia,,,,63.650000000000006
2628,Yansiyin Adjusted Water Management in Rice Cultivation,"Guizhou Zhongjian’yangchen Energy Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,188",Asia,,,,63.650000000000006
2629,Adjusted Water Management in Rice Cultivation in South Jiangjin District,"Chongqing Gengfang Agricultural Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,462",Asia,2022-08-05,,,63.150000000000006
2630,Adjusted Water Management in Rice Cultivation in Yongchuan District,"Chongqing Gengfang Agricultural Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,345",Asia,2022-09-26,,,63.150000000000006
2631,Adjusted Water Management in Rice Cultivation in Dazu District,"Chongqing Gengfang Agricultural Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"58,902",Asia,2022-06-07,,,62.150000000000006
2632,Adjusted Water Management in Rice Cultivation in Eastern Hechuan District,"Chongqing Gengfang Agricultural Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"52,673",Asia,2022-09-28,,,63.150000000000006
2633,Adjusted Water Management in Rice Cultivation in Nanchuan District,"Chongqing Gengfang Agricultural Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,331",Asia,2022-08-05,,,63.150000000000006
2634,Adjusted Water Management in Rice Cultivation in Tongnan District,"Chongqing Gengfang Agricultural Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,868",Asia,2022-09-28,,,63.150000000000006
