ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2698,Liaoning Kangping IFM (conversion of logged to protected forest) Project,"Kangping County Liaobei Seedling Development Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"27,672",Asia,,2018-01-01,2037-12-31,43.650000000000006
2699,Yunnan Shizong IFM (conversion of logged to protected forest) Project,Nanpanjiang Forestry Bureau of Yunnan Province,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"67,903",Asia,,2018-01-01,2047-12-31,44.550000000000004
2700,SHINE - Distribution of LED lightbulbs in India-6,Brightspark Energy Pvt. Ltd.,Energy demand,,AMS-II.C.,Registered,India,"1,141,778",Asia,2022-11-29,2021-03-25,2031-03-24,77.05000000000001
2701,SHINE - Distribution of LED lightbulbs in India-7,Brightspark Energy Pvt. Ltd.,Energy demand,,AMS-II.C.,Registered,India,"55,903",Asia,2022-11-29,2021-12-14,2031-12-13,72.55000000000001
2703,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thanh Hoa Province – CPA 011,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Viet Nam,"51,880",Asia,,2021-10-26,2031-10-25,67.55
2704,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thanh Hoa Province – CPA 012,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Viet Nam,"51,880",Asia,,2021-10-27,2031-10-26,67.55
2705,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thanh Hoa Province – CPA 013,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Viet Nam,"51,880",Asia,,2021-10-27,2031-10-26,67.55
2706,Shuangbaotai AWMS GHG Mitigation Project in Jiangsu Province,"Shuangbaotai Animal Husbandry Group Co., Ltd.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"150,212",Asia,2022-12-16,2020-06-10,2030-06-09,63.75000000000001
2707,ICS distribution for Improving life style of Malagasy Community,PA Research & Consultants Pvt. Ltd.,Energy demand,,VMR0006,Registered,Madagascar,"313,237",Africa,2022-12-02,2022-08-30,2032-08-29,65.14999999999999
2708,BluSmart EV Project in India,BluSmart Mobility Private Limited,Energy industries (renewable/non-renewable sources); Transport,,AMS-I.F.; AMS-III.C.,Registered,India,"25,251",Asia,2022-07-17,2020-02-05,2030-02-04,80.35000000000001
2709,Juruena River REDD+ Project,Beatris Tormena Fabris Gradela Ltda.,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Brazil,"100,588",Latin America,,2020-11-12,2050-11-11,45.45
2710,"Soil carbon improvement Project through Grassland Management, in South Africa",WeAct Pty Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0026,Verification approval requested,South Africa,"254,936",Africa,2024-06-13,2018-07-01,2038-06-30,54.35
2711,Distribution of Improved Cook Stoves in Sub-Saharan Africa-Malawi-CPA-002,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Malawi,"75,815",Africa,2022-08-16,2018-07-18,2028-07-17,63.65
2712,Distribution of Improved Cook Stoves in Sub-Saharan Africa-Malawi-CPA-006,Multiple Proponents,Energy demand,,VMR0006,Withdrawn,Malawi,"967,622",Africa,2022-08-16,2019-06-05,2029-06-04,59.65
2713,Distribution of Improved Cook Stoves in Sub-Saharan Africa-Zambia-CPA-007,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Zambia,"745,275",Africa,2024-10-18,2019-01-01,2028-12-31,67.65
2714,BEYLIKOVA BIOGAS POWER PLANT,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,Turkey,"66,081",Middle East,2024-12-27,2021-02-01,2031-01-31,63.25000000000001
2715,Inner Mongolia Arxan Improved Forest Management Project,"Arxan Forest Industry Co. LTD, China Inner Mongolia Forest Industry Group",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"372,397",Asia,,2016-10-01,2036-09-30,45.150000000000006
2716,Improved Cookstoves Program in Honduras “Vida Mejor con Ecofogones de Alto Rendimiento” - CER Conversion,Credits transferred from approved GHG program,Energy demand,,AMS-II.G.,Units Transferred from Approved GHG Program,Honduras,"42,222",Latin America,,,,62.75
2719,Hubei jianshi IFM (conversion of logged to protected forest) Project,State owned Gaoyanzi Forest Farm in Jianshi County,Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,China,"53,239",Asia,,2018-01-01,2047-12-31,48.550000000000004
2721,Chongqing Pengshui IFM (conversion of logged to protected forest) Project,"Chongqing Fuguan Investment Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"19,976",Asia,,2017-07-01,2037-06-30,42.150000000000006
2722,Inner Mongolia Alongshan Improved Forest Management Project,"Alongshan Forest Industry Co. LTD, China Inner Mongolia Forest Industry Group",Agriculture Forestry and Other Land Use,IFM,VM0010,Verification approval request denied,China,"341,879",Asia,2023-02-09,2016-09-30,2046-09-29,52.050000000000004
2723,CONDOTO REDD+,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Verification approval requested,Colombia,"249,943",Latin America,2023-08-28,2019-01-08,2049-01-07,38.95
2724,Sichuan Yanting IFM (conversion of logged to protected forest) Project,"Yanting Agricultural Tourism Investment Management Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,China,"19,324",Asia,,2017-06-01,2047-05-31,45.550000000000004
2725,Solar Home Systems In Lagos - Tranche 1,Solynta Energy Limited,Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,Nigeria,"17,753",Africa,2024-08-27,2020-10-15,2027-10-14,80.65
2726,Regenerating Soil Life with waste management,Ambipar Group,Agriculture Forestry and Other Land Use; Waste handling and disposal,ALM,AMS-III.F.; VM0021,Under validation,Brazil,"40,267",Latin America,,2020-10-01,2040-09-30,69.75
2727,Guangxi Dahua IFM (conversion of logged to protected forest) Project,"Dahua Yao Autonomous County State owned Assets Investment Management Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,China,"63,650",Asia,,2018-01-01,2047-12-31,48.550000000000004
2728,Huaibin MSW Landfill Site LFG Recovery and Comprehensive Utilization Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"59,196",Asia,2022-07-08,2020-04-01,2030-03-31,61.25000000000001
2729,Guizhou Xingren IFM (conversion of logged to protected forest) Project,Xingren Lishuping State owned Forest Farm,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"18,460",Asia,,2018-01-01,2037-12-31,43.650000000000006
2730,Guangxi Luchuan IFM (conversion of logged to protected forest) Project,Multiple Proponents,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"215,680",Asia,,2018-01-01,2037-12-31,46.650000000000006
2731,Xuzhou Yanqun MSW Landfill Site LFG Recovery to Power Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"101,798",Asia,2022-08-15,2020-10-24,2030-10-23,63.75000000000001
2732,Project: 0545 Durban Landfill-gas-to-electricity project – Mariannhill and La Mercy Landfills,eThekweni municipality cleansing & solid waste,Waste handling and disposal,,ACM0001,Under validation,South Africa,"36,000",Africa,,,,52.05
2733,Yunnan shizong Afforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"65,512",Asia,,2017-06-01,2037-05-31,45.150000000000006
2734,Fuel Efficient Stoves in Zambia – Korea Carbon Management Ltd. CPA No.1,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Zambia,"52,455",Africa,2022-12-30,2020-03-31,2030-03-30,72.15
2735,Fuel Efficient Stoves in Zambia (Korea Carbon Management Ltd. CPA No.02),Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Zambia,"99,475",Africa,2023-03-29,2020-05-22,2027-05-21,71.85000000000001
2736,Reducing Gas Leakages within the Bakhrabad Gas Distribution Network in Bangladesh,Multiple Proponents,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Bangladesh,"1,387,409",Asia,2022-10-27,2019-01-28,2029-01-27,81.85000000000001
2737,Reducing Gas Leakages within the Jalalabad Gas Distribution Network in Bangladesh,Multiple Proponents,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Bangladesh,"1,054,305",Asia,2022-09-27,2019-01-20,2029-01-19,81.85000000000001
2738,Reducing Gas Leakages within the Karnaphuli Gas Distribution Network in Bangladesh,Multiple Proponents,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Bangladesh,"839,133",Asia,2022-09-27,2019-01-06,2029-01-05,80.35000000000001
2739,Reducing Gas Leakages within the Pashchimanchal Gas Distribution Network in Bangladesh,Multiple Proponents,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Bangladesh,"371,861",Asia,2022-09-27,2020-01-19,2030-01-18,78.85000000000001
2740,Dekang AWMS GHG Mitigation Project in Sichuan Province,DEKON FOOD AND AGRICULTURE GROUP,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"456,897",Asia,2022-09-01,2020-06-22,2030-06-21,63.75000000000001
2741,Dekang AWMS GHG Mitigation Project in Guizhou Province,DEKON FOOD AND AGRICULTURE GROUP,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"427,200",Asia,2022-09-01,2020-06-30,2030-06-29,63.75000000000001
2742,NIZIP ENERGY BIOGAS PLANT,Multiple Proponents,Waste handling and disposal,,AM0073,Registration requested,Turkey,"486,141",Middle East,,2020-10-24,2027-10-23,57.65
2743,Guizhou Xingren Afforestation Project,Xingren Lishuping State owned Forest Farm,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"93,476",Asia,,2017-03-01,2057-02-28,44.550000000000004
2744,The Paraguayan Chaco Neem Reforestation Project,El Retiro S.A.,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Verification approval requested,Paraguay,"12,211",Latin America,2024-06-20,2020-05-18,2050-05-17,45.95
2745,Wuwei City Afforestation Project in Gansu Province,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"63,352",Asia,2022-12-23,2017-09-20,2077-09-19,52.050000000000004
2746,Guangzhou Eastern Solid Resource Recycling Center MSW Integrated treatment Plant Project,"Guangzhou LEO-KING Environmental Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,China,"359,014",Asia,2022-08-23,2020-04-01,2027-03-31,78.45
2748,Zhangye Improved Grassland Management Project,Zhangye Academy of Forestry Sciences,Agriculture Forestry and Other Land Use,ALM,VM0026,Registered,China,"736,006",Asia,2022-11-03,2017-07-25,2057-07-24,60.050000000000004
2749,DelAgua Clean Cooking Grouped Project,DelAgua Health Rwanda (Voluntary) Limited,Energy demand,,VMR0006,Registered,Rwanda,"545,712",Africa,2023-02-08,2019-01-01,2025-12-31,66.35
2750,Saving Colombia's Cloud Forest,"Saving Nature, Inc.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Colombia,"7,920",Latin America,2025-02-21,2017-01-01,2056-12-31,49.45
2751,"MOOH COOPERATIVE GROUPED PROJECT, Reduction of methane emissions in the Swiss dairy sector",Mooh Cooperative,"Livestock, enteric fermentation, and manure management",,VM0041,Registered,Switzerland,"31,640",Europe,2023-03-09,2022-01-01,2028-12-31,58.449999999999996
2752,Waste Energy project in Andhra Pradesh & Rajasthan,MAHINDRA WASTE TO ENERGY SOLUTIONS LTD.,Waste handling and disposal,,ACM0002,Registered,India,"21,855",Asia,2024-08-02,2020-02-01,2030-01-31,80.55000000000001
2753,Sustainable Biogas Project for Community Empowerment,Green Solutions,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.E.,Verification approval requested,India,"38,236",Asia,2023-10-04,2020-11-01,2027-10-31,61.050000000000004
2754,"Household Biogas Carbon Offset Project for Clean, Convenient and Efficient Cooking by INSEDA Engineers and Consultants Private Limited (INSEDA-Engg)",EKI Energy Services Limited,Energy industries (renewable/non-renewable sources),,AMS-I.E.,On Hold - see notification letter,India,"25,892",Asia,2023-02-13,2020-02-29,2027-02-27,61.050000000000004
2755,ZEYN ENERGY BIOGAS PLANT,Multiple Proponents,Waste handling and disposal,,AM0073,Registration requested,Turkey,"124,121",Middle East,,2020-10-29,2027-10-28,57.65
2756,"Voluntary Carbon Market Projects for Agroforestry Plantations in Mehsana, Gujarat",Gujarat Forest Department,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"454,090",Asia,,2018-06-01,2038-05-31,47.75000000000001
2757,"Voluntary Carbon Market Project for Agroforestry Plantation in Anand and Kheda, Gujarat",Gujarat Forest Department,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"911,158",Asia,,2018-06-01,2038-05-31,49.25000000000001
2758,"Voluntary Carbon Market Project for Agroforestry Plantation in Godhra, Gujarat",Gujarat Forest Department,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"366,214",Asia,,2018-06-01,2038-05-31,47.75000000000001
2759,"Voluntary Carbon Market Project for Agroforestry Plantation in Surat, Gujarat",Gujarat Forest Department,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"411,021",Asia,,2018-06-01,2038-05-31,47.75000000000001
2760,REDD+ Project in Oro Province of Papua New Guinea,Kanaka Management Services Private Limited,Agriculture Forestry and Other Land Use,REDD,VM0015,Rejected by Administrator,Papua New Guinea,"8,099,752",Oceania,,2017-05-06,2117-05-05,41.95
2761,The US Beef CowCredit project: A US Beef initiative to reduce methane from enteric fermentation,MOOTRAL SA,"Livestock, enteric fermentation, and manure management",,VM0041,Under development,United States,"300,250",North America,,2022-04-01,2032-03-31,55.95
2762,Guizhou Xintian CMM Power Generation Project,"Yonggui Energy Development Co., Ltd. Xintian Branch",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"634,610",Asia,2022-10-07,2020-09-26,2030-09-25,65.25
2763,Waste Energy project in Dadra & Nagar Haveli(D&NH),3R Management (P) Ltd,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,India,"90,808",Asia,2024-06-28,2020-02-26,2030-02-25,76.85000000000001
2765,"IMPROVED FOREST MANAGEMENT THROUGH LOGGED-TO-PROTECTED FORESTS AND REDUCED IMPACT LOGGING IN UFA NGOMBÉ, REPUBLIC OF CONGO",Interholco AG,Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,Congo,"413,560",Africa,,,,48.35
2767,Associated Gas Recovery and Utilization at Block 9,OQ Trading Limited,"Fugitive emissions from fuels (solid, oil and gas)",,AM0009,Under development,Oman,"775,250",Middle East,,,,54.550000000000004
2768,Associated Gas Recovery and Utilization at Khamilah oil field area at Block-27 in Wilayat lbri of the Sultanate of Oman,OQ Trading Limited,"Fugitive emissions from fuels (solid, oil and gas)",,AM0009,Registered,Oman,"473,826",Middle East,2022-08-24,2020-01-05,2030-01-04,61.150000000000006
2769,Adjusted Water Management in Rice Cultivation in Pinghu City,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,927",Asia,2023-01-23,,,63.150000000000006
2770,Yulin Adjusted Water Management in Rice Cultivation,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,922",Asia,2023-01-05,,,63.150000000000006
2771,Futong Adjusted Water Management in Rice Cultivation,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,943",Asia,2023-01-11,,,63.150000000000006
2772,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-014,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-06-20,2021-06-06,2031-06-05,70.65
2773,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-015,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-28,2020-12-16,2030-12-15,70.65
2774,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-016,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-26,2021-11-01,2031-10-31,70.65
2775,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-017,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-27,2021-04-29,2031-04-28,70.65
2776,Madagascar Improved CookStove Project by KCM-Wood#CPA-W-018,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-28,2022-04-01,2032-03-31,70.65
2777,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-019,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-27,2021-10-04,2031-10-03,70.65
2778,Madagascar Improved CookStove Project by KCM-Wood#CPA-W-020,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",,2024-05-27,2022-06-08,2032-06-07,70.85000000000001
2779,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-021,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-28,2021-12-17,2031-12-16,70.65
2780,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-022,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2024-05-27,2022-10-01,2032-09-30,70.65
2781,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-023,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-26,2030-12-25,65.64999999999999
2782,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-024,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-25,2030-12-24,65.64999999999999
2784,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-025,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-25,2030-12-24,65.64999999999999
2785,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-026,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-25,2030-12-24,65.64999999999999
2786,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-027,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-25,2030-12-24,65.64999999999999
2787,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-028,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-25,2030-12-24,65.64999999999999
2788,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-029,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"38,082",Africa,,2020-12-25,2030-12-24,65.64999999999999
2789,UpEnergy-Social and Climate Impact Programme-Uganda 1,UpEnergy Group,Energy demand,,VMR0006,Registered,Uganda,"742,688",Africa,2024-03-12,2022-05-09,2029-05-08,66.35
2790,The ARR Cerrado Carbon Project,Suzano SA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,Brazil,"6,840,106",Latin America,,2019-07-19,2119-07-18,46.95
2791,CONSERVATION OF NATIVE FOREST IN THE BIODIVERSITY HOTSPOT OF PAPUA NEW GUINEA,WeAct Pty Ltd.,Agriculture Forestry and Other Land Use,REDD,VM0015,Under validation,Papua New Guinea,"1,134,215",Oceania,,2017-07-01,2047-06-30,46.95
2792,Restoration of Degraded Mangroves and Sustainable Development in Myanmar,Worldview International Foundation,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Verification approval requested,Myanmar,"70,285",Asia,2024-02-07,2020-09-01,2040-08-31,53.25000000000001
2794,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-030,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registration and verification approval requested,Madagascar,"37,950",Africa,,2022-04-21,2032-04-20,65.64999999999999
2795,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-031,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2796,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-032,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2797,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-033,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2798,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-034,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-04-01,2032-03-31,65.64999999999999
2799,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-035,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2800,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-036,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-04-01,2032-03-31,65.64999999999999
2801,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-037,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2802,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-038,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-04-01,2032-03-31,65.64999999999999
2803,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-039,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2804,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-040,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-04-01,2032-03-31,65.64999999999999
2805,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-041,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2806,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-042,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,65.64999999999999
2807,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-043,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2808,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-044,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-04-01,2032-03-31,65.64999999999999
2809,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-045,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Withdrawn,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,62.65
2810,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-046,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-04-01,2032-03-31,65.64999999999999
2811,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-047,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Under development,Madagascar,"37,950",Africa,,2022-03-01,2032-02-29,65.64999999999999
