ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2016,Grouped Solar Projects in Jordan,South Pole Carbon Asset Management Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Jordan,"39,475",Middle East,2020-06-24,2019-12-01,2029-11-30,74.15
2017,Karnataka Pavagada-II Solar Project by Avaada (150 MW),Avaada Solarise Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"305,870",Asia,2020-11-18,2019-11-08,2029-11-07,82.35000000000001
2018,Santana Renewable Energy,Alianca Geracao de Energia S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Brazil,"241,485",Latin America,2020-08-28,2021-11-01,2031-10-31,82.15
2019,"100 MW grid connected Wind Power project in Jamnagar Gujarat, India",Verdant Renewables Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"363,796",Asia,2022-11-03,2019-06-21,2029-06-20,83.35000000000001
2020,250 MW Wind Power Project by Mytrah Energy,M/s Mytrah Vayu (Sabarmati) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"506,370",Asia,2019-12-24,2019-01-30,2029-01-29,82.85000000000001
2021,Gravier Renewable Energy1,Alianca Geracao de Energia S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"124,580",Latin America,2020-06-04,2021-08-01,2031-07-31,77.15
2022,Huaneng Daqing Wukeshu Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,536",,,,,72.64999999999999
2023,Renewable Solar Power Project By Rishabh Renergy,Rishabh Renergy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,089",Asia,2021-07-12,2018-03-28,2028-03-27,79.35000000000001
2024,Nam Si Luong 1 hydropower project,Nam Si Luong 1 Hydropower Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registration requested,Viet Nam,"97,992",Asia,,2020-01-01,2029-12-31,75.85000000000001
2025,Huaneng Tuokexun Baiyanghe Third Stage 49.5MW Wind Farm Project,Huaneng Tulufan Wind Power Generation Company Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"94,121",,,,,71.14999999999999
2026,Allain Duhangan Hydroelectric Project (ADHP),AD Hydro Power Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"494,668",Asia,2021-01-28,,,81.75
2027,Bundled Solar Power Project by Hindustan Zinc Limited,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registration requested,India,"77,649",Asia,,2019-02-16,2026-02-15,75.55000000000001
2028,100 MW Solar Project by Avaada in UP (India),Avaada Non-Conventional UPProject Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"185,303",,,,,72.05
2029,Huaneng Daqing Heping Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,860",,,,,72.64999999999999
2030,Huaneng Daqing Xinli Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,397",,,,,72.64999999999999
2031,ReNew Power bundled Wind Project,ReNew Power Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,"984,764",Asia,,2018-08-21,2028-08-20,74.85000000000001
2032,300 MW Solar Project by Avaada in Gujarat (India),Avaada Sunrise Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,"512,196",Asia,,2020-10-19,2030-10-18,75.85000000000001
2033,3.5 MW Small Hydro Project In Himachal Pradesh,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"14,462",Asia,2020-08-23,2018-02-23,2028-02-22,79.35000000000001
2034,IBRI II Solar Independent Power Project,Shams Ad-Dhahira Generating Company SAOC,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Oman,"1,125,184",Middle East,,2021-06-01,2031-05-31,77.15
2035,Solar Power Project by Renew Solar Power Private Limited,ReNew Solar Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"758,268",,,,,73.55
2036,OUARZAZATE IV CONCENTRATED SOLAR POWER PROJECT,Numerco Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Morocco,"150,272",Africa,2021-07-12,2018-07-04,2028-07-03,81.95
2037,Bundled Solar PV Rooftop Project by MAS - Phase I,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Sri Lanka,"15,090",Asia,2023-03-22,2018-06-08,2028-06-07,80.35000000000001
2038,Energising Indian homes by Solar rooftop projects,Azure Power India Pvt ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"140,874",Asia,2021-04-12,2017-12-28,2027-12-27,82.35000000000001
2039,Badamsha 2 Wind Farm in Kazakhstan,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Kazakhstan,"172,580",Asia,2020-06-24,2021-09-07,2031-09-06,81.35000000000001
2040,Vinh Hao 6 Solar Power Project,Vinh Hao 6 Power Limited Liability Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"83,750",Asia,2020-12-14,2019-06-18,2029-06-17,80.85000000000001
2041,123 MW SOLAR PV IPP PROJECT ON LANDFILL IN BAHRAIN,South Pole Carbon Asset Management Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Bahrain,"203,808",Middle East,2020-08-26,2021-08-01,2031-07-31,82.15
2042,Renewable Wind Power Project by Adani,Adani Green Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"172,333",Asia,2021-03-24,2019-06-29,2029-06-28,82.35000000000001
2043,Renewable Solar Power Project by Adani,Adani Green Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,India,"437,825",Asia,2020-07-30,2019-08-02,2029-08-01,78.35000000000001
2044,Renewable Wind Power Project by Torrent Power,Torrent Power Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"1,709,859",Asia,,2018-01-20,2028-01-19,80.35000000000001
2045,Huaneng Tuokexun Baiyanghe First Stage 49.5MW wind farm project,Huaneng Tulufan Wind Power Generation Company Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"98,699",,,,,71.14999999999999
2046,200 MW Kom Ombo Solar PV Power Project In Egypt,ACWA Power Komombo for Energy,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Egypt,"340,821",Africa,2021-03-10,2021-04-01,2031-03-31,81.95
2047,20 MW Capacity Biomass based Power Project of M/s. SHALIVAHANA GREEN ENERGY LIMITED,Shalivahana Green Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0018,Under development,India,"87,446",Asia,,,,53.75000000000001
2048,Kunming Shilin Grid-connected Solar Power Generation Project,"Huaneng Shilin Photovolt Energy Development Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"105,093",,,,,72.64999999999999
2049,Huaneng Daqing Aobao Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,China,"116,600",Asia,,2019-07-23,2026-07-22,73.45
2050,Huaneng Gansu Guazhou Ganhekou No.2 Wind Farm Project,"Huaneng Power International, Inc.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"408,376",,,,,72.64999999999999
2051,1944 MW SUDAIR SOLAR PROJECT,South Pole Carbon Asset Management Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Saudi Arabia,"3,374,490",Middle East,,2022-01-01,2031-12-31,77.15
2052,Renewable Wind Power Project by Axis Wind Farms (Rayalaseema) Pvt. Ltd,Axis Wind Farms (Rayalaseema) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"202,492",Asia,2020-08-20,2018-03-02,2028-03-01,82.35000000000001
2053,Smart Anatolia Bundled Solar Project,Smart Holding Anonim Sirketi,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"26,420",Middle East,2020-11-18,2018-01-01,2027-12-31,79.75
2054,Installation of 240 MW Hydroelectric Project at Kutehr in the Chamba district of Himachal Pradesh by JSW Energy,JSW Energy Kutehr Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"873,698",Asia,2020-07-20,2016-10-01,2026-09-30,83.85000000000001
2055,Shaoguan City Shaoneng Biomass Power Generation Project,"Guangdong Shaoneng Group Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0018,Rejected by Administrator,China,"190,158",Asia,2020-07-31,,,54.150000000000006
2056,Bundled Energy Efficiency Improvement Measures In Motor Systems by HZL,Hindustan Zinc Limited,Energy demand,,ACM0012,Registration requested,India,"27,262",Asia,,2019-01-24,2029-01-23,51.550000000000004
2057,Renewable Solar Power Project By SolarArise India Projects Pvt. Ltd.,SolarArise India Projects Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,India,"44,541",Asia,2021-07-27,2021-01-05,2031-01-04,75.35000000000001
2058,50MW Greenfield Solar Plant in UP by Jakson Group,TEQ GREEN (JP) POWER XXXI PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"85,873",Asia,2021-07-27,2021-07-01,2031-06-30,80.85000000000001
2059,Renewable Solar Power Project by Mahindra Renewables Private Limited,Mahindra Renewables Private Limited.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"389,911",Asia,2022-05-12,2018-07-06,2028-07-05,82.35000000000001
2060,Suba and Usaquen Hydroelectric Umbrella Project,Empresa de Acueducto y Alcantarillado de Bogota E.S.P,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Colombia,"8,284",Latin America,2020-11-10,2023-04-15,2033-04-14,77.65
2061,Diadema II Wind Farm,E G Wind S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Argentina,"57,872",Latin America,2020-07-13,2019-09-18,2029-09-17,79.65
2062,West Huaybong 2 wind farm project,K.R. Two Company Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,Thailand,"131,141",,,,,72.05
2063,El Mataco y San Jorge Wind Farm,Luz de Tres Picos,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Argentina,"445,884",Latin America,,2020-07-01,2030-06-30,77.15
2064,Renewable Solar Power Project by Torrent Power,Torrent Power Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"92,075",Asia,,2019-08-31,2029-08-30,75.85000000000001
2065,Renewable Energy Power Projects by Atria Power,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"314,814",Asia,2020-04-17,2018-01-25,2028-01-24,81.35000000000001
2066,PEBSA II-Del Bicentenario II Wind Farm,PEBSA,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Argentina,"56,325",Latin America,,2019-04-01,2029-03-31,75.65
2067,Rao Trang Hydro Power 4 & 3,Rao Trang Hydropower Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Viet Nam,"32,719",Asia,,2019-11-04,2029-11-03,74.35000000000001
2068,Solar PV Greenfield project by Azure India,Azure Power Forty three Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"525,498",Asia,,2020-10-31,2030-10-30,79.85000000000001
2069,Greenfield Solar Power Mission by Fortum India,Fortum India Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"412,674",Asia,2020-12-06,2021-03-19,2031-03-18,82.35000000000001
2070,Guinan Afforestation Project,"Guizhou Baiheng Fertiliser Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,On Hold - see notification letter,China,"645,768",Asia,2020-06-04,2016-01-01,2044-12-31,49.050000000000004
2071,"COCOMACIA COMMUNITY REDD+ PROGRAM, CHOCO/ANTIOQUIA COLOMBIA",Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Under development,Colombia,"3,073,861",Latin America,,2016-08-31,2046-08-30,38.45
2072,UK CowCredit project: A UK dairy initiative to reduce methane from enteric fermentation,MOOTRAL SA,"Livestock, enteric fermentation, and manure management",,VM0041,Registered,United Kingdom,"187,563",Europe,2020-11-05,2019-05-07,2029-05-06,60.75
2073,Electric Vehicle Charger Premier Aggregation,Connecticut Green Bank,Energy industries (renewable/non-renewable sources); Transport,,VM0038,Registered,United States,"93,097",North America,2020-10-22,2016-08-01,2026-07-31,61.25000000000001
2075,"Agricultural Land Management Project in Hujgal & Kalari Cluster watershed, India implemented by Godrej Agrovet Ltd.",Godrej Agrovet Limited,Agriculture Forestry and Other Land Use,ALM,VM0017,Registration requested,India,"30,403",Asia,,2017-06-18,2037-06-17,48.25000000000001
2076,EOLO Wind Power Project,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Nicaragua,"110,054",Latin America,2019-12-23,2020-01-01,2026-12-31,76.85000000000001
2077,TUIK RUCH LEW IMPROVED COOKSTOVE PROJECT FOR LAKE ATITLAN,Asociacion Tuik Ruch Lew,Energy demand,,AMS-II.G.,Registered,Guatemala,"1,707",Latin America,2020-09-30,2018-09-01,2025-08-31,68.05000000000001
2079,Fazenda Nascente do Luar Agroforestry Project,AGROBUSINESS FLORESTAS E PECUARIA LTDA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,On Hold - see notification letter,Brazil,"22,797",Latin America,2020-06-16,2015-04-20,2045-04-19,43.95
2080,Jiro Kanto rural hydro-electricity in Alaotra-Mangoro,BETC Nanala,Energy industries (renewable/non-renewable sources),,AMS-I.L.,Registered,Madagascar,"12,748",Africa,2025-01-08,2020-04-01,2030-03-31,60.95
2082,Qianbei Afforestation Project,"Guizhou Xinzhanxin Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"708,123",Asia,2020-08-03,2016-01-01,2044-12-31,47.050000000000004
2083,Liangdu Afforestation Project,"Guizhou Xinzhanxin Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"336,390",Asia,2020-07-27,2016-01-01,2045-12-31,45.550000000000004
2084,"CONSERVATION PROJECT REDD+ SUR DEL META BOSQUES DE PAZ, SUSTENTO DE VIDA",ALLCOT AG,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Colombia,"374,315",Latin America,2024-07-16,2019-01-01,2048-12-31,51.45
2085,"Revegetation with fruit trees in North Manica Province, Mozambique",Agrimoz S.a r.l.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Mozambique,"30,799",Africa,2020-07-15,2015-05-28,2035-05-27,49.35
2087,Chudu Afforestation Project,"Xichuan Rongda Agriculture and Forestry Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"668,883",Asia,2020-07-21,2016-01-01,2035-12-31,47.650000000000006
2088,Mangrove Restoration and Sustainable Development in Myanmar,Worldview International Foundation,Agriculture Forestry and Other Land Use,ARR; WRC,AR-AM0014,Verification approval requested,Myanmar,"403,831",Asia,2024-02-01,2020-09-01,2040-08-31,54.75000000000001
2089,Rio Taquesi Hydroelectric Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,Bolivia,"191,422",Latin America,,,,75.05
2090,Wind Electricity Generation Project. - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,India,"80,937",Asia,,,,73.75
2091,AKKENT-ÇALKUYUCAK HYDROELECTRIC POWER PLANT,DNZ ELEKTRİK ÜRETIM A.Ş.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"21,534",Middle East,2021-05-11,,,79.14999999999999
2092,Kirazlık Hydroelectric  Power Plant Project,Baren Enerji Sanayi ve Ticaret Üretim A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"81,307",Middle East,2021-03-18,,,80.64999999999999
2093,Waste to Energy Projects by Mahindra Waste to Energy Solutions Limited,MAHINDRA WASTE TO ENERGY SOLUTIONS LTD.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Verification approval requested,India,"25,707",Asia,2021-08-02,2019-05-01,2026-04-30,70.05000000000001
2094,Koclu Regulator and Hydroelectric Power Plant (Koçlu Regulator & HEPP),SANKO Enerji Sanayi ve Ticaret A.Ş,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"54,206",Middle East,2020-06-12,2024-07-10,2034-07-09,80.25
2095,Duzce Aksu Hydro Electricity Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"75,382",Middle East,2021-02-12,,,80.64999999999999
2096,Akbas Hydroelectric Power Plant,Arı Su Enerji Üretim A.Ş.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"24,574",Middle East,2021-05-11,,,79.14999999999999
2097,Tepekisla Dam & Hydropower Plant Project,SANKO Enerji Sanayi ve Ticaret A.Ş,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"114,337",Middle East,2020-06-12,2015-08-13,2025-08-12,81.75
2098,Nanhai MSW Incineration II Project,"Foshan Nanhai Green Renewable Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AM0025,Registered,China,"178,556",Asia,2020-06-16,2011-06-01,2041-05-31,60.550000000000004
2099,Ningbo Yinzhou Landfill Gas Recovery and Utilization Project,"Ningbo Micropowers New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"88,139",Asia,2020-06-16,,,59.650000000000006
2120,Fuel - Wood Saving with Improved Cookstoves in Cambodia,CDC,Energy demand,,AMS-II.G.,Late to verify,Cambodia,"192,600",,2011-07-12,,,64.25
2126,7.3 MW Bundled Wind Power Project by Oswal Cables,Oswal Cables Private Limted,Manufacturing industries,,ACM0002,Withdrawn,India,"14,832",,,,,67.85
2136,cancelled duplicate of VCSR218,MER,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,912",,2013-09-25,,,72.64999999999999
2157,BAESA Project `,MER,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,Brazil,"318,793",,2012-03-06,,,70.55
2162,"2 x 3.5 MW Ullunkal Hydro Power Project in Kerala, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Withdrawn,India,"16,125",,,,,69.05
2166,Chongqing Youyang County Youchou Hydropower Station Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"334,000",,,,,72.64999999999999
2177,failed,MER,Agriculture Forestry and Other Land Use,,VM0007,Withdrawn,Madagascar,"1,267,231",Africa,2014-02-13,,,35.85
2238,Duzce Aksu Hydro Electricity Power Plant - DUPLICATE (replaced by VCSR1815),Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,Turkey,"75,382",,,,,71.14999999999999
2239,Akbas Hydroelectric Power Plant -DUPLICATE,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Withdrawn,Turkey,"24,574",,,,,69.64999999999999
2240,N/A,Southern Power Company,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,United States,0,,,,,66.64999999999999
2242,Installation of wind power project in Rajasthan and Tamil Nadu,Wind Urja India Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"92,328",Asia,2021-01-05,2016-04-01,2026-03-31,80.85000000000001
2243,"Wind power project in Madhya Pradesh, India",Ratedi Wind Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"40,546",Asia,2021-02-09,2016-08-25,2026-08-24,79.35000000000001
2244,Lalpur wind farm in Gujarat,Tadas Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"99,859",Asia,2021-01-14,,,80.25
2245,"Wind power project in Rajasthan, India",Ratedi Wind Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"40,546",Asia,2021-01-14,2018-07-01,2028-06-30,79.35000000000001
2246,Nallakonda wind farm in Andhra Pradesh,Lalpur Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"100,630",Asia,,2022-07-07,2032-07-06,78.35000000000001
2247,Tadas Wind Farm in Karnataka,Lalpur Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"181,436",Asia,,2022-05-03,2032-05-02,78.35000000000001
2248,Wind energy project by LWEPL-1,Lalpur Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"101,865",Asia,2020-11-25,2017-01-01,2026-12-31,82.35000000000001
2249,HENAN FANGCHENG AND TANGHE AFFORESTATION PROJECT,"Beijing Qianyuhui Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval requested,China,"450,033",Asia,2021-03-23,2015-10-20,2075-10-19,48.550000000000004
2250,Delta Blue Carbon – 1,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; WRC,VM0033,Registered,Pakistan,"2,407,629",Asia,2021-12-20,2015-02-19,2075-02-18,60.150000000000006
2251,REDD PROJECT OF THE INDIGENOUS PEOPLES OF VAUPÉS YUTUCU AND  OTHERS,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Withdrawn,Colombia,"438,730",Latin America,,2017-01-01,2036-12-31,40.550000000000004
2252,Rio Anapu-Pacaja REDD Project,Brazil AgFor LLC,Agriculture Forestry and Other Land Use,REDD,VM0015,On Hold - see notification letter,Brazil,"938,000",Latin America,2021-09-16,2016-01-01,2045-12-31,46.95
2257,Wind Power Project by M/s D. J. Malpani at Jath in Maharashtra,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"33,637",Asia,,2021-03-30,2028-03-29,75.05000000000001
2259,Royal Dairy Solid Separation Enhanced by Vermicomposting,"3Degrees Group, Inc","Livestock, enteric fermentation, and manure management",,AMS-I.D.; AMS-III.Y,Verification approval requested,United States,"34,759",North America,2021-02-06,2020-04-27,2027-04-26,72.65
2260,Shandong Laiwu Landfill Gas Recovery and Power Generation Project,"Shandong Micropowers New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"35,497",Asia,2020-06-24,,,78.14999999999999
2261,"CYY Biopower Wastewater treatment plant including biogas reuse for thermal oil replacement and electricity generation Project, Thailand",Chokyuenyong Industry Co. Ltd.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0014,Registered,Thailand,"84,912",Asia,2020-08-24,2019-03-25,2029-03-24,60.85000000000001
2262,REDD+ Yaguara Llanos del Yari,CUESTA Y ASOCIADOS SAS,Agriculture Forestry and Other Land Use,,VM0015,Withdrawn,Colombia,"3,478,764",Latin America,,,,43.550000000000004
2263,Renewable Energy based power generation projects in Bangladesh,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Registered,Bangladesh,"32,791",Asia,2020-11-20,2018-09-15,2025-09-14,79.05000000000001
