ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2863,Xinmi urban domestic waste gas harmless treatment and comprehensive utilization project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"66,720",Asia,2022-08-01,2021-08-27,2031-08-26,62.25000000000001
2864,Xuancheng Composting Project Phase I,"Xuancheng Nanyang Biotechnology Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Verification approval requested,China,"49,546",Asia,2022-10-17,2020-07-25,2030-07-24,70.95
2865,Henan Shunhe CMM Power Generation Project,Yongcheng Hongqiao Environmental Protection Energy Co. Ltd.,Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Under development,China,"79,635",Asia,,2021-09-15,2031-09-14,57.25000000000001
2866,Xuan Cheng Composting Project Phase II,"Xuancheng Nanyang Biotechnology Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Registered,China,"51,528",Asia,2023-01-19,2020-10-15,2030-10-14,76.45
2867,Sustainable Agricultural Land Management Project by Om Organic  Cotton,Om Organic Cotton Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0017,Under development,India,"956,199",Asia,,2017-07-01,2037-06-30,52.75000000000001
2868,Women led cleaner cooking initiative in Odisha,SDG 13 Ventures Pte. Ltd.,Energy demand,,VMR0006,Registered,India,"1,558,866",Asia,2023-06-20,2022-06-01,2032-05-31,68.55
2870,Gairova REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration requested,Brazil,"139,176",Latin America,,2021-07-30,2051-07-29,45.45
2871,Green Valley Grouped REDD+ Project,Ecológica Assessoria Ltda.,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Brazil,"74,913",Latin America,,2018-07-05,2048-07-04,42.95
2872,CRIMA PREDIO PUTUMAYO Y ANDOQUE DE ADUCHE REDD+  PROJECT,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Withdrawn,Colombia,"922,896",Latin America,,2018-01-11,2048-01-10,35.45
2873,Caelus Grouped Project,NFC Green SpA,Agriculture Forestry and Other Land Use,IFM,VM0003,Under validation,Chile,111,Latin America,,2019-12-07,2049-12-06,45.050000000000004
2874,Proventus Grouped Project,NFC Green SpA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under validation,Chile,"2,301",Latin America,,2020-01-09,2050-01-08,44.050000000000004
2875,30 kW Grid-connected PV park Slaveikovo,Betia Trust,Energy industries (renewable/non-renewable sources),,VM0025,Inactive,Bulgaria,8,Europe,,2022-02-01,2032-01-31,50.150000000000006
2876,Muyuan WJZ AWMS GHG Mitigation Project in Henan Province,"Muyuan Foods Co., Ltd.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"321,663",Asia,2023-05-09,2020-07-15,2030-07-14,63.75000000000001
2877,Adjusted Water Management in Rice Cultivation In Huangpi District,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,935",Asia,,,,63.650000000000006
2878,Rio Madeira Grouped REDD+ Project,Future Carbon International LLC,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"917,817",Latin America,2024-04-30,2019-10-23,2049-10-22,51.95
2879,Henan Lehuijia Composting Project,"Henan Lehuijia Agricultural Technology Co., Ltd.","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Registered,China,"38,379",Asia,2023-01-19,2020-10-15,2030-10-14,74.95
2880,"BINZHOU TOPIGS NORSVIN BREEDING SWINE CO., LTD. BINHAI SWINE FARM BIOGAS RECOVERY AND UTILIZATION PROJECT","Binzhou Topigs Norsvin Breeding Swine Co., Ltd. Binhai Branch","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.,Registered,China,"11,795",Asia,2022-12-28,2020-08-05,2027-08-04,75.45
2881,The NFC Uganda Carbon Landscapes Project,New Forests Company Holdings I Limited,Agriculture Forestry and Other Land Use,ARR; IFM,VM0003; AR-ACM0003,Under validation,Uganda,"74,328",Africa,,2017-07-01,2047-06-30,47.25
2882,GUANGXI FANGCHENG DISTRICT IFM (CONVERSION OF LOGGED TO PROTECTED FOREST) PROJECT,"Fangchenggang Fangcheng District Jinsui Agriculture Investment  Co., Ltd",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"94,951",Asia,,2018-01-01,2037-12-31,45.150000000000006
2883,Happy Kitchens in Villages of Gujarat and Rajasthan,SDG 13 Ventures Pte. Ltd.,Energy demand,,VMR0006,Under validation,India,"2,515,946",Asia,,2022-02-15,2032-02-14,64.55
2884,Gansu Zhangye Grouped Afforestation Project,Zhangye Academy of Forestry Sciences,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"376,953",Asia,,2018-03-19,2078-03-18,44.550000000000004
2885,Duplicate - Installation of high efficiency wood burning cookstoves in Malawi – Project 3,C-Quest Capital SGM ZM Stoves Private Limited,Energy demand,,VMR0006,Withdrawn,Malawi,"2,075,549",Africa,,2022-03-15,2032-03-14,60.15
2886,Installation of high efficiency wood burning cookstoves in Malawi – Project 3,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Malawi,"1,470,813",Africa,2023-05-17,2022-03-16,2032-03-15,68.15
2887,Boomitra Grassland Restoration in Northern Mexico,Boomitra Inc,Agriculture Forestry and Other Land Use,ALM,VM0042,Verification approval requested,Mexico,"7,294,407",North America,2025-02-18,2018-09-04,2038-09-03,66.64999999999999
2888,Installation of high efficiency wood burning cookstoves in Mozambique – Project 2,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Mozambique,"861,165",Africa,2023-03-27,2021-06-22,2031-06-21,66.64999999999999
2889,Boomitra Carbon Farming South of the Vindhyas,Boomitra Inc,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration requested,India,"676,391",Asia,,2019-03-01,2039-02-28,61.75000000000001
2890,Installation of high efficiency wood burning cookstoves in Zimbabwe - Project 2,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Zimbabwe,"868,550",Africa,2023-04-14,2021-10-14,2031-10-13,66.64999999999999
2891,Adjusted Water Management in Rice Cultivation In Jiangxia District,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,924",Asia,2023-01-27,,,63.150000000000006
2892,Adjusted Water Management in Rice Cultivation In Wuxue City,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,919",Asia,2023-01-27,,,63.150000000000006
2893,Liaoyuan Afforestation Project,Envision Energy Co. Ltd,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"87,387",Asia,,2017-09-12,2047-09-11,46.050000000000004
2894,Adjusted Water Management in Rice Cultivation In Xinzhou District,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,945",Asia,2023-01-27,,,63.150000000000006
2895,Guizhou Jinyan CMM Power Generation Project,"Guizhou Jinyan Energy Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"160,655",Asia,2022-12-07,2020-10-01,2030-09-30,63.75000000000001
2897,Forest Conservation in Boumba-et-Ngoko,CarbonSinkGroup S.R.L.,Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,Cameroon,"362,095",Africa,2023-07-18,2018-01-01,2037-12-31,55.85
2899,Adjusted Water Management in Rice Cultivation In Dawu County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,923",Asia,2022-08-08,,,63.150000000000006
2900,Adjusted Water Management in Rice Cultivation In Daye City,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,949",Asia,,2020-05-03,2027-05-02,65.45
2901,Adjusted Water Management in Rice Cultivation In Hanchuan City,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,832",Asia,,,,63.650000000000006
2902,Adjusted Water Management in Rice Cultivation In Huangmei County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,901",Asia,2022-08-08,,,63.150000000000006
2903,Adjusted Water Management in Rice Cultivation In Xiaochang County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,916",Asia,2022-08-08,,,63.150000000000006
2906,Adjusted Water Management in Rice Cultivation In Xiaonan District,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,896",Asia,,,,63.650000000000006
2907,Adjusted Water Management in Rice Cultivation In Yangxin County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,923",Asia,,2020-05-05,2027-05-04,65.45
2908,Biomass Cookstove Project in Meghalaya,Multiple Proponents,Energy demand,,VMR0006,Registered,India,"44,163",Asia,2023-05-30,2021-04-01,2031-03-31,62.550000000000004
2909,Adjusted Water Management in Rice Cultivation In Yingcheng City,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,902",Asia,2022-08-18,,,63.150000000000006
2910,Wude Adjusted Water Management in Rice Cultivation,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,751",Asia,2023-01-25,2020-06-15,2027-06-14,63.45
2911,Adjusted Water Management in Rice Cultivation in Haiyan County,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,882",Asia,2023-01-25,2020-06-10,2027-06-09,63.45
2912,Adjusted Water Management in Rice Cultivation in Tongxiang City,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,863",Asia,2023-01-25,2020-06-06,2027-06-05,63.45
2913,Guizhou Yingxing CMM Power Generation Project,"Guizhou Jinyan Energy Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"104,042",Asia,2022-10-03,2020-10-01,2030-09-30,63.75000000000001
2914,BONOS LAGUNA SÍJIL NOH-HÁ,Ban.CO2 de Carbono Mestizo,Agriculture Forestry and Other Land Use,IFM,VM0003,Withdrawn,Mexico,"516,815",Latin America,,2017-06-15,2047-06-14,47.050000000000004
2915,Adjusted Water Management in Rice Cultivation in Jiashan County,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,904",Asia,,,,63.650000000000006
2916,Linjianchun Adjusted Water Management in Rice Cultivation,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,905",Asia,,,,63.650000000000006
2917,Adjusted Water Management in Rice Cultivation in Shengzhou City,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"59,727",Asia,2023-01-25,,,63.150000000000006
2918,Adjusted Water Management in Rice Cultivation in Changxing County,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,803",Asia,,,,63.650000000000006
2919,Adjusted Water Management in Rice Cultivation in Western Zhuji City,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registration and verification approval request denied,China,"59,882",Asia,,,,63.650000000000006
2921,Jilin Baishishan Afforestation Project,"Jilin Forest Industry Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,China,"388,261",Asia,,2017-06-11,2077-06-10,42.050000000000004
2922,Improved Cookstoves for Communities,Outreach Projects Pvt. Ltd.,Energy demand,,VMR0006,Registered,India,"449,956",,2024-01-10,2021-11-20,2028-11-19,65.05
2923,Grouped Projects for Viet Nam Cookstove Program.,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,VMR0006,Registered,Viet Nam,"61,065",Asia,2022-11-25,2022-01-07,2032-01-06,64.05
2924,Grouped Projects for Laos Improved Cookstove,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,VMR0006,Registered,Lao,"300,000",Asia,2023-09-14,2023-03-10,2033-03-09,65.55
2925,Grouped Projects for Cambodia Improved Cookstove,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,VMR0006,Verification approval requested,Cambodia,"7,172,213",Asia,2023-07-05,2022-05-02,2032-05-01,64.55
2926,Afforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; IFM; REDD,AR-ACM0003,Rejected by Administrator,China,"768,220",Asia,,2017-02-03,2077-02-02,43.550000000000004
2928,North Bandai Bamboo Reforestation Project,"EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Ghana,"107,907",Africa,2024-03-15,2021-06-01,2041-05-31,53.35
2929,"Bandai Hills Bamboo Reforestation Project, Ghana","EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Ghana,"188,926",Africa,2024-03-15,2022-06-01,2042-05-31,53.35
2930,Reducing Gas Leakages within the Titas Gas Distribution Network in Bangladesh,NE Climate A/S,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Bangladesh,"3,289,487",Asia,2022-12-13,2017-01-29,2027-01-28,81.85000000000001
2931,Grassland Restoration and Stewardship in South Africa (GRASS),Multiple Proponents,Agriculture Forestry and Other Land Use,ALM,VM0042,Verification approval requested,South Africa,"639,503",Africa,2023-09-20,2021-12-01,2051-11-30,62.75
2932,4B EREGLI LFG POWER PLANT,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Verification approval requested,Turkey,"28,568",Europe,2023-08-08,2020-12-20,2027-12-19,56.45
2933,Solve for Carbon Neutrality - LTI’s Afforestation Program,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Withdrawn,India,956,Asia,,2017-07-22,2037-07-21,38.75000000000001
2934,Boomitra Carbon Farming in the Indo-Gangetic Plains,Boomitra Inc,Agriculture Forestry and Other Land Use,ALM,VM0042,Under development,India,"350,000",Asia,,2018-09-01,2038-08-31,60.25000000000001
2936,Hunan Cili IFM (conversion of logged to protected forest) Project,Hunan Cili Jiangya Forest Farm,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"44,014",Asia,,2018-01-01,2037-12-31,43.650000000000006
2937,Hubei Yunyang IFM (CONVERSION OF LOGGED TO PROTECTED FOREST) PROJECT,"Shiyan Lvxin Guangjing New Energy Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"37,754",Asia,,2018-01-01,2037-12-31,43.650000000000006
2938,Yunshui Wastewater Treatment Plant Project in Guangdong Province,"Yunshui Guangdong Environmental Protection Co., Ltd.",Waste handling and disposal,,AM0080,Registered,China,"83,042",Asia,2023-03-09,2020-09-03,2030-09-02,61.45
2939,Global Cookstove Program (EKI Phase 01),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"190,438",Asia,2023-02-01,2021-12-21,2028-12-20,65.25
2940,GLOBAL COOKSTOVE PROGRAM (EKI - Pink City),Multiple Proponents,Energy demand,,VMR0006,Registered,India,"226,899",Asia,2024-10-18,2022-12-05,2029-12-04,66.25
2941,Global Cookstove Program (EKI Phase 03),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"376,969",Asia,2024-10-18,2022-04-10,2029-04-09,66.25
2942,Clean Cooking - Cook Stove for Rural India,Multiple Proponents,Energy demand,,VMR0006,Registered,India,"50,552",Asia,2024-01-16,2022-06-16,2029-06-15,63.75
2943,Global Cookstove Program (EKI Phase 05),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"2,295,219",Asia,2024-10-21,2022-10-01,2029-09-30,69.25000000000001
2944,Clean Cookstoves for Rural India,EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"714,414",Asia,2024-01-04,2022-05-11,2029-05-10,66.75
2945,Global Cookstove Program (EKI Phase 07),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"6,956",Asia,2024-01-31,2023-08-01,2030-07-31,60.75
2946,Global Cookstove Program (EKI Phase 08),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"6,956",Asia,2024-01-31,2023-02-15,2030-02-14,60.75
2947,Global Cookstove Program (EKI Phase 09),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"6,956",Asia,2024-05-16,2023-07-01,2030-06-30,60.75
2948,Global Cookstove Program (EKI Phase 10),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"6,993",Asia,2023-06-07,2023-01-30,2030-01-29,60.75
2949,Akagera National Park Improved Cookstoves,co2balance UK Ltd.,Energy demand,,VMR0006,Withdrawn,Rwanda,"252,537",Africa,,2021-08-24,2031-08-23,57.15
2950,Atlantic Forest Biodiversity Conservation Limeira Project REDD,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Withdrawn,Brazil,"11,266",Latin America,,2017-01-01,2046-12-31,29.45
2951,Liaoning Xinwang Swine Farm Manure Management System GHG Mitigation Project,"Kangping Xinwang agriculture and animal husbandry Co., Ltd.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"201,850",Asia,2022-12-12,2020-08-01,2027-07-31,63.45
2952,Not Hot Afforestation project,Not Hot Environmental Solutions,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,Latvia,55,Europe,,2022-04-01,2062-03-31,42.95
2953,Malawi Solar Power and Adult Literacy Project,SCB Brokers LLC,Energy demand; Energy distribution; Energy industries (renewable/non-renewable sources),,AMS-I.A.,Under development,Malawi,21,Africa,,2021-11-01,2028-10-31,51.65
2954,Distribution of ONIL stoves – Project 1,C-Quest Capital Stoves Asia Limited,Energy demand,,VMR0006,Withdrawn,Guatemala,"133,198",Latin America,,2021-01-01,2030-12-31,57.35
2955,Distribution of ONIL stoves – Project 2,Multiple Proponents,Energy demand,,VMR0006,Verification approval request denied,Guatemala,"329,489",Latin America,2023-07-26,2021-02-24,2031-02-23,61.35
2957,Wuhan Chenjiachong Landfill Gas Power Generation Project Phase II,"Wuhan Jianghuan OneCarbon Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"167,482",Asia,2022-10-01,2020-07-14,2030-07-13,63.75000000000001
2958,Lanao del Sur Bamboo Reforestation Project,"EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Philippines,"315,067",Asia,2023-12-01,2022-06-01,2042-05-31,53.75000000000001
2959,Reforestation Project in Meghalaya by Shillong Bamboo,Shillong Bamboo,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,India,"100,000",Asia,,2017-07-01,2037-06-30,43.25000000000001
2960,Changing Lives via Improved Cooking Initiative - India,Multiple Proponents,Energy demand,,VMR0006,Registered,India,"3,972,774",Asia,2024-02-22,2023-08-03,2030-08-02,68.25
2964,POLATLI ENERBES BIOGAS PROJECT,Multiple Proponents,Waste handling and disposal,,AM0073,Registered,Turkey,"529,923",Middle East,2023-02-03,2020-06-12,2027-06-11,64.15
2965,Niger Acacia Senegal Plantation Project - CER Conversion,Converted from other GHG program,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Units Transferred from Approved GHG Program,Niger,"24,957",Africa,,2005-12-21,2035-12-20,40.75
2966,"Installation Of Solar Milling Plants for Household In Zambia, Project- 1",Carbon Project Australia Pty Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.B.,Registered,Zambia,"23,199",Africa,2024-08-27,2020-08-01,2027-07-31,60.65
2967,"Installation Of Solar Milling Plants for Household In Zambia, Project- 2",Carbon Project Australia Pty Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.B.,Registered,Zambia,"21,530",Africa,2025-04-30,2020-08-17,2027-08-16,60.65
2968,Replacement of ICLs by LED lamps in India,AGS Carbon Advisory,Energy demand,,AMS-II.C.,Registered,India,"53,799",Asia,2023-02-10,2022-06-24,2032-06-23,72.55000000000001
2971,OKA 2 PROJECT,Acacia Bateke Capital,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Congo,"19,976",Africa,2024-03-29,2020-08-01,2053-07-31,49.75
2972,Sustainable Agriculture Land Management Project by Earthallica Naturals,EKI Energy Services Limited,Agriculture Forestry and Other Land Use,ALM,VM0017,Under development,India,"20,000",Asia,,2017-07-01,2027-06-30,48.85000000000001
2974,Aztlan Blue Carbon Mangrove CONSERVATION project - Conserving the Marismas NACIONALES of Nayarit,BlueMX Mangrove A.C.,Agriculture Forestry and Other Land Use,REDD; WRC,VM0007,Under development,Mexico,"323,590",North America,,2016-06-14,2056-06-13,36.05
2975,"U' Balam'moo A'kalché ó Blue Carbon Mangrove Conservation Project, Conserving Coastal Ecosystems in Campeche to Support Life",BlueMX Mangrove A.C.,Agriculture Forestry and Other Land Use,REDD; WRC,VM0007,Under development,Mexico,"667,276",North America,,2016-06-14,2056-06-13,37.550000000000004
2976,"Uh lu'umil Zazil-ha Blue Carbon Mangrove Conservation Project, Conserving Coastal Ecosystems in Quintana Roo to Support Life",BlueMX Mangrove A.C.,Agriculture Forestry and Other Land Use,REDD; WRC,VM0007,Inactive,Mexico,"1,718",North America,,2016-06-14,2056-06-13,28.55
2977,Biomass Cogeneration Plant By SCOUL,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,Uganda,"18,861",Africa,2023-05-30,2021-07-19,2028-07-18,59.65
2980,Feijó REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007; VM0015,Registration and verification approval requested,Brazil,"238,463",Latin America,,2019-01-02,2049-01-01,44.45
2981,Installation of high efficiency wood burning cookstoves in Angola – Project 2,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Withdrawn,Angola,"2,567,788",Africa,2023-03-03,2021-09-01,2031-08-31,61.15
2982,BioLite Improved Cook stoves Programme - CER Conversion,Converted from other GHG program,Energy demand,,AMS-II.G.,Units Transferred from Approved GHG Program,Uganda,"11,005",Africa,,,,62.55
2983,Distribution Of high Efficient Cook Stoves,Green Solutions,Energy demand,,VMR0006,Registered,India,"49,197",,2024-01-15,2020-12-24,2027-12-23,62.05
2984,Rwandan Improved Cookstove Project,Likano Project Development GmbH,Energy demand,,VMR0006,Verification approval requested,Rwanda,"1,306,180",Africa,2024-09-20,2022-06-21,2032-06-20,65.14999999999999
2985,CO2 INJECTION AND USE OF OTHER MATERIALS TO REDUCE CEMENT CONTENT IN CONCRETE,Ozinga,Construction,,VM0043,Under development,United States,"128,114",North America,,2021-06-01,2031-05-31,55.95
2986,ANATOLIA LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,BIOTREND Cevre ve Enerji Yatirimlari Anonim Sirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.; AMS-III.AO.,Registration request denied,Turkey,"36,353",Middle East,,2019-10-29,2026-10-28,74.45
2988,TOROS MERAM BIOGAS PLANT,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Under validation,Turkey,"312,838",Europe,,2020-11-27,2030-11-26,59.75000000000001
2989,Solar Water Pump Project in Kenya,SunCulture Kenya Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.B.,Verification approval requested,Kenya,"334,824",Africa,2022-12-06,2020-08-01,2027-07-31,58.65
