ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
3399,Methane avoidance in rice cultivation in Central of Yueyang County,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,616",Asia,,2020-03-28,2030-03-27,62.75000000000001
3400,Methane avoidance in rice cultivation in North of Yueyang County,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"53,383",Asia,,2020-04-03,2030-04-02,62.75000000000001
3401,Methane avoidance in rice cultivation in South of Yueyang County,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"53,383",Asia,,2020-04-03,2030-04-02,62.75000000000001
3402,Simao Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"55,614",Asia,,,,60.650000000000006
3403,Xinxing Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,574",Asia,,,,60.650000000000006
3404,ECOPARQUE PAULÍNIA LANDFILL GAS PROJECT,ORIZON Valorização de Resíduos S.A.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registration requested,Brazil,"1,824,929",Latin America,,2022-11-01,2029-10-31,61.85
3405,SHENGTANG AREA ENPING CITY METHANE EMISSION REDUCTION IN RICE CULTIVATION PROJECT,"Guangzhou Kaifeng Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"54,221",Asia,,2019-07-20,2026-07-19,62.45
3406,"AES TIETÊ AFFORESTATION/REFORESTATION PROJECT IN THE STATE OF SÃO PAULO, BRAZIL",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AM0010,Inactive,Brazil,"157,636",Latin America,,2000-12-15,2030-12-14,45.95
3407,Heyuan Dengta Landfill Gas Power Generation Project,"Shenzhen PhasCon Technologies Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"139,586",Asia,2024-05-17,2023-01-01,2029-12-31,63.45
3408,Mianning1 Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"55,497",Asia,,,,60.650000000000006
3409,Mianning2 Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,077",Asia,,,,60.650000000000006
3410,Weichu1 Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,188",Asia,,,,60.650000000000006
3411,Weichu2 Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,917",Asia,,,,60.650000000000006
3412,Replacement of ICLs by LED lamps in India – Project 2,AGS Carbon Advisory,Energy demand,,AMS-II.C.,Under development,India,"53,799",Asia,,2022-10-01,2032-09-30,68.55
3413,Installation of high efficiency cookstoves in India by AGS Carbon – Project 2,AGS Carbon Advisory,Energy demand,,VMR0006,Registered,India,"333,938",Asia,2024-01-04,2023-06-10,2030-06-09,65.25
3414,DATIAN AREA ENPING CITY METHANE EMISSION REDUCTION IN RICE CULTIVATION PROJECT,"Guangzhou Kaifeng Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"53,987",Asia,,2019-07-20,2026-07-19,62.45
3415,WENCUN AREA TAISHAN CITY METHANE EMISSION REDUCTION IN RICE CULTIVATION PROJECT,"Guangzhou Kaifeng Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"60,000",Asia,,2019-07-20,2026-07-19,62.45
3416,HAIYAN AREA TAISHAN CITY METHANE EMISSION REDUCTION IN RICE CULTIVATION PROJECT,"Guangzhou Kaifeng Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"60,000",Asia,,2019-07-20,2026-07-19,62.45
3417,DOUSHAN AREA TAISHAN CITY METHANE EMISSION REDUCTION IN RICE CULTIVATION PROJECT,"Guangzhou Kaifeng Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"60,000",Asia,,2019-07-20,2040-07-19,61.550000000000004
3418,BAISHA  AREA TAISHAN CITY METHANE EMISSION REDUCTION IN RICE CULTIVATION PROJECT,"Guangzhou Kaifeng Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"60,000",Asia,,2019-07-20,2026-07-19,62.45
3419,Reforestation of degraded land in Spain,Land Life Company B.V.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,Spain,"1,245",Europe,,2020-11-01,2080-10-31,44.050000000000004
3420,Lancheng Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,438",Asia,,,,60.650000000000006
3421,Methane avoidance in rice cultivation in East of Junshan District,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"54,299",Asia,,2020-03-28,2030-03-27,62.75000000000001
3422,Tehung Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,033",Asia,,,,60.650000000000006
3423,Methane avoidance in rice cultivation in West of Junshan District,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,209",Asia,,2020-03-29,2030-03-28,62.75000000000001
3424,Yuedan Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,619",Asia,,,,60.650000000000006
3425,Kwamisa/Other reserves community Forest Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,Ghana,"42,252",Africa,,2019-05-01,2059-04-30,43.75
3426,Zhuti Water Management with Rice Cultivation,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,267",Asia,,,,60.650000000000006
3427,Portland: Regenerative Agriculture & native revegetation on degraded land,Holmstone Pty. (Ltd.),Agriculture Forestry and Other Land Use,ALM; ARR,VM0042,Under development,South Africa,"1,547",Africa,,2022-10-01,2042-09-30,57.35
3429,Restoration and Conservation of Dry Afromontane Forest in the Highlands of Eastern Tigray,WeForest ASBL,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,Ethiopia,"94,936",Asia,,2018-01-01,2067-12-31,45.650000000000006
3430,Juruá REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Brazil,"99,336",Latin America,,2020-07-31,2050-07-30,43.95
3431,SUSTAINABLE AGRICULTURAL PRACTICES IN INDIA,VN Foods & Beverages,Agriculture Forestry and Other Land Use,ALM,VM0017,Registration and verification approval request denied,India,"227,272",Asia,,2017-11-01,2057-10-31,52.150000000000006
3432,South American Regenerative Agriculture through Regenerative Grazing (SARA) - AgriCarbon,Multiple Proponents,Agriculture Forestry and Other Land Use,ALM,VM0042,Verification approval requested,Paraguay,"813,484",Latin America,2025-05-12,2019-10-01,2119-09-30,63.95
3433,Guiyang Afforestation Project,"Guiyang Forestry Industry Development Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"81,672",Asia,,2018-04-12,2048-04-11,43.050000000000004
3434,Lomphat Wildlife Sanctuary REDD+ Project,"Royal Government of Cambodia (RGC), Ministry of Environment",Agriculture Forestry and Other Land Use,REDD,VM0015,Under validation,Cambodia,"239,752",Asia,,2018-01-01,2047-12-31,45.650000000000006
3435,Anhui Nanqiao Afforestation Project,"Chuzhou huangqingwei Modern Agricultural Development Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Inactive,China,"36,478",,,2018-02-01,2038-01-31,42.150000000000006
3436,Fangzheng-1 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,585",Asia,,,,60.650000000000006
3437,Fangzheng-2 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,691",Asia,,,,60.650000000000006
3438,Tonghe-1 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,501",Asia,,,,60.650000000000006
3439,Tonghe-2 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,614",Asia,,,,60.650000000000006
3440,Tonghe-3 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,661",Asia,,,,60.650000000000006
3441,Yilan-1 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,921",Asia,,,,60.650000000000006
3442,Yilan-2 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,070",Asia,,,,60.650000000000006
3444,Zhaoyuan-1 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,054",Asia,,,,60.650000000000006
3445,Zhaoyuan-2 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,914",Asia,,,,60.650000000000006
3447,ARR SLB Paraná,SLB International S.A.S.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,Brazil,"48,146",Latin America,,2018-12-14,2038-12-13,44.550000000000004
3448,LANDFILL GAS COLLECTION AND UTILIZATION AT THE MARCA CARIACICA – II LANDFILL,MARCA CONSTRUTORA E SERVIÇOS LTDA,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Brazil,"410,159",Latin America,2023-05-30,2020-10-15,2027-10-14,62.85
3449,Teak Plantations at Engenho Brasileiro farm and Serra Novam,CHLA Compra e Venda de Imóveis S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,Brazil,"1,779",Latin America,,2019-07-22,2049-07-21,42.45
3450,"Sustainable Agroforestry Cacao Meta, Colombia",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,Colombia,"8,405",Latin America,,2017-07-06,2057-07-05,40.95
3451,Harpia Grouped REDD+ Project,Future Carbon Holding S.A.,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Brazil,"51,753",Latin America,,2019-12-09,2029-12-08,44.150000000000006
3452,Sichuan Huili Improved Forest Management Project,Multiple Proponents,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"126,366",Asia,,2019-12-01,2039-11-30,46.650000000000006
3453,ITABU REDD+ PROJECT IN ZAMBIA,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval request denied,Zambia,"9,326,725",Africa,,2018-01-01,2067-12-31,47.25
3455,Enhancing livelihood of rural communities in India through improved cook stoves by Shri Maa,Shri Maa Marketing Private Limited,Energy demand,,VMR0006,Registered,India,"87,147",Asia,2024-11-20,2022-08-01,2029-07-31,64.75
3456,Fujian Datian Improved Forest Management Project,Multiple Proponents,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"135,193",Asia,,2020-01-31,2050-01-30,46.050000000000004
3457,Fujian Guangze IFM (conversion of logged to protected forest) Project,Multiple Proponents,Agriculture Forestry and Other Land Use,IFM,VM0010,Under development,China,"117,254",Asia,,2020-02-01,2050-01-31,50.050000000000004
3458,Jining-1 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,942",Asia,,,,60.650000000000006
3459,Jining-2 Water Management with Rice Cultivation,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,186",Asia,,,,60.650000000000006
3460,LED distribution project by EKI Energy Services Limited,EKI Energy Services Limited,Energy demand,,AMS-II.C.,Registered,India,"18,778",Asia,2024-07-16,2022-09-24,2029-09-23,71.75000000000001
3461,Methane avoidance in rice cultivation in South of Linxiang District,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,358",Asia,,2020-03-26,2030-03-25,62.75000000000001
3462,Methane avoidance in rice cultivation in Central of Linxiang District,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,871",Asia,,2020-03-28,2030-03-27,62.75000000000001
3463,Methane avoidance in rice cultivation in North of Linxiang District,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,865",Asia,,2020-04-03,2030-04-02,62.75000000000001
3464,Ang’angxi Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,803",Asia,,,,60.650000000000006
3465,Boli Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,338",Asia,,,,60.650000000000006
3466,Fazhan Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,677",Asia,,,,60.650000000000006
3467,HuanQing Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,490",Asia,,,,60.650000000000006
3468,Meilisi Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,693",Asia,,,,60.650000000000006
3469,PingQin Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,564",Asia,,,,60.650000000000006
3470,XinLiu Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,664",Asia,,,,60.650000000000006
3471,ZhiTong Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,525",Asia,,,,60.650000000000006
3472,Improved Cropland Management Project in Guyuan,"Gansu Hongmao Agriculture Development Co.,Ltd",Agriculture Forestry and Other Land Use,ALM,VM0042,Withdrawn,China,"160,000",Asia,,2019-01-01,2118-12-31,57.050000000000004
3475,ACABA REDD+ Project,"Consejo Comunitario General Del Río Baudo y sus Afluentes, ACABA",Agriculture Forestry and Other Land Use,REDD,VM0009,Under development,Colombia,"208,556",Latin America,,2019-02-13,2029-02-12,53.150000000000006
3476,CORE CARBON VANAM IN JHARKHAND STATE 2,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"502,059",Asia,,2017-11-01,2037-10-31,49.25000000000001
3477,CORE CARBON VANAM IN ANDHRA PRADESH,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"2,847,326",Asia,,2018-07-08,2038-07-07,50.75000000000001
3478,CORE CARBON VANAM IN TELANGANA STATE,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,India,"419,519",Asia,,2018-06-01,2038-05-31,47.75000000000001
3479,Amigos de Calakmul Community Conservation Forestry Project,"Terra Global Capital, LLC",Agriculture Forestry and Other Land Use,IFM,VM0010,Registration and verification approval requested,Mexico,"587,244",Latin America,,2022-06-22,2072-06-21,52.550000000000004
3480,CORE CARBON VANAM IN JHARKHAND STATE,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"172,110",Asia,,2018-05-10,2038-05-09,47.75000000000001
3481,CORE CARBON VANAM IN ODISHA STATE,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"449,341",Asia,,2018-05-25,2038-05-24,47.75000000000001
3483,Decentralized Municipal Solid Waste to Compost Formation Project,Envro Queen Private Limited,Waste handling and disposal,,ACM0022,Under development,India,"8,025,425",Asia,,2020-11-16,2027-11-15,75.25000000000001
3484,Fuyuan-1 Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,883",Asia,,,,60.650000000000006
3486,CORE CARBON VANAM(SERICULTURE) IN ODISHA STATE,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"62,811",Asia,,2018-06-15,2038-06-14,46.25000000000001
3487,Fuyuan-2 Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,383",Asia,,,,60.650000000000006
3489,Fuyuan-3 Water Management with Rice Cultivation,"Harbin Beigen Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,077",Asia,,,,60.650000000000006
3491,CORE CARBON VANAM IN WEST BENGAL AND TAMIL NADU,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"1,679,050",Asia,,2018-11-20,2038-11-19,50.75000000000001
3501,EVI SUSTAINABLE AGRICULTURE PROGRAM,Emergent Ventures India Private Limited,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,India,"60,000",Asia,,,,60.25000000000001
3505,El Espinillar,Kattegat S.R.L.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,Uruguay,"4,400",Latin America,,2019-05-30,2039-05-29,43.650000000000006
3506,REDD Project - Territorio Indígena Originario Campesino,Green Carbon Partners Pty Limited,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Bolivia,"12,896,372",Latin America,,2018-01-01,2047-12-31,47.45
3507,Carbon Sequestration through Agroforestry by farmers in Telangana State,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"73,711",Asia,,2018-01-01,2037-12-31,46.25000000000001
3508,CLS Nizip Landfill Gas to Electricity Project,CLS Enerji Üretim Sanayi ve Ticaret Limited Şirketi.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Under validation,Turkey,"22,296",Asia,,2021-06-03,2028-06-02,76.45
3509,Mevlüt Coşkun Landfill Gas to Electricity Project,Dumanoğu Enerji Yatırım Anonim Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Under validation,Turkey,"94,706",Asia,,2020-10-26,2027-10-25,77.95
3510,Global Cookstove Program (Phase 41),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3511,Global Cookstove Program (Phase 42),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3512,Global Cookstove Program (Phase 43),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3513,Global Cookstove Program (Phase 44),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3514,Global Cookstove Program (Phase 45),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,746",Asia,,2022-09-01,2029-08-31,59.75
3515,Global Cookstove Program (Phase 46),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3516,Global Cookstove Program (Phase 47),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3517,Global Cookstove Program (Phase 48),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
