ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
211,"Hugo Ost, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"130,592",,2020-04-06,,,70.15
212,"Joarin, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"62,754",,2020-04-06,,,41.15
213,"Kurl 3, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,,Late to verify,Germany,"94,132",,2020-04-06,,,41.95
214,"Lohberg 1/2, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,ACM0008,Late to verify,Germany,"199,021",,2020-04-06,,,55.95
215,"Lothringen 6, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"125,509",,2020-04-06,,,70.15
216,"Mansfield Toray, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,ACM0008,Late to verify,United Kingdom,"102,491",,2020-04-06,,,55.95
217,"Prosper IV, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,ACM0008,Late to verify,Germany,"265,361",,2020-04-06,,,55.15
218,"Radbod V, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"93,577",,2020-04-06,,,41.15
219,"Lealena 1, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"15,019",,2020-04-06,,,39.65
220,"Her Mont, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,,Late to verify,Germany,"18,908",,2020-04-06,,,40.45
221,Utilization of Coal-Mine-Methane Hugo 1/4,Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"94,132",,2020-04-06,,,41.15
222,"Rossenray, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"33,170",,2020-04-06,,,39.65
223,"Victoria 1/2, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"94,132",,2020-04-06,,,41.15
224,"10 MW Grouped Wind Power Project in Maharashtra State, India",M/s Nagreeka Foils Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"15,872",Asia,2020-04-06,2016-04-01,2026-03-31,74.35000000000001
225,"15 MW bundled gird connected renewable energy project in Maharashtra, India.",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"22,203",Asia,2020-04-06,2016-04-01,2026-03-31,74.35000000000001
226,"Schacht Gerdt, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"63,078",,2020-04-06,,,41.15
227,"Schlägel & Eisen 3/4/7, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,2020-04-06,,,68.64999999999999
228,"Walsum, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"171,225",,2020-04-06,,,42.65
229,"Waltrop 1/2, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"62,754",,2020-04-06,,,68.64999999999999
230,"Werne 3, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,,Late to verify,Germany,"86,891",,2020-04-06,,,41.95
231,"Westfalen 6, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,Mining/mineral production,,,Late to verify,Germany,"94,132",,2020-04-06,,,41.15
232,"Wilberd 1, Utilization of Coal-Mine-Methane",Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,,Late to verify,Germany,"8,087",,2020-04-06,,,38.95
233,Dortmund-Derne CHP Plant,Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,ACM0008,Late to verify,Germany,"91,402",,2020-04-06,,,54.45
234,14 MW Wind Power Project in Maharashtra,Shah Promoters and Developers,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"21,094",Asia,2009-12-08,2017-06-08,2027-06-07,71.35000000000001
235,LG Hausys Ulsan plant fuel switching project,Korea Energy Management Corporation,Energy industries (renewable/non-renewable sources),,AMS-III.B.,Late to verify,South Korea,"10,310",Asia,2009-12-08,2019-01-01,2028-12-31,65.25
236,Bundled Wind Power Project in Maharashtra and Gujarat by M/s. Rajmal Lakhichand,M/s. Rajmal Lakhichand,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"20,272",Asia,2020-04-06,,,73.75
237,7.5 MW Wind Power Project by M/s. NITCO Limited in Maharashtra,M/s. NITCO Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,903",Asia,2009-12-08,,,70.75
238,"Mobuya Mini Hydro Power Plant 3 x 1000 kW North Sulawesi, Indonesia",PT. Cipta Daya Nusantara,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Indonesia,"11,637",,2020-04-06,,,73.55
239,Guohua Inner Mongolia Huitengliang West Wind Farm Project,Carbon Resource Management Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"129,013",Asia,2009-12-09,2022-04-01,2029-03-31,74.45
240,Wind Power Project in Maharashtra by Sri Kumarswamy Mineral Exports,M/s. Sri Kumarswamy Mineral Exports,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"23,806",Asia,2009-12-11,,,70.75
241,Longsheng Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"14,426",Asia,2020-04-06,2018-05-26,2028-05-25,74.75
242,Santangou First and Second Grade Hydropower Stations Project,"Miyi Deshi Xinxin Hydroelectricity Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"18,168",Asia,2020-04-06,2018-09-20,2025-09-19,74.45
243,"55.5 MW Natural Gas Power Generation Project at Batu Aji Village, Riau Island, Indonesia, by PT Dalle Energy Batam.",PT Dalle Energy Batam,Energy industries (renewable/non-renewable sources),,AM0029,Late to verify,Indonesia,"50,786",,2020-04-06,,,55.050000000000004
244,"8.75 MW Bundled Wind Power Project in Kappatgudda, Karnataka (India)",Kashyap J. Majethia,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"18,713",Asia,2009-12-11,,,70.75
245,Bundled Grid Connected 2.9 M.W. Wind Power Project in India by Kamal Engineering Corporation [Unit of KEC Industries Ltd],KAMAL ENGINEERING CORPORATION[UNIT OF KEC INDUSTRI,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"5,016",Asia,2009-11-25,,,69.25
246,Fujian Jiangle Dayan 32MW Hydropower Project,"Fujian Jinhu Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"105,990",,2020-04-06,,,81.14999999999999
247,Fuel oil to animal tallow switching at Companhia de Fiação e Tecidos Santo Antônio,Companhia de Fiação e Tecidos Santo Antonio,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Brazil,"14,692",,2020-04-06,,,53.550000000000004
248,"1.25 MW Wind Power Project by M/s. Garden Court Distilleries Pvt. Ltd. at Sangli, Maharashtra, India",M/s. Garden Court Distilleries Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"1,984",Asia,2009-12-16,2016-03-31,2026-03-30,69.85000000000001
249,"Bundled Wind Power Project in Tamilnadu, India, Co-ordinated by Tamilnadu Spinning Mills Association(TASMA-II)",TAMILNADU SPINNING MILLS ASSOCIATION (TASMA),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"758,093",Asia,2020-04-06,,,82.25
250,"Bundled Wind Power Project in Tamil Nadu, India, Co-ordinated by Tamil Nadu Spinning Mills Association(TASMA-V1)",TAMILNADU SPINNING MILLS ASSOCIATION (TASMA),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"82,064",Asia,2020-04-06,,,79.25
251,Biomass Based Cogeneration Project at Nectar Life Sciences Ltd,Nectar Lifesciences Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"47,704",Asia,2020-04-06,,,53.75000000000001
252,"Installation of waste heat recovery boiler in DG sets, Tamil Nadu",Tamilnadu Petroproducts Limited,Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,India,"8,012",Asia,2009-12-18,,,49.25000000000001
253,Fuzhou Hongmiaoling Landfill  Gas to Electricity Project,Fujian Tianyi Renewable Energy Technology & Utilization Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0001; AMS-I.D.,Registered,China,"50,000",Asia,2009-12-18,,,76.64999999999999
254,Guangdong Nan Ao 26MW  Wind Power Project,China Resources Wind Power(Shantou) Co.Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"50,000",Asia,2009-12-18,,,76.64999999999999
255,"7.2 MW Nargund wind project for Grid system by Bhoruka Power Corporation Limited in Karnataka State, India.",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"18,416",Asia,2020-04-06,2017-09-29,2027-09-28,78.35000000000001
256,Mungcharoen Green Power - 9.9 MW Rice Husk Fired Power Plant Project,"Mungcharoen Green Power Co., Ltd. (MGP)",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Thailand,"39,563",Asia,2020-04-06,,,73.75
257,42.5 MW Wind Power Project by VRL Logistics Ltd in Karnataka State (India),M/s. VRL Logistics Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"91,294",Asia,2020-04-06,,,75.25
258,Shandong Penglai Pingdingshan Wind Farm Project,China Resources Wind Power (Yantai) Co. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"107,488",Asia,2020-06-04,,,81.14999999999999
259,"R.S.J OZONE BUNDLED WIND FARM EMISSION OFFSET PROJECT, - PHASE IV",R.S.J.Ozone Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"74,041",Asia,2009-12-25,,,72.25
260,8.5 MW wind power project in Chitradurga district in Karnataka by Jindal Aluminium Ltd.,JINDAL ALUMINIUM LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"15,961",Asia,2020-04-06,,,73.75
261,Bundled Biomass Based Thermal Energy Projects in U.P. & Punjab of Sukhbir Agro Energy Limited,Sukhbir Agro Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"26,883",Asia,2009-12-30,,,50.75000000000001
262,"6.5MW WHR Project in Huasheng Tianya Cement Co., Ltd.","Huasheng Tianya Cement Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"38,400",Asia,2020-04-06,,,74.14999999999999
263,Natural Gas Based Grid Connected Power Generation Project at Valantharavai,COROMANDEL ELECTRIC CO LTD,Energy industries (renewable/non-renewable sources),,AM0029,Late to verify,India,"43,481",Asia,2009-12-31,,,50.75000000000001
264,"Kargilik 24 MW Hydropower Plant, Turkey",Tektuð Elektrik Üretim A.Þ.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"40,528",Middle East,2020-04-06,2016-03-28,2026-03-27,78.75
265,"4.5 MW Grouped Small Hydropower Projects for Grid system by Bhoruka Power Corporation Limited in Karnataka State, India.",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"16,867",Asia,2020-04-06,,,77.75
266,18.2 MW Grouped Wind Power Project in Maharashtra by Navalakha Translines,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"27,830",Asia,2009-12-31,2016-04-01,2026-03-31,71.35000000000001
267,"5.0 MW small scale wind based power generation for captive use by Balkrishna Industries Limited (BIL) in Rajasthan, India",BALKRISHNA INDUSTRIES LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval requested,India,"8,059",Asia,2010-01-06,,,69.25
268,2.5 MW WINDPOWERGENERATION PROJECT OF C.J.SHAH & CO,C . J . SHAH & CO,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"3,697",Asia,2010-01-06,,,73.25
269,6.25 MW Wind Power Generation project of Salora International Limited,Salora International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"9,440",Asia,2010-01-06,,,73.25
270,1.25 MW Wind Power Generation project of EIIL,Ensemble Infrastructure India Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"2,557",Asia,2010-01-06,,,69.25
271,1.25 MW Wind Power Generation project of Euro Vistaa (India) Limited,Euro Vistaa (India) Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"1,848",Asia,2010-01-06,,,69.25
272,Burwood Landfill Gas to Queen Elizabeth II Park,Christchurch City Council,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001; AMS-III.B.,Late to verify,New Zealand,"40,000",,2020-04-06,,,68.45
273,Diaobingshan New-built 49.5MW Wind Power Station Project,"Three Gorges New Energy Diaobingshan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"107,541",Asia,2020-04-06,2018-02-02,2028-02-01,77.75
274,Hanuman Ganga Hydro (4.95 MW) Plant at Uttarakhand,Regency Aquaelectro & Motelresorts Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"18,422",Asia,2020-04-06,,,77.75
275,"5MW Wind Mill Project of RBD by M/s. Rakesh Builders| Developers in Tirunelveli District, Tamil Nadu, India",RAKESH BUILDERS | DEVELOPERS,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,147",Asia,2020-04-06,,,73.75
276,Jilin Tongyu Tongfa Wind Power Project,"Jilin Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"249,920",Asia,2020-04-06,,,81.14999999999999
277,Hebei Shirenshan Wind Power Project,"Longyuan (Zhangjiakou) Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"122,445",Asia,2020-04-06,,,81.14999999999999
278,Huanghe Tongli WHR Project,"Luoyang Huanghe Tongli Cement Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,China,"54,519",,2020-04-06,,,55.650000000000006
279,Pingyuan Tongli WHR Project,"Xinxiang Pingyuan Tongli Cement Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,China,"54,519",,2020-04-06,,,55.650000000000006
280,Yulong Tongli WHR Project,"Zhumadian Yulong Tongli Cement Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,China,"54,519",,2020-04-06,,,55.650000000000006
281,Bundled Wind Power Project in Tamil Nadu managed by Enercon India Limited-I,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"29,342",Asia,2020-04-06,,,77.75
282,"Waste Heat Recovery for Elemental Process for 30 MVA Calcium Carbide Furnace at DCM Shriram Consolidated Ltd's Chemical Complex at Kota(Rajasthan), India",DCM Shriram Consolidated Limited,Manufacturing industries,,AMS-III.Q,Late to verify,India,"21,807",Asia,2010-01-13,,,63.050000000000004
283,"Azhu Hydro Power Project in Guizhou Province, China",Liupanshui Tuoyuan Group Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"84,852",Asia,2020-04-06,2016-06-26,2026-06-25,76.25
284,"Wengyuan 20MW Hydro Power Project in Guizhou Province, China",Zhenning Yuefeng Hydro Power  Development Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"43,650",,,,,69.64999999999999
285,Rice husk based Co generation project at Dujana unit of KRBL Limited,KRBL LIMITED,Energy industries (renewable/non-renewable sources),,,Late to verify,India,"17,781",,2020-04-06,,,41.050000000000004
286,UHE Mascarenhas Power Upgrading Project,Energest SA,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"50,466",,2020-04-06,,,75.05
287,Susbtitution of coal with jute biomass residue (caddies) in the steam generating boiler for use onsite.,"Howrah Mills Co. Ltd.,",Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"3,975",Asia,2010-01-13,2021-05-01,2028-04-30,49.550000000000004
288,Red Hills Wind Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,"293,839",North America,2010-01-15,,,78.14999999999999
289,"25.6 MW grid connected Wind Power based electricity generation project in Karnataka, India",DLF Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"23,487",Asia,2020-04-06,,,73.75
290,Lee County Waste To Energy Facility 2007 Capital Expansion Project VCU,Lee County Board of County Commissioners SW Div.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Verification approval requested,United States,"10,864",North America,2020-04-06,2017-08-18,2027-08-17,69.75
291,"Methane recovery from anaerobic treatment of distillery effluent and heat generation at Yashwantrao Mohite Krishna Sahakari Sakhar Karkhana Limited (YMKSSK), India","YASHWANTRAO MOHITE KRISHNA SSK LTD, RETHARE BK.",Waste handling and disposal,,AMS-III.H.,Late to verify,India,"49,193",Asia,2010-01-18,2017-05-18,2027-05-17,64.05
