ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
505,Liaoning Faku Heping Wind Power Project,"Shenyang Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"121,506",Asia,2020-06-04,,,81.14999999999999
506,"DARICA-1 99 MW Hydro Power Plant Project, Turkey",Bilgin Guc Santralleri Enerji Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"209,722",Asia,2020-04-06,,,81.14999999999999
507,Liaoning Faku Baijiagou Wind Power Project,"Shenyang Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"124,125",Asia,2020-04-06,,,81.14999999999999
508,"Natural Gas based Combined Cycle Power Project at Valantharavai Village, Ramanathapuram District, Tamil Nadu by Penna Electricity Limited [Formerly Arkay Energy Limited]",Pioneer Power Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,"90,339",Asia,2010-10-28,,,56.25000000000001
509,6.65 MW wind energy generation by GTN Enterprises Ltd,GTN ENTERPRISES LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"13,362",Asia,2010-10-27,,,70.75
510,4 MW Kirloskar Wind Farms in Maharashtra,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"6,851",Asia,2020-04-06,,,76.25
511,Zhang Jiagang waste heat recovery from sulphuric acid production for electricity generation project,Shanghai Yangtze Delta Investment Consulting Co.,Chemical industry; Energy industries (renewable/non-renewable sources),,ACM0002; ACM0012,Late to verify,China,"265,198",Asia,2020-04-06,,,77.14999999999999
512,"Energy efficient glass melting process at an opal glass manufacturing plant in Uttarakhand, India",La Opala RG Limited,Energy demand,,AMS-II.D.,Late to verify,India,"4,081",,2020-04-06,,,62.75
513,Salto Pilão Hydropower Plant Project Activity,Consórcio Empresarial Salto Pilão – CESAP,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Brazil,"186,810",Latin America,2020-04-06,2020-01-19,2030-01-18,81.15
514,Promoting Sustainable Development through Natural Rubber Tree Plantations in Guatemala,Negocios Energeticos de Occidente S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Verification approval requested,Guatemala,"46,434",Latin America,2020-04-06,2007-06-01,2049-05-31,43.95
515,"Bundled wind power generation project by KMSPL, India",Kanaka Management Services Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"12,729",Asia,2010-11-09,2019-11-01,2029-10-31,71.35000000000001
516,"5 MW Debal Grid-connected Hydroelectric Project in Uttaranchal, India",Chamoli Hydro Power Pvt. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"23,880",Asia,2010-11-10,,,70.75
517,Shandong Changdao Wind Farm Project,"Shandong Changdao Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"33,182",,2020-04-06,,,74.14999999999999
518,Fujian Nanridao 16.15MW Wind Power Project in China,Fujian Putian Nanri Houshanzai Wind Power Generati,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"38,476",Asia,2020-04-06,2019-09-22,2026-09-21,74.45
519,Yichun Daqingshan Wind Power Project,"Yichun Xinganling Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"38,680",Asia,2020-04-06,,,78.14999999999999
520,Enercon Wind Farm (Hindustan) Ltd in Karnataka,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"148,858",Asia,2020-04-06,,,76.75
521,"Someshwara small hydropower project (24.75 MW) in Karnataka, India",Pioneer Power Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"70,144",Asia,2020-04-06,,,75.25
522,Chile: Lircay Run-Of-River Project,Hidromaule S.A,Energy industries (renewable/non-renewable sources),,AM0026,Late to verify,Chile,"53,040",Latin America,2020-04-06,,,75.64999999999999
523,WHR CDM CPP,Godawari Power and Ispat Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"159,926",,2020-04-06,,,76.55
524,Fray Bentos Biomass Power Generation Project,UPM S.A,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Uruguay,"39,636",,2020-04-06,,,74.14999999999999
525,5.1 MW bundled Wind Power Project in Tirunelveli (Tamil Nadu),Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"12,000",Asia,2020-04-06,,,73.75
526,Harbin Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,China,"75,194",Asia,2010-11-18,,,52.650000000000006
527,Jiamusi Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,China,"25,997",Asia,2010-11-18,,,51.150000000000006
528,Panjin Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,China,"33,438",Asia,2010-11-18,,,51.150000000000006
529,Jilin Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,China,"59,533",Asia,2010-11-18,,,52.650000000000006
530,Zhumadian Zhongyuan Gas-Steam Combined Cycle Power Project in Henan China,Henan Zhongyuan Gas Power Company Ltd.,Energy industries (renewable/non-renewable sources),,AM0029,Late to verify,China,"858,165",Asia,2020-04-06,2021-08-25,2028-08-24,58.95
531,"1 MW Jiwa Small Hydel Project in Kullu, Himachal Pradesh",Chevron Hydel (Pvt.) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"4,484",Asia,2020-04-06,,,76.25
532,4.85 MW wind power project in Maharashtra and Tamilnadu,Gensol Consultants Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"10,427",,2020-04-06,,,73.55
533,Feke I 29.4 MW Hydroelectric Power Plant,Akenerji Elektrik Uretim A.S,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,Turkey,"63,999",,2020-04-06,,,72.64999999999999
534,Feke II 69.58 MW Hydroelecrtic Power Plant,Akenerji Elektrik Uretim A.S,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"103,126",Middle East,2020-04-06,,,81.14999999999999
535,AKOCAK HYDROELECTRIC POWER PLANT,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Inactive,Turkey,"144,681",Middle East,2020-04-06,,,74.14999999999999
536,Uluabat Hydroelectric Power Plant,Akenerji Elektrik Uretim A.S,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"199,467",Middle East,2020-04-06,,,81.14999999999999
537,Wind based renewable energy project in Gujarat,Apraava Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"107,173",Asia,2020-04-06,,,76.75
538,14.1 MW grid connected wind energy project in Tamilnadu by ITC Limited,ITC Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"36,182",Asia,2020-04-06,,,77.75
539,Liaoning Kangping Furaoshan Wind Power Project,"Shenyang Longyuan Hero Asia Wind Power Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"111,719",Asia,2020-04-06,,,81.14999999999999
540,CGN Inner Mongolia Huitengliang Phase I Wind Farm Project,"CGN Wind Power CO.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"133,871",Asia,2020-04-06,,,81.14999999999999
541,Chile: Quilleco Hydroelectric Project,Colbun S.A.,Energy industries (renewable/non-renewable sources),,AM0026,Late to verify,Chile,"172,176",Latin America,2020-04-06,2021-04-23,2028-04-22,77.45
542,Electricity generation from bundled wind energy project activity aggregated by Resurge Energy Private Limited - VII,RESURGE ENERGY PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"31,220",Asia,2020-04-06,2018-05-15,2028-05-14,74.35000000000001
543,Inner Mongolia Wuliji Wind Farm Project,"CGN Wind Power CO.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"124,076",Asia,2020-04-06,,,81.14999999999999
544,Gansu Guazhou Daliangxi Wind Power Project,"CGN Wind Power CO.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"115,144",Asia,2020-04-06,,,81.14999999999999
545,Generation of Electricity in Gujarat from Bundled Wind Energy Project Activity – Bundle 6,RESURGE ENERGY PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"19,785",Asia,2020-04-06,,,73.75
546,Jilin Da'an Dagangzi Wind Power Project Phase III,Jilin CGN Wind Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"87,176",Asia,2020-04-06,,,79.64999999999999
547,Generation of electricity from Bundled 25 MW wind energy project aggregated by Resurge Energy Private Limited.,RESURGE ENERGY PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"39,690",Asia,2020-04-06,,,73.75
548,Jilin Da'an Dagangzi Wind Power Project Phase II,Jilin CGN Wind Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"94,250",Asia,2020-04-06,,,79.64999999999999
549,Biomass based 6 MW grid connected renewable electricity generation at West bengal by Kamarhatty Power Limited,KAMARHATTY POWER LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"33,339",Asia,2010-12-14,,,70.75
550,"1.5 MW Rice Husk Based Cogeneration Project at Rajaram Maize Products, Mohad, Dist. Rajnandgaon (CG), India",Rajaram maize Products,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"20,000",Asia,2010-11-01,,,50.75000000000001
551,SSL Wind Power Project,Suma Shilp Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"22,675",Asia,2010-12-17,,,70.75
552,Banna Liusha River Fifth Level Power Plant Project,"Xishuangbanna Silver Sand Electric Power Co.,Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"39,734",Asia,2010-12-21,2022-01-01,2028-12-31,71.45
553,Sebenoba 30 MW Wind Farm,DENIZ Elektrik Uretim Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"60,000",Middle East,2010-11-03,,,76.64999999999999
554,"AZMAK 24.3 Hydro Power Project, Turkey",OZGUR ELEKTRIK URETIM A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Turkey,"55,000",Middle East,2010-12-24,2019-12-24,2029-12-23,73.25
555,"Emission free electricity generation at Harihar, Karnataka",MSPL Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,569",Asia,2010-12-30,,,70.75
556,Xilinguole Huitengliang Wind Power Project Guotai Phase I,"Xilinguole Guotai Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"128,227",Asia,2020-04-06,,,77.14999999999999
557,Kadamane Mini Hydel Scheme-1 (KMHS-1),Paschim Hydro Energy Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"32,128",,2020-04-06,2017-05-07,2027-05-06,78.15
558,Ituiutaba Ceramic Fuel Switching Project,Ceramica Ituiutaba LTDA - ME,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"13,623",Latin America,2020-06-04,2018-04-01,2028-03-31,63.150000000000006
559,Cambria 33 Abandoned Mine Methane Capture and use Project,Vessels Coal Gas Inc.,"Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,VMR0002,Late to verify,United States,"69,446",North America,2011-01-14,,,50.650000000000006
560,Low pressure steam generation by recovering waste heat using Heat Re-claimers at Emirates CMS Power,Emirates CMS Power Company,Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,United Arab Emirates,"119,069",Middle East,2020-04-06,,,56.550000000000004
561,Ecofren Power 8 MW Renewable Sources Biomass Power Project,Ecofren Power & Projects Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"21,488",Asia,2011-01-20,,,70.75
562,The Kasigau Corridor REDD Project – Phase I Rukinga Sanctuary,Wildlife Works Carbon LLC,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Kenya,"251,432",Africa,2020-06-04,2005-01-01,2034-12-31,55.75
563,Biomass based steam generation project by Sterling Agro Industries Ltd.,Sterling Agro Industries Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"9,500",Asia,2020-04-06,,,56.25000000000001
564,"12 MW Grid connected Wind Power Project, Gujarat State, India",Ansal Properties & Infrastructure Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"21,000",Asia,2020-04-06,,,73.75
565,40.0 MW DEGIRMENUSTU Hydroelectric Power Plant,DEGIRMENUSTU ENERJI URETIM TICARET VE SANAYI AS,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Turkey,"62,386",Middle East,2020-04-06,,,75.64999999999999
566,10 MW Wind Power Project in Maharashtra by Deepak Fertilizers and Petrochemicals Corporation Limited,Deepak Fertilisers and Petrochemical Corp. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"14,313",Asia,2020-04-06,,,77.75
567,"N2O abatement in MP Nitric Acid plants at Rashtriya Chemicals & Fertilizers Limited, India",Rashtriya Chemicals and Fertilizers (RCF),Chemical industry,,AM0034,Late to verify,India,"901,968",Asia,2011-02-16,,,54.050000000000004
568,"15 MW grouped grid connected wind energy project in Gujarat, India",C. Mahendra Exports Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"27,384",Asia,2011-02-17,,,70.75
569,Honeywell HFC-23 Destruction Project,Honeywell International Inc.,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,,AM0001,Late to verify,United States,"2,469,486",North America,2020-04-06,,,75.64999999999999
570,Guangdong Chaonan Chengtian Wind Power project,"China Resources Wind Power (Shantouchaonan) Co., L",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"89,704",Asia,2011-02-23,,,76.64999999999999
571,e7 Galapagos / San Cristobal Wind Power Project,EOLICSA (Eolica San Cristobal S.A.),Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Ecuador,"2,850",,2020-04-06,,,72.05
572,Dalian Maoyingzi Landfill Gas Recovery for Power Generation Project,"Dalian PhasCon Technologies Co., Ltd.",Waste handling and disposal,,ACM0001,Late to verify,China,"241,053",Asia,2011-03-02,,,53.35
573,Corinth Abandoned Mine Methane Recovery Project,"Keyrock Energy, LLC",Energy industries (renewable/non-renewable sources),,VMR0002,Late to verify,United States,"122,285",North America,2011-03-04,,,54.150000000000006
574,Guangdong Chaonan Shalong Wind Power Project,"China Resources Wind Power (Shantou Chaonan) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"91,856",Asia,2011-03-08,,,76.64999999999999
575,"Catalytic Reduction of N2O inside the Ammonia Burners of the Nitric Acid Plant in Caojing, Shanghai","Shanghai BASF Polyurethane Co., Ltd.",Chemical industry,,AM0034,Late to verify,China,"492,900",Asia,2011-03-10,2019-11-28,2029-11-27,53.550000000000004
576,"Restoration of degraded areas and reforestation in Cáceres and Cravo Norte, Colombia",Asorpar Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-AM0005; AR-ACM0003,Registered,Colombia,"80,000",Latin America,2020-04-06,2002-02-02,2032-02-01,49.45
577,AYRANCILAR HYDROELECTRIC POWER PLANT,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"68,095",Middle East,2020-04-06,,,79.64999999999999
578,Menge Dam and Hydroelectric Plant,Enerjisa Enerji Uretim  A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"100,132",Middle East,2020-04-06,,,81.14999999999999
579,"Biomass based power project at T-Kallupatti village, Madurai District, Tamil Nadu, India",Auro Mira Bio Energy Madurai Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"26,679",Asia,2011-03-25,,,70.75
580,Coc Dam Hydropower Project,Hoang Son Construction Company Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Viet Nam,"16,472",Asia,2020-04-06,2022-06-10,2029-06-09,74.05000000000001
581,"Grid Connected bundled wind power project in Rajasthan, Andhra Pradesh and Tamil Nadu",Texonic Instruments,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"12,101",Asia,2011-03-29,2019-04-10,2029-04-09,71.35000000000001
582,Yaylabel 5.2 MW Hydro Power Plant,Elestas Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"11,095",Middle East,2020-06-04,,,78.14999999999999
583,Yazi 1.13 MW HEPP,Elestas Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"2,825",Middle East,2020-06-04,,,76.64999999999999
584,2.5 MW Rice husk based cogeneration plant at Hanuman Agro Industries Limited,Hanuman Agro Industries Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"32,563",Asia,2020-04-06,,,57.75000000000001
585,JAROENSOMPONG CORPORATION RACHATHEWA LANDFILL GAS TO ENERGY,"JAROENSOMPONG CO., LTD.",Waste handling and disposal,,ACM0001,Late to verify,Thailand,"47,185",Asia,2020-04-06,,,52.95
586,GE Teobaldo Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"5,503",Latin America,2020-04-06,,,61.050000000000004
587,Protection of a Tasmanian Native Forest (Project 3: Peter Downie),Peter Downie,Agriculture Forestry and Other Land Use,REDD,VM0010,Late to verify,Australia,"73,856",Oceania,2020-04-06,,,49.95
588,Yantai Dongyuan Laizhou 48.5 MW Wind Farm Project Phase I,"Yantai Dongyuan Group Laizhou Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"94,845",Asia,2020-04-06,2022-01-01,2028-12-31,75.95
589,Cai Be Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.; AMS-III.E.,Late to verify,Viet Nam,"22,321",Asia,2020-04-06,,,68.75
590,2.25 MW rice husk based cogeneration plant at Siddeshwari Industries Pvt. Ltd.,Siddeshwari Industries Pvt Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"17,814",Asia,2020-04-06,2020-10-01,2027-09-30,54.050000000000004
591,"10MW Biomass Power Generation Project - Tokyo Cement, Trincomalee",Tokyo Cement Company (Lanka) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Sri Lanka,"43,800",Africa,2020-04-06,,,73.35
592,Utilization of jute biomass process waste & other biomass as fuel substituting fossil fuels in steam generation for use on site,East India Commercial Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"7,983",Asia,2020-04-06,,,52.25000000000001
593,Wind Power Project by Priyadarshini Polysacks Ltd. in Maharashtra,M/s Priyadarshini Polysacks Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"3,497",Asia,2020-04-06,,,72.25
594,"TIST Program in Kenya, VCS 001",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Kenya,"14,701",Africa,2011-04-12,2004-01-01,2033-12-31,44.75
595,"TIST Program in Kenya, VCS 002",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Kenya,"13,663",Africa,2011-04-12,2004-01-01,2033-12-31,44.75
596,"TIST Program in Kenya, VCS 003",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Kenya,"14,482",Africa,2011-04-12,2004-01-01,2033-12-31,44.75
597,"TIST Program in Kenya, VCS 004",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Kenya,"13,790",Africa,2011-04-12,2004-01-01,2033-12-31,44.75
598,"Keban 5 MW Hydropower Plant, Turkey",Tektuð Elektrik Üretim A.Þ.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"19,853",Middle East,2020-04-06,2017-05-09,2027-05-08,78.75
599,Enercon Wind Farms in Karnataka Bundled Project-30.40 MW,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"65,774",Asia,2011-04-21,,,72.25
600,Yeong Yang 61.5 MW Wind Farm Project,Yeong Yang Wind Power Corporation,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,South Korea,"112,812",,2020-04-06,,,77.14999999999999
