ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
910,"Wind energy project in Samana, Gujarat and Saundatti, Karnataka",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"105,736",Asia,2020-04-06,2020-06-23,2030-06-22,81.35000000000001
911,Grid Connected Wind Energy Project in Tamil Nadu,Apraava Wind Energy (Theni - Project II) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"108,219",Asia,2020-06-04,2020-06-25,2030-06-24,81.35000000000001
912,"Gunder Hydro Power Project, Turkey",Arik Enerji Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"38,760",Asia,2020-04-06,,,78.14999999999999
913,"Siam Quality Starch Wastewater Treatment and Energy Generation Project in Chaiyaphum, Thailand","Siam Quality Starch Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.,Late to verify,Thailand,"98,372",Asia,2020-04-06,,,55.25000000000001
914,Golova and Sevindik HPPs of Subehri Hydropower Project,YPM Elektrik Uretim A.p,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,23,Middle East,2020-04-06,,,75.14999999999999
915,WIND POWER BASED ELECTRICITY GENERATION PROJECT IN INDIA BY DLF HOME DEVELOPERS LIMITED,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"141,617",Asia,2012-11-06,2018-09-27,2028-09-26,74.35000000000001
916,Slate Ridge Digester Grid Connected Methane Recovery Project,"Slate Ridge Dairy Farm, Inc.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.D.; AMS-III.H.; AMS-III.AO.,Late to verify,United States,855,North America,2020-04-06,,,66.14999999999999
917,ASLANCIK HYDRO POWER PLANT PROJECT,Aslancik Elektrik Üretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"222,884",Middle East,2020-04-06,,,81.14999999999999
918,BALKUSAN HYDROELECTRIC POWER PLANT,KAREN Kahramanmaraş Elektrik Üretim AŞ,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"58,080",Middle East,2020-04-06,2022-08-04,2032-08-03,80.25
919,LOWER MISSISSIPPI VALLEY GROUPED AFFORESTATION PROJECT,The Nature Conservancy,Agriculture Forestry and Other Land Use,ARR; IFM; REDD,AR-ACM0001,Late to verify,United States,926,North America,2020-04-06,2011-10-05,2043-10-04,41.550000000000004
920,EDS GREEN CARBON PROJECT,Fideicomiso Financiero Eucalyptus Del Sur,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Verification approval requested,Uruguay,"14,746",Latin America,2020-04-06,2004-09-10,2064-09-09,44.550000000000004
921,Inner Mongolia Jingneng Saihan Wind Farm Phase II Project,"Beijing International New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"112,655",Asia,2020-04-06,2018-09-01,2025-08-31,81.45
922,Plantation Project on wastelands by Sun Plant Agro Limited,Sun Plant Agro Limited,Agriculture Forestry and Other Land Use,ARR,AR-AMS0005,Late to verify,India,"1,708",Asia,2012-11-16,2006-10-12,2039-10-11,39.650000000000006
923,"Wind power project in Tirunelveli, Tamil Nadu by TVS Energy Limited",TVS Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"28,406",Asia,2012-11-16,,,70.75
924,Tuppadahalli Wind Energy Project,Tuppadahalli Energy India Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"128,809",Asia,2020-04-06,2018-07-29,2025-07-28,74.05000000000001
925,Bundled Wind Power Project by M/s D. J Malpani,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"11,233",Asia,2020-06-04,,,77.75
926,"Wind power project by Sargam Retails Pvt. Ltd. in Gujarat, India",Sargam Retails Pvt. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"16,181",Asia,2020-04-06,,,77.75
927,"13.75 MW wind power project in Davangere, Karnataka, India",Sargam Retails Pvt. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"26,475",Asia,2020-04-06,,,77.75
928,Yunnan Mangli Hydropower Project,Datang Mangli Hydropower Development Company Limit,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"51,887",Asia,2012-11-23,,,76.64999999999999
929,Energy Efficiency and Solid Waste Diversion Activities within the Quebec Sustainable Community,Will Solutions Inc,Energy demand; Waste handling and disposal,,VM0018,Registered,Canada,"2,285,200",North America,2013-07-11,2020-01-01,2029-12-31,61.75
930,"Wind power project by TVS Energy Limited in Theni, Tamil Nadu",TVS Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"18,863",Asia,2012-11-23,,,70.75
931,6.25 MW Wind Project in Tamil Nadu India,Velatal Spinning Mills (Pvt) Limited (VSMPL),Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,963",Asia,2020-04-06,2016-04-01,2026-03-31,74.35000000000001
932,"Cakrak 31.29 MW Hydroelectric Power Plant Project, Turkey",Kalen Enerji Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Turkey,"60,728",Middle East,2020-04-06,2018-06-01,2028-05-31,76.25
933,6.25 MW wind power project by VELATAL SPINNING MILLS PVT LTD,VELATAL SPINNING MILLS PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Inactive,India,"12,476",Asia,2012-12-05,,,67.75
934,The Mai Ndombe REDD+ Project,Wildlife Works Carbon LLC,Agriculture Forestry and Other Land Use,REDD,VM0009,Verification approval requested,"Congo, The Democratic Republic of The","5,671,613",Africa,2020-04-06,2011-03-14,2041-03-13,54.75
935,"Saving the Planet, one stew at a time",TAKE BACK THE FUTURE CC,Energy industries (renewable/non-renewable sources),,AMS-II.C.,Registered,South Africa,"56,870",Africa,2020-04-06,,,72.35
936,Shiyazi Hydro power Project in Guizhou Province China,Guizhou Zhongshui Energy Co.Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"131,143",Asia,2020-04-06,2018-11-01,2025-10-31,77.45
937,Southern Ute Indian Tribe Westside CBM Seep Capture & Use Project,Southern Ute Indian Tribe Growth Fund Department,"Fugitive emissions from fuels (solid, oil and gas)",,VM0014,Late to verify,United States,"28,818",North America,2020-04-06,,,52.150000000000006
938,Biomass based steam generation plant by Crown Milk Specialties Private Limited (CMSPL),Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Verification approval requested,India,"17,194",Asia,2012-12-13,2019-08-07,2029-08-06,51.35000000000001
939,Thermal Energy Substitution using Landfill Gas at Saint-Étienne-des-Grès,Les Serres du St-Laurent Inc,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Canada,"7,046",North America,2020-04-06,,,53.45
940,Replacement of existing luminaires with LED lightings in common areas of residential buildings,Multiple Proponents,Energy demand,,AMS-II.C.,Late to verify,Singapore,"2,397",Asia,2020-04-06,,,64.14999999999999
941,Efficient Cook Stove Programme: Kenya CPA No. 1,co2balance Ltd,Energy distribution,,AMS-II.G.,Late to verify,Kenya,"46,214",Africa,2012-12-19,,,61.05
