ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
1791,Pavagada Solar Renewable Power Project by Greenko Group,SEI Suryashakti Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"139,239",Asia,2019-08-19,2017-03-30,2027-03-29,81.35000000000001
1792,Ghani Solar Renewable Power Project by Greenko Group,Zuvan Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"996,010",Asia,2018-08-14,2017-03-31,2027-03-30,82.85000000000001
1793,Renewable Power Project by Devarahipparigi Wind Power Private Limited,Devarahipparigi Wind Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"195,052",Asia,2018-12-10,2017-03-25,2027-03-24,81.35000000000001
1794,Interwaste Landfill gas Grouped Project,Interwaste (Pty) Ltd,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,South Africa,"41,396",Africa,2020-04-06,2016-10-28,2026-10-27,57.95
1796,Santa Rosa - Altamira hydroelectric projects,Desarrollo de Energías Renovables S.A.S .ES.P.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"99,804",Latin America,2020-11-23,2020-07-01,2030-06-30,80.65
1797,El Molino-San Matias hydroelectric projects,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"90,393",Latin America,2020-04-06,2017-04-17,2027-04-16,79.65
1798,Hydroelectric projects at Oibita River,PCH San Bartolomé S.A.S .ES.P.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"100,508",Latin America,2020-10-02,2020-09-01,2030-08-31,82.15
1799,"Forest Management to mitigate climate change in the native community of Bélgica, Madre de Dios Region – Peru",Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Verification approval requested,Peru,"126,168",Latin America,2022-03-29,2017-07-01,2037-06-30,46.050000000000004
1800,12 MW Raura Hydro Project by DLI Power,DLI Power (India) Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"38,464",Asia,2021-02-25,2019-09-09,2029-09-08,79.35000000000001
1802,"Philip Wind Partners, LLC",Southern Power Company,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,United States,"747,057",North America,,2020-12-31,2030-12-30,80.25
1803,"Distribution of ONIL Stoves – Mexico, CPA 002",Multiple Proponents,Energy demand,,AMS-II.G.,Registered,Mexico,"40,089",North America,2020-04-06,2017-01-06,2027-01-05,69.45
1804,Combio Renewable Biomass Project - Três Marias,Combio Energia S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Verification approval requested,Brazil,"58,519",Latin America,2019-03-11,2017-04-01,2027-03-31,55.650000000000006
1805,Solar Energy Project(s) by SB Energy Private Limited,Adani Renewable Energy Devco Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"4,354,646",Asia,2018-09-24,2017-02-27,2027-02-26,84.35000000000001
1806,Riscales REDD+ Project,Consejo Comunitario General Los Riscales.,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Colombia,"100,537",Latin America,2025-05-23,2014-04-01,2044-03-31,43.95
1807,"Biomass based thermal energy generation project by Dynamic Fine Paper Mill at Polai Kalan, Deegod, Kota",Dynamic Fine Paper Mill Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"43,938",Asia,2018-10-15,2016-11-21,2026-11-20,58.35000000000001
1808,"Ruso Wind Partners, LLC",Southern Power Company,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,United States,"675,077",North America,,2021-12-31,2031-12-30,80.25
1810,"Tri-Mid, LLC",Southern Power Company,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,United States,"375,765",North America,,2021-12-31,2031-12-30,78.75
1811,Jari/Pará REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"525,314",Latin America,2020-04-06,2014-07-08,2044-07-07,49.95
1812,VTRM Renewable Energy,AUREN ENERGIA S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Brazil,"409,442",Latin America,2020-04-06,2016-12-09,2026-12-08,81.15
1814,"Wind Power Project in Gujarat, India",Vish Wind Infrastructure LLP,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,"57,170",Asia,,,,69.75
1815,Renewable Solar Power Project by Adani Green Energy Limited,Adani Green Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"1,553,021",Asia,2019-10-17,2017-09-28,2027-09-27,84.35000000000001
1816,Wind power project in Tirunelveli Tamilnadu,Vaayu Renewable Energy (Tapti) Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"16,347",Asia,2020-04-17,2017-12-02,2027-12-01,78.35000000000001
1817,Reliance Composting Project in Cape Town,Recarbon Ground Trading (Pty) Ltd,Waste handling and disposal,,AMS-III.F.,Verification approval requested,South Africa,"49,175",Africa,2019-11-06,2018-05-01,2028-04-30,68.15
1819,"19.2 MWp Solar Power Project by HZL at Debari and Dariba, Rajasthan",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"23,859",Asia,2019-10-17,2017-03-25,2027-03-24,71.35000000000001
1820,Manantiales Behr Wind Farm,YPF Energia Electrica S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Argentina,"251,000",Latin America,2019-04-17,2018-08-01,2028-07-31,81.15
1821,Conservación de los Ecosistemas y el Almacén de Carbono Región de Transición Guayano Amazónica 'Flor de Inírida',Ciprogress Greenlife,Agriculture Forestry and Other Land Use,REDD,VM0007,Withdrawn,Colombia,"7,627,523",Latin America,,2017-01-01,2116-12-31,35.45
1822,10 MW wind power project by Powerica at BDS - Gujarat,POWERICA LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"24,816",Asia,2019-10-17,2017-02-04,2027-02-03,78.35000000000001
1823,"21.8 MW Wind Power Project at Jangi Vandhiya, Gujarat by Powerica Limited",POWERICA LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"50,207",Asia,2018-11-21,,,79.25
1824,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China","Liuzhou City Xin’neng Biomass Power Generation Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0006,Registered,China,"58,277",Asia,2020-04-06,,,59.650000000000006
1825,Afforestation Project in Xining City,"Qinghai Forestry Ecological Construction and Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Late to verify,China,"499,982",Asia,2020-04-06,2014-04-21,2114-04-20,47.550000000000004
1826,Qinghai Afforestation Project,"Qinghai Forestry Ecological Construction and Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ARR; IFM; REDD,AR-ACM0003,Registered,China,"766,948",Asia,2020-04-06,2014-04-21,2114-04-20,53.050000000000004
1827,Mahuangliang Wind Project,"Yulin Yihong New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Under development,China,"165,686",Asia,,2017-01-29,2027-01-28,76.25
1828,"Biomass based independent power project at Malwa Power Private Limited, Mukatsar, Punjab",Malwa Power Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"43,854",Asia,,,,72.25
