ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2353,Qingdao Xiaojianxi Phase II MSW landfill site LFG recovery to power project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"73,157",Asia,2021-04-30,2019-04-13,2029-04-12,61.25000000000001
2354,Yichang Sunjiawan MSW landfill site LFG recovery to power project,"Yichang BCCY New Power Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Verification approval requested,China,"48,934",Asia,2021-04-28,2019-05-01,2029-04-30,55.75000000000001
2355,Suzhou Qizishan MSW landfill site redundant LFG recovery to power project,"Suzhou Baichang Renewable Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"40,317",Asia,2021-08-25,2020-12-01,2030-11-30,59.75000000000001
2356,REDD+ CONSERVATION OF ETHNO SUSTAINABLE AFRO-COLOMBIAN COMMUNITY IN THE TROPICAL RAIN FOREST OF COLOMBIA,WeAct Pty Ltd.,Agriculture Forestry and Other Land Use,REDD,VM0015,Under validation,Colombia,"66,000",Latin America,,2018-07-01,2048-06-30,43.95
2357,Improved cook stove market development in rural Nepal,Practical Action,Energy demand,,AMS-II.G.,Registered,Nepal,"44,763",Asia,2021-11-23,2018-11-01,2028-10-31,70.05000000000001
2358,Nanchang Zhonglan Huanneng Technical Service Co. Ltd. Maiyuan LFG Power Generation Project,Nanchang Zhonglan Huanneng Technical Service Co. Ltd.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"155,699",Asia,2021-04-10,2019-01-01,2028-12-31,62.75000000000001
2359,Serra do Sudeste Landscape Restoration and Reforestation Project,The Green Branch,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Under validation,Brazil,"8,152",Latin America,,2021-03-01,2051-02-28,44.45
2360,Virginia Coast Reserve Seagrass Restoration Project,The Nature Conservancy,Agriculture Forestry and Other Land Use,WRC,VM0033,Under development,United States,"1,349",North America,,2015-07-10,2045-07-09,46.550000000000004
2361,Afforestation in cooperation with local landowners for Forestal San Pedro S.A,Forestal San Pedro S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,"45,549",Latin America,2022-03-29,2015-04-05,2035-04-04,49.550000000000004
2362,Adjusted Water Management in Rice Cultivation in Tongcheng City,"Hefei Luyu Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,501",Asia,2021-03-09,,,62.150000000000006
2363,CONSERVATION OF MIOMBOS IN TARU  KENYA REDD+,Swiss carbon Value Ltd.,Agriculture Forestry and Other Land Use,REDD,VM0009,Withdrawn,Kenya,"16,225",Africa,,2016-07-01,2046-06-30,44.25
2365,Integrated Project for Reforestation and Agroforestry on Degraded lands in Nicaragua,MLR Forestal de Nicaragua S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval requested,Nicaragua,"29,287",Latin America,2022-05-02,2016-07-01,2056-06-30,44.95
2366,Installation of high efficiency wood burning cookstoves in Tanzania,Bridge Carbon Africa Stoves Development Private Limited,Energy demand; Energy industries (renewable/non-renewable sources),,VMR0006,Registered,Tanzania,"1,882,271",Africa,2021-12-12,2020-09-23,2030-09-22,69.95
2367,"Afforestation in Eucalyptus and Acacia plantations for Burapha Agroforestry Co., Ltd.",Burapha Agroforestry Co. Ltd,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Lao,"44,946",Asia,2023-03-08,2016-05-31,2036-05-30,50.75000000000001
2369,Forestal Apepu Carbon Project,Forestal Apepu,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,"12,902",Latin America,2023-01-23,2019-06-28,2039-06-27,50.550000000000004
2370,Zhangye City Afforestation Project in Gansu Province,Zhangye Academy of Forestry Sciences,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"238,392",Asia,2021-08-13,2016-05-10,2076-05-09,52.550000000000004
2371,Installation of high efficiency wood burning cookstoves in Zambia - Project 2,Multiple Proponents,Energy demand,,VMR0006,Withdrawn,Zambia,"1,713,078",Africa,2021-12-11,2020-10-14,2030-10-13,60.15
2372,Installation of high efficiency wood burning cookstoves in Malawi - Project 2,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Malawi,"1,924,569",Africa,2021-11-12,2020-07-05,2030-07-04,67.15
2373,Yellow Ipê Grouped REDD Project,Ecológica Assessoria Ltda.,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"540,179",Latin America,2021-12-14,2020-03-01,2050-02-28,50.95
2374,Jilin Quanyang Afforestation Project,"Jilin Forest Industry Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Inactive,China,"435,091",Asia,,2016-08-01,2076-07-31,43.050000000000004
2375,Jilin Sanchazi Afforestation Project,"Jilin Forest Industry Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"10,576",Asia,2021-08-13,2016-08-15,2076-08-14,49.550000000000004
2376,Jilin Lushuihe Afforestation Project,"Jilin Forest Industry Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration request denied,China,"716,922",Asia,,2016-08-02,2076-08-01,47.550000000000004
2377,Jilin Wangou Afforestation Project,"Jilin Forest Industry Environmental Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,China,"558,918",Asia,,2016-08-05,2076-08-04,43.550000000000004
2378,Miaoling Afforestation Project,"Guizhou Xinzhanxin Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"458,449",Asia,2021-08-06,2016-04-20,2046-04-19,45.550000000000004
2379,Huadu Afforestation Project,"Guizhou Xinzhanxin Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"702,405",Asia,2021-11-05,2016-04-28,2046-04-27,47.050000000000004
2380,Installation of high efficiency wood burning cookstoves in Rwanda,C-Quest Capital Stoves Asia Limited,Energy industries (renewable/non-renewable sources),,VMR0006,Withdrawn,Rwanda,"3,149,415",Africa,2023-05-11,2021-10-09,2031-10-08,63.95
2381,Durango – EcoMethane Landfill Gas to Energy Project - CER Conversion,Converted From a another GHG program CDM,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Units Transferred from Approved GHG Program,Mexico,"83,340",North America,,,,74.14999999999999
2382,Niger Acacia Senegal Plantation Project,Achats Service International,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Niger,"24,957",Africa,2021-10-25,2005-12-21,2035-12-20,48.75
2383,Guizhou Wenjiaba CMM Power Generation Project,"Guizhou Shuikuang Orion Clean Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"103,297",Asia,2022-03-31,2020-09-24,2030-09-23,62.75000000000001
2384,Recipe for Change Grouped Project,Wonderbag UK,Energy demand,,AMS-II.C.; AMS-II.G.,Registered,South Africa,"103,254",Africa,2021-05-12,2019-03-15,2026-03-14,72.35000000000001
2385,Carbon fixation project associated with LtPF conservation scenario of riparian strip enlargement,Cree First Nation of Waswanipi.,Agriculture Forestry and Other Land Use,IFM,VM0012,Registration and verification approval request denied,Canada,"7,223",North America,,2016-05-01,2053-04-30,44.85
2386,Rotunda Forest Carbon Project,Global Forest Support GmbH,Agriculture Forestry and Other Land Use,IFM,VM0012,Registered,Romania,"5,662",Europe,2021-09-13,2018-01-01,2047-12-31,50.95
2387,Liugui Afforestation Project,"Guangxi Baixin Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"878,138",Asia,2021-09-02,2016-05-05,2046-05-04,47.050000000000004
2388,N2O ABATEMENT PROJECT AT AEL 11_. - CER Conversion,Converted From a another GHG program CDM,Chemical industry,,AM0034,Units Transferred from Approved GHG Program,South Africa,"269,581",Africa,,,,53.65
2389,Clean Cook Stoves in Sub-Saharan Africa by ClimateCare Limited - CER Conversion,Credits transferred from approved GHG program,Energy demand,,AMS-II.G.,Units Transferred from Approved GHG Program,Ghana,"136,734",Africa,,,,65.55
2390,Installation of high efficiency wood burning cookstoves in Angola,C-Quest Capital Stoves Asia Limited,Energy demand,,VMR0006,Registered,Angola,"2,567,788",Africa,2023-03-06,2021-11-11,2031-11-10,68.15
2391,Gansu Tianshui Afforestation Project,Tianshui Forestry Science Institute,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"342,003",Asia,2022-06-03,2016-09-21,2076-09-20,52.550000000000004
2392,REDD + in the Forests of the Otún River Basin,Empresa de Acueducto y Alcantarillado de Pereira S.A.S E.S. P,Agriculture Forestry and Other Land Use,REDD,VM0015,Withdrawn,Colombia,"30,874",Latin America,,2016-01-01,2045-12-31,36.95
2393,Omnia Nitrous Oxide (N20) Reduction Project - CER Conversion,Converted from other GHG program,Chemical industry,,AM0028,Units Transferred from Approved GHG Program,South Africa,"421,913",Africa,,,,53.65
2394,Project for the catalytic reduction of N2O emissions with a secondary catalyst inside the ammonia reactor of the No. 9 nitric acid plant at African Explosives Ltd (“AEL”) - CER Conversion,Converted From a another GHG program CDM,Chemical industry,,AM0034,Units Transferred from Approved GHG Program,South Africa,"116,779",Africa,,,,53.65
2395,OKI REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AM0014; VM0007; AR-ACM0003,Registration requested,Indonesia,"379,466",Asia,,2016-08-05,2046-08-04,45.650000000000006
2396,Adjusted Water Management in Rice Cultivation in Nanling County,"Hefei Luyu Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,558",Asia,2021-09-14,,,62.150000000000006
2397,Adjusted Water Management in Rice Cultivation in Chizhou City,"Hefei Luyu Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,539",Asia,2021-09-13,,,62.150000000000006
2398,Qiantai Adjusted Water Management in Rice Cultivation,"Hefei Luyu Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,512",Asia,2021-10-20,,,62.150000000000006
2399,Adjusted Water Management in Rice Cultivation in Wangjiang County and Susong County,"Hefei Luyu Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Rejected by Administrator,China,"53,562",Asia,2021-11-10,,,62.150000000000006
2400,DelAgua Public Health Program in Eastern Africa - CER Conversion,Converted From a another GHG program CDM,Energy demand,,AMS-II.G.,Units Transferred from Approved GHG Program,Rwanda,"67,656",Africa,,,,64.05
2401,Reforestation of Degraded Lands in Sierra Leone,Miro Forestry Developments Limited,Agriculture Forestry and Other Land Use,ARR,AR-AM0003,Registered,Sierra Leone,"126,297",Africa,2021-12-23,2016-05-16,2046-05-15,56.75
2402,Linshu Biogas Recovery and Power Generation Project,VPOWER New Energy Technology (LinYi) LTD,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0014,Registered,China,"359,691",Asia,2021-08-04,2019-09-20,2026-09-19,62.45
2403,Riau Ecosystem Restoration Carbon Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD; WRC,VM0007,Registered,Indonesia,"6,870,411",Asia,2021-10-20,2016-06-17,2073-06-16,45.150000000000006
2404,Reforestation of degraded land by MTPL in India,Mangalam Timber Unit of Mangalam Cement Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,India,"146,998",Asia,2022-03-03,2001-06-25,2031-06-24,52.150000000000006
2405,Gansu Dingxi Afforestation Project,Dingxi City Chankou Forestry Proving Ground,Agriculture Forestry and Other Land Use,ARR; IFM,AR-ACM0003,Registered,China,"706,810",Asia,2021-11-29,2016-09-22,2076-09-21,54.050000000000004
2406,SENEGAL AND WEST AFRICA MANGROVE PROGRAMME (SWAMP),ALLCOT A.G.,Agriculture Forestry and Other Land Use,,VM0007,Under development,Senegal,"2,547",Africa,,,,31.35
2407,Niokolo Koba REDD+ Project,ALLCOT A.G.,Agriculture Forestry and Other Land Use,,VM0015,Under development,Senegal,"25,054",Africa,,,,40.35
2408,Baoxing Afforestation Project,Sichuan Jiajinshan Forestry Bureau,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval request denied,China,"156,954",Asia,2022-01-07,2016-09-01,2043-08-31,48.550000000000004
2409,Cleaner Cooking Solutions Program,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand; Energy industries (renewable/non-renewable sources),,VMR0006,Registered,Cambodia,"841,424",Asia,2022-11-14,2022-02-21,2032-02-20,69.85000000000001
2410,"REFORESTATION OF DEGRADED FOREST RESERVE AREAS IN GHANA, WEST AFRICA",Miro Forestry Developments Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Ghana,"46,229",Africa,2022-03-01,2016-03-24,2046-03-23,48.75
2411,Bosques del Uruguay II (BDU II) Afforestation through High Quality Timber in Grasslands Project,AGRO EMPRESA FORESTAL SA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,"4,066",Latin America,2021-10-14,2016-03-25,2076-03-24,48.050000000000004
2412,Mindanao Tree Planting Program for our Climate and Communities (MinTrees),Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval requested,Philippines,"33,015",Asia,2022-09-28,2015-03-15,2065-03-14,46.150000000000006
2413,Zhangjiakou Zhangbei County 2017 Afforestation Project,"Zhangjiakou Sailin Landscaping Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"145,879",Asia,2023-03-06,2017-05-12,2037-05-11,54.150000000000006
2414,Davidson County Landfill,"ANEW ENVIRONMENTAL, LLC",Waste handling and disposal,,Climate Action Reserve Landfill Project Protocol,Registered,United States,"50,000",North America,2021-07-27,2022-01-01,2028-12-31,60.15
2415,Distribution of Improved cook stove - Phase 11,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,428",Asia,2021-11-26,,,69.45
2416,Distribution of Improved cook stove - Phase 12,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,930",Asia,2022-12-13,,,70.45
2417,Distribution of Improved cook stove - Phase 13,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,420",Asia,2022-12-07,,,70.45
2418,Gansu Lanzhou Afforestation Project,Lanzhou Landscaping And Greening Service Center,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"117,640",Asia,2021-12-23,2016-09-13,2076-09-12,52.550000000000004
2420,Zhangjiakou Zhuolu County 2017 Afforestation Project,"Zhangjiakou Sailin Landscaping Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Inactive,China,"24,358",Asia,,2017-05-21,2037-05-20,40.650000000000006
2421,Bundled Fly Ash Bricks Manufacturing Project,G K Energy Marketers Pvt. Ltd,Manufacturing industries,,AMS-III.Z,Under development,India,"39,224",Asia,,,,64.55
2422,Distribution of Improved cook stove - Phase I,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,644",Asia,2022-12-07,,,70.45
2423,Distribution of Improved cook stove - Phase II,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,644",Asia,2023-02-21,,,70.45
2424,Distribution of Improved cook stove - Phase III,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,125",Asia,2022-12-08,,,70.45
2425,Distribution of Improved cook stove - Phase IV,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,909",Asia,2022-09-30,,,70.45
2426,Distribution of improved cook stove- phase V,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,062",Asia,2022-09-30,,,70.45
2427,Distribution of Improved cook stove - Phase VI,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,990",Asia,2021-11-09,,,69.45
2428,Distribution of Improved cook stove - Phase 14,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,050",Asia,2022-12-07,,,70.45
2429,Distribution of Improved cook stove- Phase 15,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,843",Asia,2023-07-31,,,70.45
2430,Distribution of Improved cook stove - Phase 16,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,945",Asia,2022-11-07,,,70.45
2431,BALIKESİR BIOGAS ENERGY POWER PLANT,Multiple Proponents,Waste handling and disposal,,AM0073,Registration requested,Turkey,"359,574",Middle East,,2020-10-15,2027-10-14,57.65
2432,Omnia N2O Abatement Project II - CER Conversion,Converted from other GHG program,Chemical industry,,Methodology Under Development,Units Transferred from Approved GHG Program,South Africa,"348,138",Africa,,,,53.65
2433,Use of waste gas at Namakwa Sands in South Africa - CER Conversion,Converted from other GHG program,Energy industries (renewable/non-renewable sources),,ACM0012,Units Transferred from Approved GHG Program,South Africa,"84,432",Africa,,,,53.35
2434,Off grid Solar PV project at IAMGOLD Essakane SA Gold Mine,Essakane Solar S.A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.A.,Registered,Burkina Faso,"27,179",Africa,2021-12-07,,,58.35
2435,Distribution of Improved cook stove - Phase 7,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,999",Asia,2023-06-14,,,70.45
2436,Distribution of Improved cook stove - Phase 8,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,627",Asia,2022-10-06,,,70.45
2437,Distribution of Improved cook stove - Phase 9,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,196",Asia,2022-12-04,,,70.45
2438,Distribution of Improved cook stove - Phase 10,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,619",Asia,2022-09-30,,,70.45
2439,Distribution of Improved cook stove - Phase 18,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,945",Asia,2023-01-03,,,70.45
2440,Distribution of Improved cook stove - Phase 20,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,855",Asia,2022-12-08,,,70.45
2441,Distribution of Improved cook stove - Phase 22,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,766",Asia,2024-01-13,,,70.45
2442,Distribution of Improved cook stove - Phase 24,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,675",Asia,2022-12-09,,,70.45
2443,Distribution of Improved cook stove - Phase 25,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,810",Asia,2022-11-07,,,70.45
2444,Distribution of Improved cook stove - Phase 17,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,945",Asia,2022-12-07,,,70.45
2445,Bundled Solar Water Heater Project,G K Energy Marketers Pvt. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Under development,India,"22,746",Asia,,,,52.25000000000001
2446,Distribution of Improved cook stove - Phase 23,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,945",Asia,2022-12-07,,,70.45
2447,Distribution of Improved cook stove - Phase 21,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"13,035",Asia,2022-12-04,,,70.45
2448,Distribution of Improved cook stove - Phase 19,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,"12,900",Asia,2023-02-06,,,70.45
2449,Tradewater International Dominican Republic,Tradewater International SRL,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,,VM0016,Registered,Dominican Republic,"4,000",Latin America,2021-06-18,2021-02-19,2031-02-18,55.650000000000006
2450,Starsight Energy - Rooftop Solar PV and Efficient Air Conditioners,Starsight Power Utility Limited,Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.F.; AMS-II.E.,Registered,Nigeria,"4,142",Africa,2021-09-29,2019-07-03,2026-07-02,77.15
2451,Shanxi Loufan Afforestation Project,Loufan County Forestry Workstation,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,"163,968",Asia,2021-12-01,2016-09-30,2076-09-29,52.550000000000004
