ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
3576,Ban Odisha 01,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3577,Ban Odisha 02,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3578,Ban Odisha 03,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3579,Ban Odisha 04,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3580,Ban Odisha 05,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3581,THAMMA RAKSA - REFORESTATION AND LAND RESTORATION IN THAILAND,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Inactive,Thailand,"3,239",Asia,,2016-04-08,2051-04-07,38.150000000000006
3582,Ban Odisha 06,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3583,Ban Odisha 07,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3584,Ban Odisha 08,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3585,Ban Odisha 09,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3586,Ban Odisha 10,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,India,"15,671",Asia,,2015-01-01,2034-12-31,39.25000000000001
3587,KOPI LESTARI AGROFORESTRY AND LAND REHABILITATION WITH SMALLHOLDER FARMERS IN INDONESIA,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Inactive,Indonesia,"5,613",Asia,,2016-06-01,2051-05-31,38.150000000000006
3588,Agro Forestry01,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,Pakistan,"1,699,482",Asia,,2018-01-01,2037-12-31,50.75000000000001
3589,Tshopo Lomami Grouped REDD Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Under validation,"Congo, The Democratic Republic of The","2,944,128",Africa,,2020-09-20,2050-09-19,49.25
3590,Jutaituba REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Brazil,"600,694",Latin America,,2020-10-26,2060-10-25,46.95
3591,The Mayas Project,PT Mohairson Pawan Khatulistiwa,Agriculture Forestry and Other Land Use,REDD; WRC,VM0007,Under validation,Indonesia,"2,406,748",Asia,,2019-01-01,2052-12-31,41.150000000000006
3592,Sankuru Peace Forest Grouped REDD Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Under validation,"Congo, The Democratic Republic of The","7,390,562",Africa,,2020-12-30,2050-12-29,49.25
3593,"Bougouni-Yanfolila Forest Project, Mali",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; REDD,AR-AMS0007; VM0006,Under development,Mali,"436,828",Africa,,2018-10-05,2048-10-04,46.75
3594,Finca la Paz II,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,VM0047,Under validation,Colombia,"110,350",Latin America,,2016-12-01,2046-11-30,51.45
3595,"Agroforestry System  Lanquin, Alta Verapaz, Guatemala",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Under development,Guatemala,"7,383",Latin America,,2019-04-04,2049-04-03,42.45
3596,Methane avoidance in rice cultivation in South of Yunxi District,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"55,955",Asia,,2020-04-03,2030-04-02,62.75000000000001
3598,REPLACING SYNTHETIC NITROGEN FERTILIZER WITH IN-SEASON NITROGEN SOURCES THAT FIX AND SUPPLY NITROGEN TO AGRICULTURAL CROPS,"Pivot Bio, Inc.",Agriculture Forestry and Other Land Use,ALM,VM0022,Under validation,United States,"1,000",North America,,2022-01-01,2031-12-31,51.25000000000001
3599,Grouped Projects for Safe Drinking Water for Schools in Viet Nam,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,AMS-III.AV.,Verification approval requested,Viet Nam,"581,697",Asia,2023-09-25,2022-07-04,2032-07-03,71.55000000000001
3600,SULIGE AFFORESTATION PROJECT IN INNER MONGOLIA AUTONOMOUS REGION,PETROCHINA Changqing Oilfield Company Gas Production Plant No.1 (PCOC GPP No.1),Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registration requested,China,373,Asia,,2022-03-18,2042-03-17,43.150000000000006
3601,CAAPII REDD+ PROJECT,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration and verification approval requested,Brazil,"228,338",Latin America,,2019-07-25,2049-07-24,44.45
3602,Udzungwa Corridor Reforestation,Udzungwa Corridor Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Tanzania,"178,047",Africa,2023-11-20,2022-02-03,2052-02-02,52.75
3603,Jiangsu Lisaike PET Recycling Project,"Jiangsu Lisaike Environmental Protection Material Technology Co., Ltd.",Waste handling and disposal,,AMS-III.AJ.,Registered,China,"59,277",Asia,2023-07-31,2021-03-16,2028-03-15,74.65
3604,Improved Cookstove Implementation in Nepal.,Multiple Proponents,Energy demand,,VMR0006,Registered,Nepal,"32,757",Asia,2024-02-14,2021-08-01,2031-07-31,62.550000000000004
3606,Jiangxi Ruijin Improved Forest Management Project,Jiangxi Tianye Biotechnology Limited,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"115,702",Asia,,2020-01-01,2049-12-31,46.050000000000004
3607,"Sustainable Rice Cultivation for Marginal Farmers in Chhattisgarh, India",Value Network Ventures Advisory Services Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Withdrawn,India,"77,805",Asia,,2022-07-01,2029-06-30,63.050000000000004
3608,"Sustainable Rice Cultivation for Marginal Farmers in Maharashtra, India",Value Network Ventures Advisory Services Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Withdrawn,India,"126,806",Asia,,2022-07-01,2029-06-30,64.55000000000001
3609,MUTLULAR BIOGAS ANIMAL MANURE METHANE RECOVERY AND UTILIZATION PLANT,Multiple Proponents,Waste handling and disposal,,AM0073,Registration requested,Turkey,"334,603",Middle East,,2020-10-30,2027-10-29,57.65
3610,Methane avoidance in rice cultivation in Xinzhou district of Huarong county,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,977",Asia,,2020-04-03,2030-04-02,62.75000000000001
3611,Methane avoidance in rice cultivation in Dongshan district of Huarong county,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"55,750",Asia,,2020-04-04,2030-04-03,62.75000000000001
3612,Methane avoidance in rice cultivation in Shengfeng district of Huarong county,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,857",Asia,,2020-04-04,2030-04-03,62.75000000000001
3613,Solar Power Project by SOMA Energy,Soma Energy Co. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval requested,Cambodia,"5,113",Asia,2023-07-27,2020-08-13,2027-08-12,74.55000000000001
3615,Balıkesir Animal Manure Methane Recovery and Utilization Plant,Multiple Proponents,Waste handling and disposal,,AM0073,Registration requested,Turkey,"135,488",Middle East,,2020-10-17,2027-10-16,57.65
3616,Recycling Roadways for Carbon Emission Reductions - Midstate Reclamation and Trucking,"Global Emissionairy, LLC",Construction,,VM0039,Verification approval requested,United States,"75,767",North America,2024-01-04,2021-04-27,2031-04-26,55.45
3617,ECOPARQUE SERGIPE LANDFILL GAS PROJECT,ORIZON Valorização de Resíduos S.A.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,Brazil,"389,909",Latin America,,2023-02-01,2030-01-31,55.85
3618,Methane avoidance in rice cultivation in Hefeng district of Huarong county,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,371",Asia,,2020-04-03,2030-04-02,62.75000000000001
3619,Methane avoidance in rice cultivation in Donggang district of Huarong county,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,829",Asia,,2020-04-02,2030-04-01,62.75000000000001
3620,Methane avoidance in rice cultivation in Chaqi district of Huarong county,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,216",Asia,,2020-04-03,2030-04-02,62.75000000000001
3621,VANKE CENTER BUILDING ENERGY EFFICIENCY PROJECT,"Deeprock Net Zero Technology (Shenzhen) Co., Ltd.",Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.D.; AMS-II.E.,Under validation,China,"1,311",Asia,,2022-06-01,2032-05-31,75.25
3622,MK Group Energy Biogas Plant,PACT Capital AG,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Serbia,"20,356",Europe,2025-03-17,2022-10-06,2029-10-05,61.85
3623,Bugnavilla Afforestation Through High-Quality Timber Over Degraded Grasslands,Bugnavilla SAS,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,"4,017",Latin America,2025-02-21,2023-03-21,2123-03-20,50.050000000000004
3625,Yangdong Landfill Gas Power Generation Project,"Yangjiang Yangdong Huanyu New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"129,487",Asia,2023-06-21,2021-04-01,2028-03-31,63.45
3626,Yangchun Landfill Gas Power Generation Project,"Yangchun Huanchuang New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"131,612",Asia,2023-06-21,2021-08-10,2028-08-09,63.45
3627,"Eastern Cape Restoration Project, South Africa - Makhanda","EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,South Africa,"157,919",Africa,,2022-10-01,2062-09-30,48.75
3628,"Eastern Cape Restoration Project, South Africa - Somerset East","EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,South Africa,"218,083",Africa,2025-02-14,2023-10-01,2063-09-30,53.75
3629,CRHC Agricultural Hemp Rotation - Alberta - Project 1,Canadian Rockies Hemp Corporation,Agriculture Forestry and Other Land Use,ALM,VM0042,Under validation,Canada,"22,593",North America,,2020-05-01,2060-04-30,58.85
3630,Selva Paranaense Vida Nativa - GS1,NIDEPORT SOCIEDAD ANONIMA,Agriculture Forestry and Other Land Use,IFM,VM0005,Registration and verification approval requested,Argentina,"151,631",Latin America,,2021-12-15,2121-12-14,47.95
3631,IACO REDD+ Project,IACO AMBIENTAL LTDA,Agriculture Forestry and Other Land Use,REDD,VM0007,Under validation,Brazil,"773,489",Latin America,,2021-12-16,2051-12-15,40.45
3632,"Eastern Cape Bamboo Forestry Project, South Africa","EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,South Africa,"272,471",Africa,,2023-10-01,2053-09-30,48.75
3633,Cultivating Carbon Regenerative Agriculture Project,Cultivating Carbon Proprietary Limited,Agriculture Forestry and Other Land Use,ALM,VM0017,Registration requested,South Africa,"3,510",Africa,,2019-09-01,2059-08-31,47.25
3634,Agoro Carbon USA Cropland Program,Agoro Carbon Alliance US Inc.,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration requested,United States,"306,507",North America,,2021-05-20,2041-05-19,61.650000000000006
3635,Três Morrinhos Grouped REDD+ Project,Future Carbon Consultoria e Projetos Florestais LTDA,Agriculture Forestry and Other Land Use,REDD,VM0007; VM0015,Withdrawn,Brazil,"61,428",Latin America,,2020-02-01,2030-01-31,41.150000000000006
3637,Kayseri Landfill Gas to Power Generation Project,R Enerji Elektrik Üretim A.Ş.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"157,255",Middle East,2024-11-25,2021-06-30,2028-06-29,64.45
3638,BERGAMA INTEGRATED SOLID WASTE MANAGEMENT FACILITY AND ELECTRICITY GENERATION FACILITY,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001; ACM0022,Registration and verification approval requested,Turkey,"196,867",Asia,,2020-10-31,2027-10-30,73.45
3639,2BZ BES ÇUBUK BIOGAS POWER PLANT,Multiple Proponents,Waste handling and disposal,,AM0073,Registered,Turkey,"159,712",,2025-04-20,2020-10-27,2027-10-26,63.65
3640,3A BES Akyurt Biogas Power Plant,Multiple Proponents,"Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AM0073,Registered,Turkey,"113,198",Middle East,2024-10-15,2020-10-28,2027-10-27,63.65
3641,Dongfang Municipal Solid Waste Incineration for Power Generation Project,"Everbright Environmental Energy (Dongfang) Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Under validation,China,"107,666",Asia,,2020-11-14,2030-11-13,74.75
3642,Shanghe Geothermal Space Heating Project,"SINOPEC GREEN ENERGY GEOTHERMAL SHANDONG DEVELOPMENT CO., LTD SHANGHE BRANCH",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"3,205",Asia,2023-08-08,2021-01-18,2031-01-17,59.25000000000001
3645,Soil+ Project to Incentivize Emissions Reductions and Removals on Agricultural Land in Europe,Klim GmbH,Agriculture Forestry and Other Land Use,ALM,VM0042,Under development,Germany,"941,981",Europe,,2024-01-01,2043-12-31,64.95
3646,Kúvay Macärö Vidi REDD+ Carurú -KUMAVI REDD+,"RESGUARDO INDÍGENA ARARÁ, BACATÍ, CARURÚ Y LAGOS DE JAMAICURÚ",Agriculture Forestry and Other Land Use,REDD,VM0015; VM0037,Inactive,Colombia,"300,000",Latin America,,2017-01-01,2046-12-31,39.95
3648,"Fengxi Geothermal Space Heating Project in Xi’an city, Shaanxi Province","Shaanxi Province Xixian new district Fengxi New Town Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"17,526",Asia,2023-05-12,2021-01-15,2031-01-14,60.75000000000001
3649,Tianjin Dahanzhuang LFG Power Generation Project I,"Tianjin Zhonglan Huanneng Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"82,910",Asia,2023-03-06,2020-12-10,2030-12-09,62.25000000000001
3650,CPA1 - Man and Man Enterprise Improved Cooking Stoves Programme in Ghana (Brong-Ahafo region),Man and Man Enterprise,Energy demand,,AMS-II.G.,Registered,Ghana,"171,233",Africa,2024-05-07,,,73.05
3651,Ege Biogas Project,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AM0073,Registered,Turkey,"418,477",,2024-11-13,2021-04-23,2028-04-22,64.45
3653,Xinxiang MSW Incineration Project,"Xinxiang Capital Environment Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,China,"157,862",Asia,2023-08-21,2020-11-19,2030-11-18,78.75
3654,Improved cookstove grouped project in Rwanda,B.B. Energy (Asia) Pte Ltd,Energy demand,,VMR0006,Registered,Rwanda,"1,376,362",Africa,2023-06-13,2022-09-30,2032-09-29,68.15
3655,Sustainable Paddy Program,AgriCapita Innotech Private Limited,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Registered,India,"54,252",Asia,2025-05-02,2022-07-01,2032-06-30,72.35000000000001
3656,Agoro Carbon USA Pastureland Program,Agoro Carbon Alliance US Inc.,Agriculture Forestry and Other Land Use,ALM,VM0042,Under validation,United States,"269,777",North America,,2022-03-01,2042-02-28,62.650000000000006
3657,Grouped Commercial Vehicle EV Project in India,Multiple Proponents,Transport,,AMS-I.F.; AMS-III.C.,Registered,India,"7,052",Asia,2023-09-05,2021-03-23,2031-03-22,77.25
3658,DISTRIBUTION OF FUEL EFFICIENT IMPROVED COOKSTOVES IN INDIA,SB Agri Renewable Private Limited,Energy demand,,VMR0006,Registered,India,"103,850",Asia,2024-08-27,2021-03-01,2028-02-29,66.25
3659,Nesa Solar PV Grouped Project,Nesa Power,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,South Africa,"7,662",Africa,2024-07-19,2021-11-10,2028-11-09,79.15
3660,Papariko - Restoration of Degraded Mangrove Areas in Kenya,Vlinder Austria GmbH,Agriculture Forestry and Other Land Use,ARR; WRC,AR-AM0014,Registered,Kenya,"30,389",Africa,2025-02-14,2022-05-26,2052-05-25,55.75
3661,Strengthening Rural Livelihood Through Carbon Finance: Agroforestry Practices In Moradabad Forest Circle Of Uttar Pradesh,"Department of Environment, Forest and Climate Change, Government of Uttar Pradesh",Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registration requested,India,148,Asia,,2019-10-15,2059-10-14,41.150000000000006
3662,15 MW Nam Hinboun Downstream Hydropower Project,Rasita Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Lao,"79,740",Asia,2023-04-11,2021-02-01,2028-01-31,81.55000000000001
3663,Strengthening rural livelihood through carbon finance to agroforestry practices in Saharanpur Forest Circle of Uttar Pradesh,"Department of Environment, Forest and Climate Change, Government of Uttar Pradesh",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,India,249,Asia,,2019-10-18,2059-10-17,41.150000000000006
3664,Huinan County Afforestation Project,"Jinyongli Carbon Oxygen Technology (Jilin) Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under validation,China,"316,696",Asia,,2020-03-16,2080-03-15,48.550000000000004
3665,Poultry litter to compost using Black Soldier Fly larva in India by Holocene Ecosolutions,Holocene Ecosolutions Private Limited,Waste handling and disposal,,ACM0010,Inactive,India,"787,669",Asia,,2021-06-25,2028-06-24,55.75
3666,Xingu-Araguaia Grouped REDD+ Project,Future Carbon International LLC,Agriculture Forestry and Other Land Use,REDD,VM0015,Withdrawn,Brazil,"38,389",Latin America,,2020-10-15,2050-10-14,39.45
3667,SHANDONG BEICHEN BREEDING SWINE FARM COMPOSTING PROJECT,"Lijin Huayu Breeding Swine Co., Ltd.","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Registered,China,"25,169",Asia,2024-04-12,2022-06-10,2029-06-09,74.65
3668,Jintudi Composting Project in Zhucheng City,"Zhucheng Jintudi Organic Fertilizer Co., Ltd.","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Registered,China,"58,860",Asia,2024-06-05,2021-03-15,2031-03-14,76.45
3669,Western Kenya Soil Carbon Project,Soil-Carbon Certification Services,Agriculture Forestry and Other Land Use,ALM,VM0017,Registered,Kenya,"179,643",Africa,2025-03-14,2019-10-06,2039-10-05,59.35
3670,MEIOESTE UNICARBO LANDFILL GAS TO ENERGY PROJECT,UniCarbo Energia e Biogas Ltda.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Brazil,"207,596",Latin America,2024-04-09,2021-03-21,2028-03-20,62.85
3671,Chaco Vivo,Atenil S.A.,Agriculture Forestry and Other Land Use,REDD,VM0007,Registration and verification approval requested,Paraguay,"3,463,001",Latin America,,2022-01-01,2051-12-31,40.95
3673,Optimization of the Nitrogen fertilizer in India and Thailand by using satellite images analysis,"Sagri Co., Ltd",Agriculture Forestry and Other Land Use,ALM,VM0042,Inactive,India,100,Asia,,2018-09-01,2025-08-31,51.550000000000004
3674,Veracruz Mangrove For Life Project,Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Rejected by Administrator,Mexico,"50,902",Latin America,,2017-01-17,2042-01-16,45.550000000000004
3675,GHG EMISSION REDUCTION THROUGH INTERMITTENT FLOODING IN RICE FIELDS,Landmark Agri Exports Private Limited,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU; VM0042,Inactive,India,"58,722",Asia,,2020-06-05,2027-06-04,62.050000000000004
3676,AVOCADO AGROFORESTRY GROUPED PROJECT IN ISRAEL,Rivulis Pte. Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration request denied,Israel,669,Middle East,,2020-04-01,2050-03-31,54.050000000000004
3677,Ecobase Europe Afforestation Project,ECOBASE (PROJECT SPRUCE OÜ),Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Estonia,"1,547,919",Europe,2024-10-31,2019-09-30,2119-09-29,57.550000000000004
3678,Chia Tai AWMS GHG Mitigation Project in Guangdong Province,"Guangdong Zhanjiang Chia Tai Swine Industry Co., Ltd.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"131,840",Asia,2023-11-30,2021-07-01,2031-06-30,63.75000000000001
3680,Improved Cookstove Distribution by Climate Detox Private Limited- Phase I,Multiple Proponents,Energy demand,,VMR0006,Registered,India,"368,478",Asia,2024-03-06,2022-07-10,2029-07-09,65.25
3681,"Wastes to BioCNG Project by Cities Innovative Biofuels in Patiala, Punjab, India",Cities Innovative Biofuels Private Limited,Transport; Waste handling and disposal,,AMS-III.AO.; AMS-III.AQ,Under validation,India,"26,888",Asia,,2022-12-15,2029-12-14,69.75000000000001
3683,Adjusted Water Management in Rice Cultivation in Yuyao City,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,984",Asia,,2020-06-16,2027-06-15,62.45
3684,Adjusted Water Management in Rice Cultivation in Shangyu District,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,906",Asia,,2020-06-18,2027-06-17,62.45
3685,Adjusted Water Management in Rice Cultivation in Nanxun District,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,989",Asia,,2020-06-13,2027-06-12,62.45
3686,Adjusted Water Management in Rice Cultivation in Haining City,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,957",Asia,,2020-06-10,2027-06-09,62.45
3687,Adjusted Water Management in Rice Cultivation in Xiuzhou District,"Hangzhou Chunmeng Agricultural Technology Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,933",Asia,,2020-06-17,2027-06-16,62.45
3688,Shandong Xiantan Composting Project,Shandong Xiantan Biotechnology Co Ltd,"Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Registered,China,"55,293",Asia,2023-10-18,2021-05-01,2031-04-30,76.45
3689,Biodiesel Project by Rajputana Biodiesel Private Limited,Rajputana Biodiesel Private Limited,Chemical industry; Transport,,AMS-III.AK,Registered,India,"126,559",Asia,2024-05-17,2020-12-15,2027-12-14,75.35000000000001
3690,PROJECT MATANI REDD+ DIOS MAYOR DE LOS PUEBLOS CABILLARI,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Rejected by Administrator,Colombia,"1,067,300",Latin America,,2017-06-02,2037-06-01,42.550000000000004
3691,Safe Drinking Water Supply Project in the Rural Area of Senegal,"Guangzhou Iceberg Environmental Consulting Services Co., Ltd.",Energy demand,,AMS-III.AV.,Verification approval requested,Senegal,"269,450",Africa,2023-10-04,2021-03-23,2028-03-22,69.35000000000001
3692,Xinjiang Burqin Improved Grassland Management Project Phase II,Burqin Jinhua Urban Construction and Investment Co.Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0026,Under development,China,"262,318",Asia,,2021-10-11,2061-10-10,53.550000000000004
3693,Improved Cookstove Distribution by Climate Detox Private Limited- Phase II,Multiple Proponents,Energy demand,,VMR0006,Registered,India,"368,478",Asia,2024-03-07,2022-08-01,2029-07-31,65.25
