ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
20,AWMS METHANE RECOVERY PROJECT BR06-S-25,Agcert do Brasil Solucoes Ambientais Ltda.,Waste handling and disposal,,AMS-III.D.,Late to verify,Brazil,"28,222",Latin America,2009-03-18,,,64.75
21,AWMS METHANE RECOVERY PROJECT BR06-S-26,Agcert do Brasil Solucoes Ambientais Ltda.,Waste handling and disposal,,AMS-III.D.,Late to verify,Brazil,"12,411",Latin America,2009-03-18,,,64.75
22,AWMS METHANE RECOVERY PROJECT BR06-S-27,Agcert do Brasil Solucoes Ambientais Ltda.,Waste handling and disposal,,AMS-III.D.,Late to verify,Brazil,"11,001",Latin America,2009-03-18,,,64.75
23,AWMS METHANE RECOVERY PROJECT BR06-S-28,Agcert do Brasil Solucoes Ambientais Ltda.,Waste handling and disposal,,AMS-III.D.,Late to verify,Brazil,"4,228",Latin America,2009-03-18,2021-01-01,2027-12-31,63.55
24,AWMS METHANE RECOVERY PROJECT BR06-S-29,Agcert do Brasil Solucoes Ambientais Ltda.,Waste handling and disposal,,AMS-III.D.,Late to verify,Brazil,"22,819",Latin America,2009-03-19,,,64.75
26,Gansu Diebu Niaojiaga 12.9 MW Hydropower Station Project,"Diebu Niaojiaga Hydropower Development Co, Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"55,789",Asia,2020-04-06,,,79.64999999999999
27,Yunnan Heier 25MW Hydro Power Project,Origin Energy Electricity Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"96,046",,2020-04-06,,,75.64999999999999
28,Hubei Hefeng Yanzi Town Baishun Village Taohuashan Hydropower Station,COzero,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"39,915",,2020-04-06,,,74.14999999999999
29,Gansu Zhouqu Shimenping 15 MW Hydropower Station Project,Gansu Diantou Darong Shimenping Power Generation,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"66,659",Asia,2020-04-06,2020-05-01,2027-04-30,75.95
30,Hunan Dongping 72MW Hydropower Project,Wuling Power Corporation Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"253,336",Asia,2020-04-06,2021-04-01,2028-03-31,81.45
32,Luara Ceramic Fuel Switching Project,Luara Indústria e Comércio de Materiais Ltda,Energy industries (renewable/non-renewable sources),,AMS-I.C.; AMS-III.E.,Late to verify,Brazil,"9,450",Latin America,2020-04-06,,,67.05
33,Kitambar Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"35,588",Latin America,2020-04-06,2017-01-01,2026-12-31,63.150000000000006
34,Cavalcante Ceramic fuel switching project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"17,139",Latin America,2020-04-06,2017-01-01,2026-12-31,63.150000000000006
35,Zhuhai Hengqin Island Wind Farm Project,Zhuhai Guohua Wonderful Wind Power Exploitation Co,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"33,217",Asia,2020-04-06,2022-01-07,2029-01-06,74.45
36,China Xiaogushan Hydropower Project,"Xiaogushan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"39,947",Asia,2009-04-09,,,75.14999999999999
37,ISLWASTE HEAT RECOVERY PROJECT,Ind Synergy Ltd,Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,India,"67,185",Asia,2009-04-21,,,52.25000000000001
38,Energy Efficiency Project in the Ramla Cement Plant in Israel,Nesher Cement Enterprises Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.; AMS-II.D.,Late to verify,Israel,"8,165",Middle East,2020-04-06,,,72.64999999999999
39,"Offis Textile Ltd. Fuel Switch, Israel",Offis Textile Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.; AMS-III.B.,Late to verify,Israel,"9,243",Middle East,2020-04-06,,,66.14999999999999
40,Yichun Erduoyan Wind Power Project 28.05MW,"Yichun Xinganling Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"61,966",Asia,2009-05-04,,,76.64999999999999
41,Chao Khun Agro Biogas Energy Project,Thai Biogas Energy Company Ltd,Waste handling and disposal,,AMS-III.D.,Late to verify,Thailand,"48,167",Asia,2020-04-06,,,67.94999999999999
42,Ratchaburi Farms Biogas Project at Nong Bua Farm,"Nong Bua Farm & Country Home Village Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-III.D.,Late to verify,Thailand,"15,958",Asia,2020-04-06,,,68.75
43,Fuel Switch from fossil fuel to renewable biomass for thermal energy applications in Rajasthan,Greenply Industries Limited (GIL),Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"17,475",Asia,2020-04-06,,,53.75000000000001
44,Jiratpattana Biogas Energy Project,Thai Biogas Energy Company Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Thailand,"24,726",Asia,2020-04-06,,,73.75
45,Zhoubai Hydroelectric Project,Chongqing Wujiang Industry (power) Group,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"58,051",Asia,2020-04-06,,,79.64999999999999
46,Wahei Hydroelectric Project,"Sichuan Mabian Xianjiapuhe Power Generation Co., L",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"177,575",Asia,2020-04-06,2020-06-27,2027-06-26,77.45
47,Jinan Landfill Gas to Energy Project,"Shandong Shifang New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0001; AMS-I.D.,Late to verify,China,"112,908",Asia,2020-04-06,2020-05-01,2027-04-30,77.45
48,Shandong Tuoji Island Wind Farm Project,Carbon Resource Management Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"24,998",Asia,2009-05-05,2021-03-03,2028-03-02,71.45
49,Liaoning Huanren Niumaodashan Wind Power Project,"CASC Longyuan (Benxi) Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"61,739",Asia,2020-04-06,,,79.64999999999999
50,Willow Creek Dairy Farm Project,Willow Creek,Waste handling and disposal,,AMS-III.Y; VMR0003,Late to verify,United States,"16,018",North America,2009-05-12,2016-03-26,2026-03-25,64.45
51,29.70 MW Wind Power project in Karnataka India,ACCIONA WIND ENERGY PVT. LTD.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"88,240",Asia,2020-04-06,,,79.25
52,Nascente Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"9,040",Latin America,2020-04-06,,,57.050000000000004
53,Milenium Ceramic Switching Non Renewable Biomass Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"23,371",Latin America,2020-04-06,,,62.550000000000004
54,Cenol and Telha Forte Ceramics Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"31,878",Latin America,2020-04-06,2017-11-01,2027-10-31,63.150000000000006
55,Lucevans Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"9,144",Latin America,2020-04-06,,,57.050000000000004
56,"Manasi River Stage I Hydropower Project of Hongshanzui Hydropower Plant, Xinjiang Tianfu Thermoelectric Co., Ltd.","Xinjiang Tianfu Thermoelectric Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"150,000",Asia,2020-04-06,2021-01-01,2027-12-31,77.45
57,Waste Biomass Utilization at JSC Arkhangelsk Pulp and Paper Mill (APPM),Arkhangelsk Pulp and Paper Mill,Waste handling and disposal,,ACM0006,Late to verify,Russian Federation,"204,290",,2020-04-06,,,55.75
58,Pubu Hydropower Station Project,Panzhihua Reshuihe Electric Power Development Co.,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"8,746",Asia,2020-04-06,,,72.64999999999999
59,Biomass powered process heat production and use project at Kangwal,"Kangwal Polyester Co.,Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Thailand,"21,885",Asia,2020-04-06,,,53.75000000000001
60,Irmãos Fredi Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"28,990",Latin America,2011-07-01,,,55.550000000000004
61,Tapajós Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"10,622",Latin America,2020-04-07,,,58.550000000000004
62,Yunnan Dehong Longchuan Bienaihe 1st and 2nd Level Hydropower Stations,"Longchuan Minhong Hydro Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"34,907",Asia,2020-04-06,2020-03-28,2027-03-27,74.45
63,"Argibem, São Sebastião and Vulcão Ceramics Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Brazil,"20,814",Latin America,2012-06-18,,,54.550000000000004
64,Gomes de Mattos Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"47,997",Latin America,2020-04-06,2016-05-01,2026-04-30,63.150000000000006
65,Reunidas Ceramic Switching Non-Renewable Biomass Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"5,553",Latin America,2020-04-06,2017-10-01,2027-09-30,61.650000000000006
66,Karakurt 10.8 MW Wind Farm,Deniz Elektrik Uretim Ltd. Sti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"24,381",Middle East,2009-06-05,2021-05-28,2028-05-27,75.45
67,Ratchaburi Farms Biogas Project at SPM Farm,"SPM Feedmill Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"23,556",Asia,2020-04-06,,,73.75
68,"119.8 MW Natural Gas based Combined Cycle Power Plant, at Tanjavur, Tamilnadu by M/s Aban  Power Company Limited",Lanco Tanjore Power Company Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,"181,153",Asia,2020-04-06,,,60.75000000000001
69,5.8 MW Wind Energy Generation by M/s Patspin India Limited,Patspin India Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"12,975",Asia,2009-06-10,,,70.75
70,Irani Wastewater Methane Avoidance Project,EcoSecurities International Limited,Waste handling and disposal,,AMS-III.I.,Late to verify,Brazil,"55,966",Latin America,2020-04-06,2021-04-01,2028-03-31,68.05000000000001
71,Chengde Hongsong Windfarm Project,Hebei Hong-Song Wind Power Share Holding Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"110,000",Asia,2009-06-11,,,74.14999999999999
72,Heilongjiang Mulan Windfarm Project,"Heilongjiang Huafu Mulan Wind power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"27,749",Asia,2020-04-06,,,74.14999999999999
73,"Mingying 3.75MW Hydro Power Project in Guizhou Province, China",Guizhou Qiannan Zhongshui Hydro Power Development,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"8,268",Asia,2009-06-15,2020-12-18,2027-12-17,69.95
75,5.4 MW Grouped Wind Power Project in Gujarat & Maharashtra (India) by Rohan Builders (India) Pvt Ltd.,Rohan Builders (India),Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"9,143",Asia,2009-06-15,,,69.25
76,Liaoyuan Jingang cement Waste Heat Recovery,"Liaoyuan Jingang Cement (Holding) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,China,"100,636",Asia,2009-06-15,2020-09-29,2027-09-28,54.45
77,Yangcun Hydropower Station Project,"Sichuan Daduhe Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"243,725",Asia,2020-04-06,2019-01-01,2025-12-31,77.45
78,NOBRECEL Biomass energy project,EcoSecurities International Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,Brazil,"76,743",Latin America,2020-04-06,2022-01-01,2031-12-31,55.650000000000006
79,New Zealand Household Energy Efficient Lighting Projects (HELP),Energy Mad Limited,Energy demand,,AM0046,Late to verify,New Zealand,"107,800",Oceania,2020-04-06,,,55.15
80,Greenville County Landfill Gas Utilization Project,"Greenville Gas Producers, LLC",Waste handling and disposal,,ACM0001,Late to verify,United States,"145,008",North America,2009-06-19,2017-08-01,2027-07-31,53.95
81,São Judas Tadeu Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"16,416",Latin America,2020-04-06,,,58.550000000000004
82,Wastewater Treatment with Biogas Production (UASB) and Heat Utilization at General Starch Co Ltd.,Papop Renewable Company Limited,Waste handling and disposal,,ACM0014,Late to verify,Thailand,"39,411",Asia,2020-04-06,2020-01-01,2026-12-31,53.25
83,"Guaraí, Itabira and Santa Izabel Ceramics Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Brazil,"42,304",Latin America,2020-04-06,,,53.550000000000004
84,BEIJING 48 MW GUANTING WIND POWER PROJECT,Beijing Jingeng Energy Technology Investment Compa,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"100,720",Asia,2020-04-06,2018-01-18,2028-01-17,81.75
85,Shizibao Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"7,626",Asia,2020-04-06,2021-06-01,2028-05-31,72.95
86,Xiangjian Hydropower Station Units 3 and 4 Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"10,928",Asia,2020-04-06,,,74.14999999999999
87,Xiangshuihe Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"5,922",Asia,2020-04-06,2021-06-01,2028-05-31,72.95
88,Sanchawan 32MW Hydro Power Project,"Guizhou Anshun Sanchawan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"117,618",Asia,2009-06-30,2020-11-01,2027-10-31,74.45
89,Xinjiang Dabancheng Sanchang First Phase Wind Farm Project,"Xinjiang Tianfeng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"80,817",Asia,2020-04-06,,,79.64999999999999
90,Dongliuxi Erji 12.6 MW Hydropower Project in Hubei Province,Essent Trading,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"44,982",Asia,2020-04-06,2021-07-15,2028-07-14,74.45
91,Changshatou 10MW Hydropower Project in Hubei Province,"Yichang Changfeng Hydropower Development Co., Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"33,022",Asia,2020-04-06,2017-12-10,2027-12-09,78.75
92,300MW Hydropower project by JHPL,JSW Hydro Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"1,052,463",Asia,2020-06-04,2006-04-01,2026-03-31,83.75
93,86 MW Hydro Project in Himachal Pradesh,Malana Power Company Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"251,283",Asia,2020-04-06,2001-07-05,2031-07-04,80.15
94,Jiangsu  Qingshi Cement  Plant’s Low Temperature Waste Heat Power  Generation Project,Jiangsu Qingshi Cement Co. Ltd.,Energy distribution,,ACM0012,Late to verify,China,"81,491",Asia,2009-07-15,2021-12-01,2028-11-30,50.15
95,Heilongjiang Huafu Muling Wind Farm Project,Heilongjiang Huafu Muling Wind Power Co. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"76,644",Asia,2009-07-15,2019-12-14,2026-12-13,72.95
96,Shandong Yucheng Xinyuan Biomass Heat & Power,"Shandong Yuchen Xinyuan Heat & Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Late to verify,China,"189,552",Asia,2009-07-15,2021-01-01,2027-12-31,74.45
97,Yanling Shendu Hydropower Project,"Hunan Zhongda Shendu Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"19,883",Asia,2009-07-15,,,75.14999999999999
98,Pamir I Hydropower Generation,Pamir Energy Company,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Tajikistan,"50,667",Asia,2009-07-15,,,76.25
99,Saihanba East 45.05 MW Windfarm Project,"Datang Chifeng Saihanba Wind Power Generation Co.,",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"111,812",Asia,2009-07-15,2020-10-01,2027-09-30,74.45
100,Boiler fuel conversion from Furnace Oil to Bagasse at Biltube Core Boards Ltd,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,AMS-III.B.,Late to verify,India,"4,453",Asia,2009-07-15,,,62.75000000000001
101,Bagasse based Co-generation Power Project at Khatauli,Triveni Engineering and Industries Limited (TEIL),Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"86,808",Asia,2009-07-15,,,52.25000000000001
102,6 MW Rice Husk based cogeneration plant at Bhageshwari Papers Private Limited,Bhageshwari Paper Pvt Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"28,983",Asia,2009-07-15,2020-03-28,2027-03-27,51.050000000000004
103,RIMA Fuel Switch in Bocaiúva,RIMA Industrial S/A,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Brazil,"28,849",Latin America,2009-07-15,,,54.550000000000004
104,Wood waste-to-energy project at Sawmill-25 (Arkhangelsk),JSC Sawmill 25,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,Russian Federation,"42,198",Europe,2009-07-15,2006-01-01,2030-12-31,50.95
105,Maoshaping Hydro Power Project,"Yangbi Heihuijiang Electric Power Development Co.,",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"31,810",Asia,2009-07-15,2021-05-10,2028-05-09,71.45
106,"Taohua 9MW Hydro Power Project in Guizhou Province, China",Guizhou Qiannan Zhongshui Hydro Power Development,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"29,516",Asia,2009-07-15,2020-09-26,2027-09-25,71.45
107,Amatitlan Geothermal Project,Ortitlan Limitada,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Guatemala,"82,978",Latin America,2020-04-06,2021-02-10,2028-02-09,75.35000000000001
108,Tiefa Coal Mine Methane Utilisation for Power Generation Project,"Tiefa Coal Industry (Group) Co., Ltd.","Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,ACM0008,Late to verify,China,"231,759",Asia,2020-04-06,2017-10-30,2027-10-29,55.75000000000001
109,8.25 MW Bundled Wind Power Project,M/s MITCON Consultancy Services Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"14,888",Asia,2009-07-23,,,70.75
110,Mani 14 MW Small Hydropower Project,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"56,597",Asia,2009-07-23,2020-01-09,2027-01-08,72.95
111,"Kalealti 15 MW Hydropower Plant, Turkey",Tektuð Elektrik Üretim A.Þ.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"29,885",Middle East,2020-04-06,2016-11-30,2026-11-29,78.75
112,"Yunnan Nameguo, Faguo Hydropower stations",Siento Energy Investment,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"58,077",Asia,2020-04-06,2016-04-01,2026-03-31,76.25
114,"7.2 MW Wind Project at Chitradurga, Karnataka",M/s Mysore Mercantile Co. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"13,104",Asia,2009-07-27,,,70.75
115,Reduction of methane emissions in the low pressure gas distribution network of the Tomsk Oblast in the Russian Federation,Core Carbon Group ApS,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Late to verify,Russian Federation,"50,734",Asia,2009-07-28,,,67.75
116,Jilin Liaoyuan Meihe Coal Mine Methane Power Generation Project,"Liaoyuan Jingang Cement (Holding) Co., Ltd.",Mining/mineral production,,ACM0008,Late to verify,China,"41,348",Asia,2009-07-29,,,48.35
117,"Waste heat recovery based power plant at Hindustan Zinc Limited, Chanderia",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0012,Registered,India,"51,609",Asia,2020-04-06,,,59.25000000000001
118,Huangyutang Hydro Power Project in Guizhou Province,Guizhou Tengyuan Electric Power Development Co. Lt,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"43,149",Asia,2020-04-06,2022-06-01,2029-05-31,74.45
119,Changtan Hydro Power Project in Guizhou Province,Sinan Tengyuan Shuanghe Electric Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"16,447",Asia,2020-04-06,2022-06-01,2029-05-31,74.45
120,Aydin Salavatli Dora-1 Geothermal Power Plant,Menderes Geothermal Elektrik Uretim A.S,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"30,309",Middle East,2023-03-09,2018-07-01,2028-06-30,80.75
121,Saihanba North 45.05 MW Windfarm Project,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"111,812",Asia,2009-08-04,2020-11-01,2027-10-31,74.45
122,17.45 MW Bundled Wind Power Project in India,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"31,362",Asia,2009-08-04,,,70.75
123,Longwangtan 15MW Hydro Power Project in Guizhou Province,Longyuan Hydro Power Development in Congiang Count,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"43,274",Asia,2009-08-06,,,71.14999999999999
124,Gansu Yumen Sanshilijingzi Wind Power Project,"Gansu Jieyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"106,556",Asia,2020-06-04,,,81.14999999999999
125,Taicang Waste Incineration Project,Taicang Waste Incineration Cogeneration Co. Ltd,Waste handling and disposal,,AM0025,Late to verify,China,"90,779",,2020-04-06,,,54.85
127,"Fuel switchover from higher carbon intensive fuels to Natural Gas (NG) at Indian Farmers Fertiliser Cooperative Ltd (IFFCO) in Phulpur Village, Allahabad, Uttar Pradesh by M/s Indian Farmers Fertiliser Cooperative Ltd (IFFCO)",INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Chemical industry; Energy industries (renewable/non-renewable sources),,ACM0009,Late to verify,India,"80,000",Asia,2009-08-18,,,52.25000000000001
128,Promotion of Low cost Irrigation Device in Eastern States of India,International Development Enterprises (India),Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.B.,Late to verify,India,"25,339",Asia,2020-04-06,2019-01-01,2025-12-31,54.050000000000004
129,10 MW biomass based power project of Ind Power Limited.,Ind Power Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"34,129",Asia,2009-09-24,,,70.75
