ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
1444,"Three Gorges New Energy Jiuquan Co., Ltd Guazhou 100MW Solar Power Project","Three Gorges New Energy Jiuquan Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"126,206",Asia,2015-06-04,,,79.64999999999999
1445,Putian Shijing Wind Farm Project,"Fujian Energy Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"96,496",Asia,2020-04-06,,,75.64999999999999
1446,Sichuan Furong Coal Mine Methane Utilization Project,Sichuan Furong Group's Limited Industrial Company,"Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,ACM0008,Registered,China,"215,387",Asia,2015-06-22,,,57.650000000000006
1447,199.70 MW Wind Project in Maharashtra by BWDPL,Bothe Windfarm Development Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"138,354",Asia,2020-04-06,,,80.75
1448,Putian Shicheng Wind Farm Project,"Fujian Energy Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"104,794",Asia,2020-04-06,,,77.14999999999999
1449,Cuyamel Hydroelectric Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Units Transferred from Approved GHG Program,Honduras,"25,725",Latin America,,,,72.05
1450,Koblitz Biomass Power Plant - CER Conversion,Credits transferred from approved GHG program,Agriculture Forestry and Other Land Use; Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.E.,Units Transferred from Approved GHG Program,Brazil,"24,279",Latin America,,,,67.05
1451,Yeong Yang 61.5MW Wind Farm Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,South Korea,"112,812",Asia,,,,75.64999999999999
1452,1 MW biomass gasifier based power generation project by Chanderpur Renewal Power Co. Pvt. Ltd.,Chanderpur Renewal Power CO. Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"6,463",Asia,2015-09-09,2021-05-26,2028-05-25,71.05000000000001
1453,Gansu Ganzhou District Nantan Phase I 50MWp Solar Photovoltaic Power Project,"Gansu Heihe Hydropower New Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"67,453",Asia,2015-06-10,,,78.14999999999999
1454,Electric Frontier Expansion Program Phase III – PAFE III,Regional Government of Cajamarca,Energy distribution,,AMS-III.BB.,Late to verify,Peru,"12,113",Latin America,2020-04-06,,,64.25
1455,Reduction of the deforestation and degradation of tropical dry forests in Piura and Lambayeque,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration requested,Peru,"46,803",Latin America,,2013-04-01,2033-03-31,39.050000000000004
1456,Koroglu Hydroelectric Power Plant,ETKEN Elektrik Uretim Ltd.Şti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"13,846",Middle East,2020-04-06,,,78.14999999999999
1457,Bolu Waste Heat Recovery,Bolu Çimento Sanayii A.Ş.,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Late to verify,Turkey,"20,896",Middle East,2020-04-06,,,54.150000000000006
1458,Pico Hydro-Electricity Dissemination programme for Rural Electrification,Tany Meva Fundation,Energy industries (renewable/non-renewable sources),,AMS-I.L.,Late to verify,Madagascar,"1,070",Africa,2015-12-22,2016-06-01,2026-05-31,50.95
1459,"Gokgedik 24.882 MWm / 24.266 MWe Runoff river HEPP, Turkey",Uhud Enerji Uretim Tic. ve San. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"58,072",Middle East,2021-09-07,,,80.64999999999999
1460,Artvin Hydroelectric Power Plant,DOGUS ENERJI URETIM VE TICARET A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Turkey,"520,370",,,2016-01-01,2025-12-31,73.75
1461,Grouped Connect Solar PV Power Generation Project in China,"China Three Gorges Renewables (Group) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"302,628",Asia,2020-04-06,,,81.14999999999999
1463,India Sundarbans Mangrove Restoration,Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Registered,India,"51,249",Asia,2020-04-06,2010-09-28,2030-09-27,55.25000000000001
1464,Alkumru Hydroelectric Power Plant,Limak Hidroelektrik Santral Yatırımları Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"475,143",Middle East,2020-04-06,2021-03-10,2031-03-09,81.75
1465,Bundled Wind Power Project in Rajasthan by Orange Renewable Power Private Limited,Orange Renewable Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"102,870",Asia,2020-04-06,,,80.75
1467,Wind Energy Project in Maharashtra by M/s Shah Promoters & Developers,Shah Promoters and Developers,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,416",Asia,2015-07-22,,,72.25
1468,Northern Kenya Grassland Carbon Project,Northern Rangelands Trust,Agriculture Forestry and Other Land Use,ALM,VM0032,On Hold - see notification letter,Kenya,"1,797,493",Africa,2020-05-05,2013-01-01,2042-12-31,54.75
1469,"Bhud Wind Power Project, Maharashtra",ReNew Wind Energy (Rajasthan) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"59,096",Asia,2018-06-29,,,75.25
1470,Welturi I Wind Power Project in Maharashtra,ReNew Wind Energy (Varekarwadi) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"72,644",Asia,2018-06-29,,,75.25
1471,Jamb Wind Power Project in Maharashtra,Re_New Wind Energy Delhi Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"46,974",Asia,2018-05-31,,,73.75
1472,"Wind Power Project at Chikodi, Karnataka",ReNew Wind Energy (AP) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"33,255",Asia,2018-05-31,2020-06-29,2027-06-28,74.05000000000001
1473,Hydroelectric Project MULATOS II,Energía del Suroeste S.A E.S.P,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"18,529",Latin America,2015-10-02,2019-08-26,2029-08-25,76.65
1476,Guodian Xinjiang Alashankou Phase II Wind Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,China,"103,551",Asia,,,,75.64999999999999
1477,Katingan Peatland Restoration and Conservation Project,PT. Rimba Makmur Utama (PT. RMU),Agriculture Forestry and Other Land Use,ARR; REDD; WRC,VM0007,Registered,Indonesia,"7,451,846",Asia,2020-04-06,2010-11-01,2070-10-31,44.150000000000006
1478,"Wind Energy Project in Dewas, Madhya Pradesh (India)",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"23,338",Asia,2020-04-06,,,73.75
1479,Wind Power Project of CLP Wind Farms (India) Private Limited at Jath,Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"97,400",Asia,2020-04-06,,,79.25
1480,"Wind power project in Maharashtra, India - Andhra Lake Phase - I",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"82,885",Asia,2020-04-06,2021-08-19,2031-08-18,79.85000000000001
1481,"Wind power project in Maharashtra, India - Andhra Lake Phase - II",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"113,226",Asia,2020-04-06,,,80.75
1482,"Wind Energy Project in Harapanahalli, Karnataka",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"75,597",Asia,2015-09-07,2021-01-21,2031-01-20,78.35000000000001
1483,La Ferme - Bambous solar photovoltaic power plant,Sarako Pvp Co Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mauritius,"22,226",Africa,2020-04-06,,,77.35
1484,"Grouped Hydro Power Project near Shanag Village in District Kullu of Himachal Pradesh, India",Kalima Hydro Power Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under validation,India,"37,195",Asia,,,,73.25
1485,Chorokhi Hydro Power Plant Project,Achar Energy 2007 Ltd. Co.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Georgia,"423,245",Asia,2020-04-06,2017-02-23,2027-02-22,81.35000000000001
1486,10.9 MW Bundled Solar Power Project,Infinite Solutions,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"17,567",Asia,2020-04-06,,,73.75
1489,CECIC Urumqi Tuoli Phase I Wind Farm Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,China,"116,644",Asia,,,,75.64999999999999
1490,Nanjing Jinling Grid Connected Natural Gas Combined Cycle Power Plant Project,"Huaneng Nanjing Jinling Power Generation Co., Ltd",Energy industries (renewable/non-renewable sources),,AM0029,Late to verify,China,"1,044,328",Asia,2015-09-16,,,58.650000000000006
1491,São Domingos II Hydroelectric Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Brazil,"41,428",Latin America,,,,72.05
1492,Astidey - Talas del Maciel I,Astidey S.A,Energy industries (renewable/non-renewable sources),,ACM0002,Under validation,Uruguay,"121,330",Latin America,,,,76.64999999999999
1493,"Mangrove restoration and coastal greenbelt protection in the East coast of Aceh and North Sumatra Province, Indonesia",Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Late to verify,Indonesia,"124,706",Asia,2020-04-06,2011-06-14,2031-06-13,52.75000000000001
1494,Tsiazompaniry Hydropower Project in Madagascar,HENRI FRAISE FILS & Cie,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,Madagascar,"8,309",Africa,,,,70.35
1495,Selco Clean Energy Products Grouped Project,Selco Solar Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.J; AMS-I.F.; AMS-III.AR,Registered,India,"34,551",Asia,2015-12-07,,,76.25
1496,Jubilación Segura : Agroforestry And Reforestation With Smallscale Farmers in Peru,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registered,Peru,"36,439",Latin America,2020-04-06,2010-01-01,2069-12-31,47.95
1497,VCS Grouped Project for Renewable Power Generation by Essel Mining and Industries Limited,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.; AMS-I.F.,Registered,India,"247,123",Asia,2020-04-06,,,80.75
1498,Preserving Peat Swamp Forest Ecosystem Through Redd+ Activity In Kampar Peninsula Riau-Indonesia,"KPHP Tasik Besar Serkap (KPHP TBS), Riau Province-Indonesia",Agriculture Forestry and Other Land Use,REDD,VM0007,Under validation,Indonesia,"1,624,961",Asia,,2014-12-16,2034-12-15,40.25000000000001
1499,Toros Hydroelectric Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"96,275",Middle East,2015-11-09,2023-05-17,2033-05-16,78.75
1500,Reis Enerji Grouped HEPP Project,Reis Rs Enerji Elektrik Üretim Sanayi ve Ticaret A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"16,518",Middle East,2015-12-28,2016-04-29,2026-04-28,77.25
1501,Operation CO2 - La Muntanya d'Alinya,Fundacio Catalunya-La Pedrera,Agriculture Forestry and Other Land Use,ARR; IFM,VM0005; AR-ACM0003,Under validation,Spain,"3,579",Europe,,2014-07-03,2101-07-02,42.550000000000004
1502,"Reduction of GHG emissions in Propylene Oxide production at MTP HPPO Manufacturing Co., Ltd",MTP HPPO Manufacturing Co.,Energy industries (renewable/non-renewable sources),,VM0023,Late to verify,Thailand,"239,356",Asia,2015-09-29,,,55.25000000000001
1503,RESEX Rio Preto-Jacundá REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Verification approval requested,Brazil,"151,801",Latin America,2016-06-14,2012-10-01,2042-09-30,42.95
1504,Xinjiang Alashankou Phase II Wind Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,China,"97,241",Asia,,,,74.14999999999999
1505,Bujagali Hydropower Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,Uganda,"858,173",Africa,,,,76.35
1506,Cirakdami Hydro Electricity Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"64,624",Asia,2018-01-11,2022-06-28,2032-06-27,80.25
1507,Monte Rosa Bagasse Cogeneration - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Units Transferred from Approved GHG Program,Nicaragua,"115,509",Latin America,,,,75.05
1508,Pakarab Fertiliser Co-generation Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources); Manufacturing industries,,AM0014,Units Transferred from Approved GHG Program,Pakistan,"119,481",Asia,,,,55.25000000000001
1509,Erik 15.02 MW Hydroelectric Power Plant Project,Kıyı Enerji Elektrik Uretim Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Turkey,"21,584",Middle East,,2016-04-01,2026-03-31,73.25
1510,Ciudad Juarez Landfill Gas to Energy Project. - CER Conversion,Credits transferred from approved GHG program,Waste handling and disposal,,ACM0001; ACM0002,Units Transferred from Approved GHG Program,Mexico,"123,208",Latin America,,,,74.85
1512,Sasol Nitrous Oxide Abatement Project - CER Conversion,Credits transferred from approved GHG program,Chemical industry,,AM0028; AM0034,Units Transferred from Approved GHG Program,South Africa,"960,332",Africa,,,,55.15
1513,Eurus Wind Farm - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,Mexico,"599,571",Latin America,,,,77.14999999999999
1514,EnviroServ Chloorkop Landfill Gas Recovery Project - CER Conversion,Credits transferred from approved GHG program,Waste handling and disposal,,ACM0011,Units Transferred from Approved GHG Program,South Africa,"188,390",Africa,,,,54.05
1515,Omnia Fertilizer Limited Nitrous Oxide (N2O) Reduction Project - CER Conversion,Credits transferred from approved GHG program,Chemical industry,,AM0028,Units Transferred from Approved GHG Program,South Africa,"473,338",Africa,,,,53.65
1516,"AWMS GHG Mitigation Project MX05-B-05, Jalisco, Mexico - CER Conversion",Credits transferred from approved GHG program,Waste handling and disposal,,AM0016,Units Transferred from Approved GHG Program,Mexico,"83,010",Latin America,,,,53.35
1517,"AWMS GHG Mitigation Project, MX06-B-18, Sinaloa, Mexico - CER Conversion",Credits transferred from approved GHG program,Waste handling and disposal,,AM0016,Units Transferred from Approved GHG Program,Mexico,"26,499",Latin America,,,,51.85
1518,"7.5 MW wind power project by Dhanji Developers at Nashik, Maharashtra, India",Zaveri and Company (Gujarat) LLP,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"12,120",Asia,2021-06-02,,,78.75
1519,"Satara Wind Power Project in Maharashtra, India",NSL Wind Power Company (Satara) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"51,335",Asia,2020-04-06,,,79.25
1520,"Wind Project in Maharashtra, India by Kayathar and Jath",M/s NSL Wind Power Company (Kayathar) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"118,598",Asia,2020-04-06,,,80.75
1521,Wind Based Power Generation by Mytrah Energy (India) Limited (EKIESL-VCS-January-16-01),JSW NEO ENERGY LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"479,448",Asia,2020-04-06,,,80.75
1522,Soubre Hydropower Project,CI-ENERGIES,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Cote D'Ivoire,"607,720",Africa,2016-12-02,2017-05-25,2027-05-24,80.95
1523,"Wind Based Power Generation by Panama Wind Energy Godawari Private Limited, Pune in the State of Maharashtra, India",Panama Wind Energy Godawari Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"131,077",Asia,2020-04-06,2024-03-31,2034-03-30,81.35000000000001
1524,AXIA Energia Cogeneration Project in Familia,AXIA Energia,Manufacturing industries,,AMS-II.D.,Under development,Colombia,"7,901",Latin America,,2016-05-01,2026-04-30,63.45
1525,Wind power project at Jaibhim by SIIL,Serum Institute of India Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"52,898",Asia,2020-04-06,,,79.25
1526,Wind energy project in different locations of India,Evergreen Ecotech Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"258,767",Asia,2022-01-04,,,81.75
1527,Wolf Creek Landfill - CER Conversion,Credits transferred from approved GHG program,Waste handling and disposal,,ACM0011,Units Transferred from Approved GHG Program,United States,"109,562",,,,,54.85
1528,Granger South Jordan Landfill Gas Destruction Project - CER Conversion,Credits transferred from approved GHG program,Waste handling and disposal,,ACM0011,Units Transferred from Approved GHG Program,United States,"45,730",,,,,51.85
1529,Inner Mongolia Chao’er Improved Forest Management Project,Chaoer Forest Bureau of Inner Mongolia Autonomous Region,Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,"90,035",Asia,2020-04-06,2010-01-01,2029-12-31,53.150000000000006
1530,Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Colombia,"39,506",Latin America,2020-04-06,2011-08-01,2041-07-31,47.95
1532,COMACO Landscape Management Project,Community Markets for Conservation (COMACO),Agriculture Forestry and Other Land Use,REDD,VM0015; VM0017,Verification approval request denied,Zambia,"122,047",Africa,2020-04-06,2012-07-01,2032-06-30,44.85
1533,Grouped Dairy Manure Separation Projects; Phase I,Green Dream Farm,Waste handling and disposal,,AMS-III.Y,Late to verify,United States,"1,109",North America,2020-04-06,,,65.35
1534,Wind Based Power Generation by Rajasthan Gum Pvt ltd (EKIESL-VCS-March- 16-01),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"67,925",Asia,,,,73.75
1535,Biomass/Biogas based heat and power generation at Everest Starch,Everest Starch India Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"26,457",Asia,2020-04-06,,,57.75000000000001
1536,Grid Connected Solar Power Project at Rajasthan by Roha Dychem Private Limited,Roha Dyechem Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,"41,082",Asia,,2015-09-30,2025-09-29,68.85000000000001
1537,"6.25 MW grid-connected Sattegala Mini Hydel Scheme at SLS Power Industries Ltd., in Chamarajanagar District, Karnataka - CER Conversion",Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Units Transferred from Approved GHG Program,India,"12,884",Asia,,,,72.25
1538,ECO2 Rubber Forests Guatemala,"Negocios Energeticos De Occidente, S.A.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Verification approval request denied,Guatemala,"28,033",Latin America,2016-09-06,2011-05-31,2067-05-30,42.45
1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,Gangakhed Sugar & Energy Private Limited (GSEPL),Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"64,480",Asia,2020-04-06,,,59.25000000000001
1541,Lacandon – Forest for life REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Guatemala,"238,875",Latin America,2020-04-06,2012-02-01,2042-01-31,48.45
1542,Yunnan Kunming Liangqu Improved Forest Management Project,"Kunming Yuming Investment Development Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,"54,734",Asia,2020-04-06,2011-04-01,2031-03-31,53.150000000000006
1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,Agroempresa Forestal S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,"11,499",Latin America,2017-08-17,2012-05-30,2072-05-29,48.550000000000004
1544,Protection of high conservation value forests by Terneyles Group,JSC Terneyles,Agriculture Forestry and Other Land Use,IFM,VM0010,Under validation,Russian Federation,"198,125",Asia,,2013-08-14,2043-08-13,49.150000000000006
1545,One True Measure (Pty) Ltd Solar PV Grouped Project in South Africa,One True Measure (Pty) Ltd,Energy industries (renewable/non-renewable sources),,AMS-II.F.,Under validation,South Africa,"1,220",Africa,,,,64.85
